time,lat,lon
2020-05-08:06.00.00,7.1,133.95
2020-05-08:09.00.00,6.91001,133.82
2020-05-08:12.00.00,6.8,133.65
2020-05-08:15.00.00,6.66376,133.421
2020-05-08:18.00.00,6.55,133.2
2020-05-08:21.00.00,6.49873,133.064
2020-05-09:00.00.00,6.51,132.95
2020-05-09:03.00.00,6.52375,132.807
2020-05-09:06.00.00,6.6,132.65
2020-05-09:09.00.00,6.7425,132.475
2020-05-09:12.00.00,6.9,132.3
2020-05-09:15.00.00,6.99622,132.165
2020-05-09:18.00.00,7.1,132
2020-05-09:21.00.00,7.26376,131.748
2020-05-10:00.00.00,7.45,131.45
2020-05-10:03.00.00,7.62875,131.146
2020-05-10:06.00.00,7.76667,130.856
2020-05-10:09.00.00,7.92197,130.641
2020-05-10:12.00.00,8.07273,130.445
2020-05-10:15.00.00,8.20336,130.209
2020-05-10:18.00.00,8.3,129.967
2020-05-10:21.00.00,8.34498,129.802
2020-05-11:00.00.00,8.4,129.667
2020-05-11:03.00.00,8.53499,129.512
2020-05-11:06.00.00,8.7,129.367
2020-05-11:09.00.00,8.83501,129.235
2020-05-11:12.00.00,9.1,129.133
2020-05-11:15.00.00,9.22249,129.056
2020-05-11:18.00.00,9.5,129.033
2020-05-11:21.00.00,9.82832,129.072
2020-05-12:00.00.00,10.1667,129.167
2020-05-12:03.00.00,10.4575,129.307
2020-05-12:06.00.00,10.7333,129.433
2020-05-12:09.00.00,11.0266,129.493
2020-05-12:12.00.00,11.3,129.467
2020-05-12:15.00.00,11.5492,129.342
2020-05-12:18.00.00,11.7333,129.167
2020-05-12:21.00.00,11.8225,129.024
2020-05-13:00.00.00,11.8667,128.867
2020-05-13:03.00.00,11.9333,128.692
2020-05-13:06.00.00,11.99,128.467
2020-05-13:09.00.00,12.0741,128.183
2020-05-13:12.00.00,12.1333,127.833
2020-05-13:15.00.00,12.1625,127.429
2020-05-13:18.00.00,12.1667,127
2020-05-13:21.00.00,12.1474,126.605
2020-05-14:00.00.00,12.1333,126.2
2020-05-14:03.00.00,12.1592,125.742
2020-05-14:06.00.00,12.2,125.3
2020-05-14:09.00.00,12.2233,124.933
2020-05-14:12.00.00,12.3333,124.5
2020-05-14:15.00.00,12.4366,124.038
2020-05-14:18.00.00,12.6,123.6
2020-05-14:21.00.00,12.9467,123.126
2020-05-15:00.00.00,13.3333,122.7
2020-05-15:03.00.00,13.6158,122.299
2020-05-15:06.00.00,14.0333,121.9
2020-05-15:09.00.00,14.4941,121.673
2020-05-15:12.00.00,14.9667,121.367
2020-05-15:15.00.00,15.4966,121.165
2020-05-15:18.00.00,16.1,120.8
2020-05-15:21.00.00,16.8369,120.4
2020-05-16:00.00.00,17.6,120.067
2020-05-16:03.00.00,18.1565,119.952
2020-05-16:06.00.00,18.5333,119.933
2020-05-16:09.00.00,18.8067,119.952
2020-05-16:12.00.00,19.2,119.967
2020-05-16:15.00.00,19.5754,119.964
2020-05-16:18.00.00,20.02,120
2020-05-16:21.00.00,20.3088,119.998
2020-05-17:00.00.00,20.6,120.086
2020-05-17:03.00.00,20.9469,120.46
2020-05-17:06.00.00,21.28,121.02
2020-05-17:09.00.00,21.4723,121.608
2020-05-17:12.00.00,21.6,122.1
2020-05-17:15.00.00,21.7772,122.585
2020-05-17:18.00.00,22,123.1
2020-05-17:21.00.00,22.1932,123.576
2020-05-18:00.00.00,22.6,124.3
2020-05-18:03.00.00,23.3893,125.498
2020-05-18:06.00.00,24.4,127
