time,lat,lon
2019-11-10:06.00.00,12.35,170.25
2019-11-10:09.00.00,12.5249,169.845
2019-11-10:12.00.00,12.7,169.5
2019-11-10:15.00.00,12.8749,169.204
2019-11-10:18.00.00,13.05,168.9
2019-11-10:21.00.00,13.2059,168.567
2019-11-11:00.00.00,13.4333,168.089
2019-11-11:03.00.00,13.7159,167.334
2019-11-11:06.00.00,13.9455,166.518
2019-11-11:09.00.00,14.0472,165.827
2019-11-11:12.00.00,14.1615,165.215
2019-11-11:15.00.00,14.4027,164.581
2019-11-11:18.00.00,14.6467,163.907
2019-11-11:21.00.00,14.7797,163.179
2019-11-12:00.00.00,14.925,162.4
2019-11-12:03.00.00,15.199,161.512
2019-11-12:06.00.00,15.525,160.65
2019-11-12:09.00.00,15.835,159.967
2019-11-12:12.00.00,16.15,159.325
2019-11-12:15.00.00,16.4808,158.627
2019-11-12:18.00.00,16.775,157.85
2019-11-12:21.00.00,17.0284,156.927
2019-11-13:00.00.00,17.15,156
2019-11-13:03.00.00,17.0545,155.212
2019-11-13:06.00.00,16.9,154.5
2019-11-13:09.00.00,16.8739,153.827
2019-11-13:12.00.00,16.875,153.15
2019-11-13:15.00.00,16.8314,152.425
2019-11-13:18.00.00,16.8,151.625
2019-11-13:21.00.00,16.8045,150.706
2019-11-14:00.00.00,16.85,149.775
2019-11-14:03.00.00,16.9176,148.952
2019-11-14:06.00.00,17.05,148.175
2019-11-14:09.00.00,17.2515,147.4
2019-11-14:12.00.00,17.525,146.625
2019-11-14:15.00.00,17.8325,145.81
2019-11-14:18.00.00,18.2,145.025
2019-11-14:21.00.00,18.611,144.305
2019-11-15:00.00.00,19.075,143.675
2019-11-15:03.00.00,19.5743,143.109
2019-11-15:06.00.00,20.1,142.675
2019-11-15:09.00.00,20.608,142.342
2019-11-15:12.00.00,21.15,142.2
2019-11-15:15.00.00,21.7542,142.246
2019-11-15:18.00.00,22.4,142.475
2019-11-15:21.00.00,23.0696,142.759
2019-11-16:00.00.00,23.725,143.225
2019-11-16:03.00.00,24.3221,143.88
2019-11-16:06.00.00,24.875,144.725
2019-11-16:09.00.00,25.4262,145.668
2019-11-16:12.00.00,25.9,146.75
2019-11-16:15.00.00,26.2618,147.896
2019-11-16:18.00.00,26.525,149.175
2019-11-16:21.00.00,26.7536,150.589
2019-11-17:00.00.00,26.875,152.1
2019-11-17:03.00.00,26.9038,153.752
2019-11-17:06.00.00,26.7667,155.173
2019-11-17:09.00.00,26.4984,156.003
2019-11-17:12.00.00,26.1,156.546
2019-11-17:15.00.00,25.5877,157.227
2019-11-17:18.00.00,25,157.8
2019-11-17:21.00.00,24.4431,158.193
2019-11-18:00.00.00,23.825,158.337
2019-11-18:03.00.00,23.0355,158.154
