time,lat,lon
2020-10-29:12.00.00,8.1,148.5
2020-10-29:15.00.00,8.53459,148.139
2020-10-29:18.00.00,9.2,147.5
2020-10-29:21.00.00,10.0332,146.419
2020-10-30:00.00.00,10.7,145.2
2020-10-30:03.00.00,10.8021,144.196
2020-10-30:06.00.00,10.8,143.3
2020-10-30:09.00.00,11.1624,142.44
2020-10-30:12.00.00,11.58,141.94
2020-10-30:15.00.00,11.9381,141.552
2020-10-30:18.00.00,12.3286,141.157
2020-10-30:21.00.00,12.7538,140.64
2020-10-31:00.00.00,13.15,140
2020-10-31:03.00.00,13.5321,139.397
2020-10-31:06.00.00,13.9,138.75
2020-10-31:09.00.00,14.2765,137.964
2020-10-31:12.00.00,14.6111,137.189
2020-10-31:15.00.00,14.8403,136.646
2020-10-31:18.00.00,15.0818,136.045
2020-10-31:21.00.00,15.4245,135.18
2020-11-01:00.00.00,15.7333,134.267
2020-11-01:03.00.00,15.9188,133.474
2020-11-01:06.00.00,16.1,132.733
2020-11-01:09.00.00,16.3473,132.001
2020-11-01:12.00.00,16.7,131.3
2020-11-01:15.00.00,17.2056,130.616
2020-11-01:18.00.00,17.7667,129.967
2020-11-01:21.00.00,18.2771,129.364
2020-11-02:00.00.00,18.7333,128.767
2020-11-02:03.00.00,19.1412,128.052
2020-11-02:06.00.00,19.4333,127.467
2020-11-02:09.00.00,19.5679,127.195
2020-11-02:12.00.00,19.6333,127.133
2020-11-02:15.00.00,19.7475,127.126
2020-11-02:18.00.00,19.8667,127.233
2020-11-02:21.00.00,20.0059,127.425
2020-11-03:00.00.00,20.1,127.667
2020-11-03:03.00.00,20.0966,127.873
2020-11-03:06.00.00,20.0333,128.1
2020-11-03:09.00.00,19.9476,128.401
2020-11-03:12.00.00,19.8667,128.667
2020-11-03:15.00.00,19.8249,128.782
2020-11-03:18.00.00,19.8333,128.867
2020-11-03:21.00.00,19.8917,129.08
2020-11-04:00.00.00,20,129.233
2020-11-04:03.00.00,20.1725,129.188
2020-11-04:06.00.00,20.3,129.033
2020-11-04:09.00.00,20.2581,128.907
2020-11-04:12.00.00,20.1667,128.667
2020-11-04:15.00.00,20.1451,128.238
2020-11-04:18.00.00,20.1333,127.7
2020-11-04:21.00.00,20.0899,127.157
2020-11-05:00.00.00,20.0667,126.6
2020-11-05:03.00.00,20.0838,126.084
2020-11-05:06.00.00,20.1667,125.533
2020-11-05:09.00.00,20.3334,124.884
2020-11-05:12.00.00,20.51,124.167
2020-11-05:15.00.00,20.5283,123.43
2020-11-05:18.00.00,20.6,122.833
2020-11-05:21.00.00,20.7873,122.28
2020-11-06:00.00.00,21.0333,121.867
2020-11-06:03.00.00,21.1808,121.399
2020-11-06:06.00.00,21.3667,120.933
2020-11-06:09.00.00,21.5757,120.594
2020-11-06:12.00.00,21.8,120.267
2020-11-06:15.00.00,22.0383,119.983
2020-11-06:18.00.00,22.2667,119.733
2020-11-06:21.00.00,22.5058,119.557
2020-11-07:00.00.00,22.63,119.43
2020-11-07:03.00.00,22.7007,119.302
2020-11-07:06.00.00,22.7667,119.183
2020-11-07:09.00.00,22.8,118.9
2020-11-07:12.00.00,22.7,118.5
2020-11-07:15.00.00,22.5,118.2
