year,basin,region,no,name,time,intensity,lat,lon
2007,WP,MM,1,YUTU,2007-05-15:00:00:00,NR,7.8,146.7
2007,WP,MM,2,YUTU,2007-05-15:03:00:00,NR,8.10503,146.315
2007,WP,MM,3,YUTU,2007-05-15:06:00:00,TS,8.28,146.18
2007,WP,MM,4,YUTU,2007-05-15:09:00:00,TS,8.40374,145.943
2007,WP,MM,5,YUTU,2007-05-15:12:00:00,TS,8.44,145.72
2007,WP,MM,6,YUTU,2007-05-15:15:00:00,TS,8.42336,145.419
2007,WP,MM,7,YUTU,2007-05-15:18:00:00,TS,8.46667,145.033
2007,WP,MM,8,YUTU,2007-05-15:21:00:00,TS,8.63331,144.706
2007,WP,MM,9,YUTU,2007-05-16:00:00:00,TS,8.8,144.433
2007,WP,MM,10,YUTU,2007-05-16:03:00:00,TS,8.86573,144.241
2007,WP,MM,11,YUTU,2007-05-16:06:00:00,TS,8.85385,144.054
2007,WP,MM,12,YUTU,2007-05-16:09:00:00,TS,8.79995,143.771
2007,WP,MM,13,YUTU,2007-05-16:12:00:00,TS,8.73333,143.367
2007,WP,MM,14,YUTU,2007-05-16:15:00:00,TS,8.68873,142.822
2007,WP,MM,15,YUTU,2007-05-16:18:00:00,TS,8.675,142.175
2007,WP,MM,16,YUTU,2007-05-16:21:00:00,TS,8.66419,141.534
2007,WP,MM,17,YUTU,2007-05-17:00:00:00,TS,8.725,140.825
2007,WP,MM,18,YUTU,2007-05-17:03:00:00,TS,8.90015,139.991
2007,WP,MM,19,YUTU,2007-05-17:06:00:00,TS,9.15,139.175
2007,WP,MM,20,YUTU,2007-05-17:09:00:00,TS,9.39297,138.506
2007,WP,MM,21,YUTU,2007-05-17:12:00:00,TS,9.7,137.95
2007,WP,MM,22,YUTU,2007-05-17:15:00:00,TS,10.1004,137.479
2007,WP,MM,23,YUTU,2007-05-17:18:00:00,TS,10.55,137.05
2007,WP,MM,24,YUTU,2007-05-17:21:00:00,TS,10.9835,136.612
2007,WP,MM,25,YUTU,2007-05-18:00:00:00,TS,11.425,136.1
2007,WP,MM,26,YUTU,2007-05-18:03:00:00,TS,11.879,135.406
2007,WP,MM,27,YUTU,2007-05-18:06:00:00,TS,12.325,134.7
2007,WP,MM,28,YUTU,2007-05-18:09:00:00,TS,12.7354,134.139
2007,WP,MM,29,YUTU,2007-05-18:12:00:00,TS,13.15,133.675
2007,WP,MM,30,YUTU,2007-05-18:15:00:00,TS,13.5993,133.26
2007,WP,MM,31,YUTU,2007-05-18:18:00:00,TS,14.075,132.925
2007,WP,MM,32,YUTU,2007-05-18:21:00:00,TS,14.5618,132.636
2007,WP,MM,33,YUTU,2007-05-19:00:00:00,TS,15.075,132.425
2007,WP,MM,34,YUTU,2007-05-19:03:00:00,TS,15.6343,132.268
2007,WP,MM,35,YUTU,2007-05-19:06:00:00,TS,16.175,132.2
2007,WP,MM,36,YUTU,2007-05-19:09:00:00,TS,16.6462,132.201
2007,WP,MM,37,YUTU,2007-05-19:12:00:00,TS,17.05,132.3
2007,WP,MM,38,YUTU,2007-05-19:15:00:00,TS,17.3993,132.466
2007,WP,MM,39,YUTU,2007-05-19:18:00:00,TS,17.7,132.725
2007,WP,MM,40,YUTU,2007-05-19:21:00:00,TS,17.9656,133.054
2007,WP,MM,41,YUTU,2007-05-20:00:00:00,TS,18.25,133.45
2007,WP,MM,42,YUTU,2007-05-20:03:00:00,TS,18.6187,133.867
2007,WP,MM,43,YUTU,2007-05-20:06:00:00,TS,19.025,134.325
2007,WP,MM,44,YUTU,2007-05-20:09:00:00,TS,19.4136,134.808
2007,WP,MM,45,YUTU,2007-05-20:12:00:00,TS,19.825,135.325
2007,WP,MM,46,YUTU,2007-05-20:15:00:00,TS,20.2779,135.853
2007,WP,MM,47,YUTU,2007-05-20:18:00:00,TS,20.75,136.425
2007,WP,MM,48,YUTU,2007-05-20:21:00:00,TS,21.1936,137.053
2007,WP,MM,49,YUTU,2007-05-21:00:00:00,TS,21.675,137.725
2007,WP,MM,50,YUTU,2007-05-21:03:00:00,TS,22.2471,138.405
2007,WP,MM,51,YUTU,2007-05-21:06:00:00,TS,22.85,139.125
2007,WP,MM,52,YUTU,2007-05-21:09:00:00,TS,23.4075,139.887
2007,WP,MM,53,YUTU,2007-05-21:12:00:00,TS,23.975,140.7
2007,WP,MM,54,YUTU,2007-05-21:15:00:00,TS,24.5927,141.551
2007,WP,MM,55,YUTU,2007-05-21:18:00:00,TS,25.2,142.5
2007,WP,MM,56,YUTU,2007-05-21:21:00:00,TS,25.741,143.525
2007,WP,MM,57,YUTU,2007-05-22:00:00:00,TS,26.25,144.55
2007,WP,MM,58,YUTU,2007-05-22:03:00:00,TS,26.8172,145.496
2007,WP,MM,59,YUTU,2007-05-22:06:00:00,MX,27.4,146.575
2007,WP,MM,60,YUTU,2007-05-22:09:00:00,MX,28.0813,147.888
2007,WP,MM,61,YUTU,2007-05-22:12:00:00,MX,28.7786,149.414
2007,WP,MM,62,YUTU,2007-05-22:15:00:00,MX,29.3778,151.07
2007,WP,MM,63,YUTU,2007-05-22:18:00:00,MX,29.9111,152.778
2007,WP,MM,64,YUTU,2007-05-22:21:00:00,TS,30.4579,154.37
2007,WP,MM,65,YUTU,2007-05-23:00:00:00,ET,30.96,156
2007,WP,MM,66,YUTU,2007-05-23:03:00:00,ET,31.1274,157.957
2007,WP,MM,67,YUTU,2007-05-23:06:00:00,ET,31.3,160
2007,WP,MM,68,YUTU,2007-05-23:09:00:00,ET,31.8929,161.979
2007,WP,MM,69,YUTU,2007-05-23:12:00:00,ET,32.7,163.9
2007,WP,MM,70,YUTU,2007-05-23:15:00:00,ET,33.5787,165.78
2007,WP,MM,71,YUTU,2007-05-23:18:00:00,ET,34.4,167.5
2007,WP,MM,72,YUTU,2007-05-23:21:00:00,ET,34.9637,168.972
2007,WP,MM,73,YUTU,2007-05-24:00:00:00,ET,35.4,170.3
2007,WP,MM,74,YUTU,2007-05-24:03:00:00,ET,35.8657,171.657
2007,WP,MM,75,YUTU,2007-05-24:06:00:00,ET,36.2,173
2007,WP,MM,76,YUTU,2007-05-24:09:00:00,ET,36.2993,174.308
2007,WP,MM,77,YUTU,2007-05-24:12:00:00,ET,36.3,175.7
2007,WP,MM,78,YUTU,2007-05-24:15:00:00,ET,36.3396,177.254
2007,WP,MM,79,YUTU,2007-05-24:18:00:00,ET,36.4,179
2007,EP,CP,80,YUTU,2007-05-24:21:00:00,ET,36.4978,180.943
2007,EP,CP,81,YUTU,2007-05-25:00:00:00,ET,36.6,183
