year,basin,region,no,name,time,intensity,lat,lon
2008,WP,MM,1,DOLPHIN,2008-12-08:06:00:00,NR,15.5,168
2008,WP,MM,2,DOLPHIN,2008-12-08:09:00:00,NR,15.0233,167.046
2008,WP,MM,3,DOLPHIN,2008-12-08:12:00:00,NR,14.6,166.1
2008,WP,MM,4,DOLPHIN,2008-12-08:15:00:00,NR,14.2695,165.158
2008,WP,MM,5,DOLPHIN,2008-12-08:18:00:00,NR,14,164.2
2008,WP,MM,6,DOLPHIN,2008-12-08:21:00:00,NR,13.7271,163.215
2008,WP,MM,7,DOLPHIN,2008-12-09:00:00:00,NR,13.5,162.2
2008,WP,MM,8,DOLPHIN,2008-12-09:03:00:00,NR,13.3497,161.158
2008,WP,MM,9,DOLPHIN,2008-12-09:06:00:00,NR,13.2,160.1
2008,WP,MM,10,DOLPHIN,2008-12-09:09:00:00,NR,12.9572,159.042
2008,WP,MM,11,DOLPHIN,2008-12-09:12:00:00,NR,12.7,158
2008,WP,MM,12,DOLPHIN,2008-12-09:15:00:00,NR,12.5071,156.985
2008,WP,MM,13,DOLPHIN,2008-12-09:18:00:00,NR,12.3,156
2008,WP,MM,14,DOLPHIN,2008-12-09:21:00:00,NR,11.9546,155.042
2008,WP,MM,15,DOLPHIN,2008-12-10:00:00:00,NR,11.7,154.1
2008,WP,MM,16,DOLPHIN,2008-12-10:03:00:00,NR,11.7323,153.136
2008,WP,MM,17,DOLPHIN,2008-12-10:06:00:00,NR,11.9,152.2
2008,WP,MM,18,DOLPHIN,2008-12-10:09:00:00,NR,12.0421,151.335
2008,WP,MM,19,DOLPHIN,2008-12-10:12:00:00,TS,12.2,150.5
2008,WP,MM,20,DOLPHIN,2008-12-10:15:00:00,TS,12.357,149.672
2008,WP,MM,21,DOLPHIN,2008-12-10:18:00:00,TS,12.5,148.8
2008,WP,MM,22,DOLPHIN,2008-12-10:21:00:00,TS,12.615,147.807
2008,WP,MM,23,DOLPHIN,2008-12-11:00:00:00,TS,12.66,146.88
2008,WP,MM,24,DOLPHIN,2008-12-11:03:00:00,TS,12.7001,145.938
2008,WP,MM,25,DOLPHIN,2008-12-11:06:00:00,TS,12.725,145.025
2008,WP,MM,26,DOLPHIN,2008-12-11:09:00:00,TS,12.8094,144.157
2008,WP,MM,27,DOLPHIN,2008-12-11:12:00:00,TS,12.9091,143.382
2008,WP,MM,28,DOLPHIN,2008-12-11:15:00:00,TS,13.0023,142.678
2008,WP,MM,29,DOLPHIN,2008-12-11:18:00:00,TS,13.1,142.067
2008,WP,MM,30,DOLPHIN,2008-12-11:21:00:00,TS,13.1922,141.567
2008,WP,MM,31,DOLPHIN,2008-12-12:00:00:00,TS,13.2615,141.146
2008,WP,MM,32,DOLPHIN,2008-12-12:03:00:00,TS,13.3999,140.7
2008,WP,MM,33,DOLPHIN,2008-12-12:06:00:00,TS,13.58,140.227
2008,WP,MM,34,DOLPHIN,2008-12-12:09:00:00,TS,13.7849,139.708
2008,WP,MM,35,DOLPHIN,2008-12-12:12:00:00,TS,13.95,139.175
2008,WP,MM,36,DOLPHIN,2008-12-12:15:00:00,TS,14.028,138.656
2008,WP,MM,37,DOLPHIN,2008-12-12:18:00:00,TS,14.05,138.125
2008,WP,MM,38,DOLPHIN,2008-12-12:21:00:00,TS,14.0668,137.572
2008,WP,MM,39,DOLPHIN,2008-12-13:00:00:00,TS,14.05,137
2008,WP,MM,40,DOLPHIN,2008-12-13:03:00:00,TS,13.993,136.412
2008,WP,MM,41,DOLPHIN,2008-12-13:06:00:00,TS,13.925,135.825
2008,WP,MM,42,DOLPHIN,2008-12-13:09:00:00,TS,13.8874,135.248
2008,WP,MM,43,DOLPHIN,2008-12-13:12:00:00,TS,13.85,134.7
2008,WP,MM,44,DOLPHIN,2008-12-13:15:00:00,TS,13.7987,134.19
2008,WP,MM,45,DOLPHIN,2008-12-13:18:00:00,TS,13.725,133.725
2008,WP,MM,46,DOLPHIN,2008-12-13:21:00:00,TS,13.6011,133.296
2008,WP,MM,47,DOLPHIN,2008-12-14:00:00:00,TS,13.5,132.9
2008,WP,MM,48,DOLPHIN,2008-12-14:03:00:00,TS,13.4881,132.516
2008,WP,MM,49,DOLPHIN,2008-12-14:06:00:00,TS,13.525,132.15
2008,WP,MM,50,DOLPHIN,2008-12-14:09:00:00,TS,13.5712,131.794
2008,WP,MM,51,DOLPHIN,2008-12-14:12:00:00,TS,13.625,131.45
2008,WP,MM,52,DOLPHIN,2008-12-14:15:00:00,TS,13.6588,131.094
2008,WP,MM,53,DOLPHIN,2008-12-14:18:00:00,TS,13.7,130.775
2008,WP,MM,54,DOLPHIN,2008-12-14:21:00:00,TS,13.7506,130.498
2008,WP,MM,55,DOLPHIN,2008-12-15:00:00:00,TS,13.85,130.325
2008,WP,MM,56,DOLPHIN,2008-12-15:03:00:00,TS,14.02,130.298
2008,WP,MM,57,DOLPHIN,2008-12-15:06:00:00,TS,14.25,130.35
2008,WP,MM,58,DOLPHIN,2008-12-15:09:00:00,TS,14.51,130.386
2008,WP,MM,59,DOLPHIN,2008-12-15:12:00:00,TS,14.8,130.425
2008,WP,MM,60,DOLPHIN,2008-12-15:15:00:00,TS,15.1075,130.452
2008,WP,MM,61,DOLPHIN,2008-12-15:18:00:00,TS,15.4,130.475
2008,WP,MM,62,DOLPHIN,2008-12-15:21:00:00,TS,15.6287,130.494
2008,WP,MM,63,DOLPHIN,2008-12-16:00:00:00,TS,15.85,130.525
2008,WP,MM,64,DOLPHIN,2008-12-16:03:00:00,TS,16.1137,130.573
2008,WP,MM,65,DOLPHIN,2008-12-16:06:00:00,TS,16.4,130.65
2008,WP,MM,66,DOLPHIN,2008-12-16:09:00:00,TS,16.6906,130.753
2008,WP,MM,67,DOLPHIN,2008-12-16:12:00:00,TS,17,130.9
2008,WP,MM,68,DOLPHIN,2008-12-16:15:00:00,TS,17.3225,131.083
2008,WP,MM,69,DOLPHIN,2008-12-16:18:00:00,TS,17.675,131.325
2008,WP,MM,70,DOLPHIN,2008-12-16:21:00:00,TS,18.0638,131.633
2008,WP,MM,71,DOLPHIN,2008-12-17:00:00:00,TS,18.475,131.975
2008,WP,MM,72,DOLPHIN,2008-12-17:03:00:00,TS,18.8853,132.261
2008,WP,MM,73,DOLPHIN,2008-12-17:06:00:00,TS,19.3,132.625
2008,WP,MM,74,DOLPHIN,2008-12-17:09:00:00,TS,19.6992,133.145
2008,WP,MM,75,DOLPHIN,2008-12-17:12:00:00,TS,20.125,133.8
2008,WP,MM,76,DOLPHIN,2008-12-17:15:00:00,TS,20.6171,134.517
2008,WP,MM,77,DOLPHIN,2008-12-17:18:00:00,TS,21.125,135.35
2008,WP,MM,78,DOLPHIN,2008-12-17:21:00:00,TS,21.5531,136.265
2008,WP,MM,79,DOLPHIN,2008-12-18:00:00:00,TS,22.05,137.3
2008,WP,MM,80,DOLPHIN,2008-12-18:03:00:00,TS,22.6769,138.463
2008,WP,MM,81,DOLPHIN,2008-12-18:06:00:00,TS,23.26,139.6
2008,WP,MM,82,DOLPHIN,2008-12-18:09:00:00,TS,23.5963,140.438
2008,WP,MM,83,DOLPHIN,2008-12-18:12:00:00,ET,24.05,141.25
2008,WP,MM,84,DOLPHIN,2008-12-18:15:00:00,ET,24.444,142.105
2008,WP,MM,85,DOLPHIN,2008-12-18:18:00:00,ET,24.8,143
