time,lat,lon
2009-04-30:18.00.00 ,13,124.4
2009-04-30:21.00.00 ,12.835,124.48
2009-05-01:00.00.00 ,12.7,124.5
2009-05-01:03.00.00 ,12.62,124.422
2009-05-01:06.00.00 ,12.6,124.3
2009-05-01:09.00.00 ,12.62,124.185
2009-05-01:12.00.00 ,12.7333,124.083
2009-05-01:15.00.00 ,12.8475,124.104
2009-05-01:18.00.00 ,12.94,124.16
2009-05-01:21.00.00 ,13,124.217
2009-05-02:00.00.00 ,13.0667,124.267
2009-05-02:03.00.00 ,13.15,124.317
2009-05-02:06.00.00 ,13.2333,124.367
2009-05-02:09.00.00 ,13.3025,124.419
2009-05-02:12.00.00 ,13.3692,124.462
2009-05-02:15.00.00 ,13.4321,124.49
2009-05-02:18.00.00 ,13.52,124.527
2009-05-02:21.00.00,13.6531,124.576
2009-05-03:00.00.00 ,13.8,124.675
2009-05-03:03.00.00 ,13.9206,124.838
2009-05-03:06.00.00 ,14.075,125.075
2009-05-03:09.00.00 ,14.3081,125.374
2009-05-03:12.00.00 ,14.575,125.725
2009-05-03:15.00.00 ,14.8174,126.078
2009-05-03:18.00.00 ,15.075,126.475
2009-05-03:21.00.00 ,15.3618,126.928
2009-05-04:00.00.00 ,15.675,127.425
2009-05-04:03.00.00 ,16.0236,127.935
2009-05-04:06.00.00 ,16.35,128.475
2009-05-04:09.00.00 ,16.5991,129.02
2009-05-04:12.00.00 ,16.8,129.625
2009-05-04:15.00.00 ,16.9748,130.315
2009-05-04:18.00.00 ,17.15,131.075
2009-05-04:21.00.00 ,17.3507,131.897
2009-05-05:00.00.00 ,17.6,132.7
2009-05-05:03.00.00 ,17.9276,133.381
2009-05-05:06.00.00 ,18.275,134.025
2009-05-05:09.00.00 ,18.5641,134.702
2009-05-05:12.00.00 ,18.85,135.4
2009-05-05:15.00.00 ,19.1505,136.138
2009-05-05:18.00.00 ,19.5,136.875
2009-05-05:21.00.00 ,19.9082,137.554
2009-05-06:00.00.00 ,20.4,138.25
2009-05-06:03.00.00 ,20.9812,139.041
2009-05-06:06.00.00 ,21.6,139.85
2009-05-06:09.00.00 ,22.1464,140.609
2009-05-06:12.00.00 ,22.75,141.35
2009-05-06:15.00.00 ,23.4983,142.141
2009-05-06:18.00.00 ,24.325,142.85
2009-05-06:21.00.00 ,25.1147,143.337
2009-05-07:00.00.00 ,26,143.8
2009-05-07:03.00.00 ,27.0765,144.392
2009-05-07:06.00.00 ,28.2133,145.193
2009-05-07:09.00.00 ,29.2418,146.249
2009-05-07:12.00.00 ,30.2417,147.425
2009-05-07:15.00.00 ,31.3112,148.539
