time,lat,lon
2013-09-29:06.00.00,10.3,135
2013-09-29:09.00.00,10.3351,134.63
2013-09-29:12.00.00,10.35,134.25
2013-09-29:15.00.00,10.5508,133.972
2013-09-29:18.00.00,10.975,133.688
2013-09-29:21.00.00,11.471,133.45
2013-09-30:00.00.00,11.9727,133.291
2013-09-30:03.00.00,12.4341,133.229
2013-09-30:06.00.00,12.8333,133.133
2013-09-30:09.00.00,13.1775,132.903
2013-09-30:12.00.00,13.4769,132.623
2013-09-30:15.00.00,13.7036,132.392
2013-09-30:18.00.00,13.9067,132.18
2013-09-30:21.00.00,14.1362,131.98
2013-10-01:00.00.00,14.425,131.8
2013-10-01:03.00.00,14.7738,131.624
2013-10-01:06.00.00,15.175,131.475
2013-10-01:09.00.00,15.59,131.366
2013-10-01:12.00.00,16.05,131.275
2013-10-01:15.00.00,16.5956,131.199
2013-10-01:18.00.00,17.1,131.075
2013-10-01:21.00.00,17.43,130.835
2013-10-02:00.00.00,17.7,130.55
2013-10-02:03.00.00,18.0269,130.276
2013-10-02:06.00.00,18.35,130.05
2013-10-02:09.00.00,18.6412,129.922
2013-10-02:12.00.00,18.925,129.85
2013-10-02:15.00.00,19.2287,129.773
2013-10-02:18.00.00,19.525,129.725
2013-10-02:21.00.00,19.7894,129.719
2013-10-03:00.00.00,20.05,129.725
2013-10-03:03.00.00,20.3375,129.696
2013-10-03:06.00.00,20.625,129.675
2013-10-03:09.00.00,20.8969,129.689
2013-10-03:12.00.00,21.15,129.725
2013-10-03:15.00.00,21.375,129.782
2013-10-03:18.00.00,21.6,129.825
2013-10-03:21.00.00,21.855,129.822
2013-10-04:00.00.00,22.125,129.775
2013-10-04:03.00.00,22.3962,129.699
2013-10-04:06.00.00,22.675,129.575
2013-10-04:09.00.00,22.968,129.425
2013-10-04:12.00.00,23.25,129.2
2013-10-04:15.00.00,23.4761,128.879
2013-10-04:18.00.00,23.725,128.5
2013-10-04:21.00.00,24.0844,128.113
2013-10-05:00.00.00,24.4,127.65
2013-10-05:03.00.00,24.556,127.309
2013-10-05:06.00.00,24.7,126.875
2013-10-05:09.00.00,24.9193,126.444
2013-10-05:12.00.00,25.025,125.9
2013-10-05:15.00.00,25.2305,125.433
2013-10-05:18.00.00,25.375,124.875
2013-10-05:21.00.00,25.5357,124.31
2013-10-06:00.00.00,25.65,123.725
2013-10-06:03.00.00,25.8339,123.326
2013-10-06:06.00.00,26.075,122.9
2013-10-06:09.00.00,26.442,122.37
2013-10-06:12.00.00,26.8,121.75
2013-10-06:15.00.00,27.0132,121.042
2013-10-06:18.00.00,27.1133,120.287
2013-10-06:21.00.00,27.1201,119.533
2013-10-07:00.00.00,27.05,118.85
2013-10-07:03.00.00,26.88,118.286
2013-10-07:06.00.00,26.8,117.867
