time,lat,lon
2020-10-03:06.00.00,21,140.9
2020-10-03:09.00.00,21.0024,140.887
2020-10-03:12.00.00,21.1,140.8
2020-10-03:15.00.00,21.3426,140.6
2020-10-03:18.00.00,21.6,140.4
2020-10-03:21.00.00,21.7374,140.342
2020-10-04:00.00.00,21.72,140.24
2020-10-04:03.00.00,21.73,140.124
2020-10-04:06.00.00,21.8,140
2020-10-04:09.00.00,21.9613,139.84
2020-10-04:12.00.00,22.1,139.65
2020-10-04:15.00.00,22.1438,139.46
2020-10-04:18.00.00,22.1556,139.311
2020-10-04:21.00.00,22.1395,139.198
2020-10-05:00.00.00,22.1727,139.136
2020-10-05:03.00.00,22.3342,139.144
2020-10-05:06.00.00,22.5667,139.2
2020-10-05:09.00.00,22.7858,139.262
2020-10-05:12.00.00,23,139.3
2020-10-05:15.00.00,23.1782,139.302
2020-10-05:18.00.00,23.3667,139.2
2020-10-05:21.00.00,23.6268,138.928
2020-10-06:00.00.00,23.8667,138.6
2020-10-06:03.00.00,24.0057,138.366
2020-10-06:06.00.00,24.1,138.133
2020-10-06:09.00.00,24.1874,137.858
2020-10-06:12.00.00,24.3,137.533
2020-10-06:15.00.00,24.4874,137.166
2020-10-06:18.00.00,24.7,136.733
2020-10-06:21.00.00,24.8609,136.229
2020-10-07:00.00.00,25.0667,135.7
2020-10-07:03.00.00,25.3915,135.214
2020-10-07:06.00.00,25.7667,134.733
2020-10-07:09.00.00,26.1192,134.219
2020-10-07:12.00.00,26.4667,133.733
2020-10-07:15.00.00,26.8142,133.291
2020-10-07:18.00.00,27.2333,132.967
2020-10-07:21.00.00,27.564,132.805
2020-10-08:00.00.00,27.9,132.8
2020-10-08:03.00.00,28.2691,132.839
2020-10-08:06.00.00,28.7,132.933
2020-10-08:09.00.00,29.0626,133.102
2020-10-08:12.00.00,29.3667,133.3
2020-10-08:15.00.00,29.6958,133.365
2020-10-08:18.00.00,29.9333,133.367
2020-10-08:21.00.00,30.1125,133.398
2020-10-09:00.00.00,30.2667,133.4
2020-10-09:03.00.00,30.4358,133.416
2020-10-09:06.00.00,30.5667,133.5
2020-10-09:09.00.00,30.7424,133.715
2020-10-09:12.00.00,30.9667,134
2020-10-09:15.00.00,31.1708,134.378
2020-10-09:18.00.00,31.4,134.8
2020-10-09:21.00.00,31.7431,135.282
2020-10-10:00.00.00,32,135.7
2020-10-10:03.00.00,32.1516,136.171
2020-10-10:06.00.00,32.2667,136.833
2020-10-10:09.00.00,32.2121,137.502
2020-10-10:12.00.00,32.1667,138.067
2020-10-10:15.00.00,32.1978,138.788
2020-10-10:18.00.00,32.1667,139.467
2020-10-10:21.00.00,32.2314,140.013
2020-10-11:00.00.00,32.1,140.533
2020-10-11:03.00.00,31.9568,140.968
2020-10-11:06.00.00,31.8,141.336
2020-10-11:09.00.00,31.6236,141.716
2020-10-11:12.00.00,31.4111,142.011
2020-10-11:15.00.00,31.1399,142.137
2020-10-11:18.00.00,30.85,142.2
2020-10-11:21.00.00,30.565,142.282
2020-10-12:00.00.00,30.25,142.35
2020-10-12:03.00.00,29.8637,142.396
2020-10-12:06.00.00,29.5,142.45
2020-10-12:09.00.00,29.2374,142.516
2020-10-12:12.00.00,29.05,142.65
2020-10-12:15.00.00,28.9062,142.876
2020-10-12:18.00.00,28.8,143.2
2020-10-12:21.00.00,28.6853,143.633
2020-10-13:00.00.00,28.6,144.057
2020-10-13:03.00.00,28.5698,144.35
2020-10-13:06.00.00,28.58,144.56
2020-10-13:09.00.00,28.5999,144.76
2020-10-13:12.00.00,28.6,144.8
2020-10-13:15.00.00,28.6076,144.673
2020-10-13:18.00.00,28.6,144.5
2020-10-13:21.00.00,28.535,144.42
2020-10-14:00.00.00,28.5,144.4
2020-10-14:03.00.00,28.585,144.465
2020-10-14:06.00.00,28.7,144.5
2020-10-14:09.00.00,28.7576,144.365
2020-10-14:12.00.00,28.8,144.2
2020-10-14:15.00.00,28.82,144.135
2020-10-14:18.00.00,28.9,144.1
2020-10-14:21.00.00,29.135,144.058
2020-10-15:00.00.00,29.4,144
2020-10-15:03.00.00,29.565,143.87
2020-10-15:06.00.00,29.7,143.8
2020-10-15:09.00.00,29.8351,143.92
2020-10-15:12.00.00,30,144.1
2020-10-15:15.00.00,30.227,144.133
2020-10-15:18.00.00,30.5,144.3
2020-10-15:21.00.00,30.7707,144.84
2020-10-16:00.00.00,31.1,145.5
2020-10-16:03.00.00,31.5122,146.023
2020-10-16:06.00.00,32,146.5
2020-10-16:09.00.00,32.4959,146.871
2020-10-16:12.00.00,33.1,147.4
2020-10-16:15.00.00,33.853,148.265
2020-10-16:18.00.00,34.7,149.5
2020-10-16:21.00.00,35.6124,151.128
