year,basin,region,no,name,time,intensity,lat,lon,
2002,WP,MM,1,BAVI,2002-10-08:12:00:00,TS,10.1,156
2002,WP,MM,2,BAVI,2002-10-08:15:00:00,TS,10.838,155.421
2002,WP,MM,3,BAVI,2002-10-08:18:00:00,TS,11.4143,154.957
2002,WP,MM,4,BAVI,2002-10-08:21:00:00,TS,11.6947,154.781
2002,WP,MM,5,BAVI,2002-10-09:00:00:00,TS,11.975,154.608
2002,WP,MM,6,BAVI,2002-10-09:03:00:00,TS,12.3604,154.08
2002,WP,MM,7,BAVI,2002-10-09:06:00:00,TS,12.7,153.4
2002,WP,MM,8,BAVI,2002-10-09:09:00:00,TS,12.9168,152.704
2002,WP,MM,9,BAVI,2002-10-09:12:00:00,TS,13.1,152.075
2002,WP,MM,10,BAVI,2002-10-09:15:00:00,TS,13.2942,151.519
2002,WP,MM,11,BAVI,2002-10-09:18:00:00,TS,13.5,151.05
2002,WP,MM,12,BAVI,2002-10-09:21:00:00,TS,13.7056,150.627
2002,WP,MM,13,BAVI,2002-10-10:00:00:00,TS,13.975,150.325
2002,WP,MM,14,BAVI,2002-10-10:03:00:00,TS,14.3162,150.167
2002,WP,MM,15,BAVI,2002-10-10:06:00:00,TS,14.8,150.1
2002,WP,MM,16,BAVI,2002-10-10:09:00:00,TS,15.4675,150.028
2002,WP,MM,17,BAVI,2002-10-10:12:00:00,TS,16.225,149.975
2002,WP,MM,18,BAVI,2002-10-10:15:00:00,TS,16.9412,149.951
2002,WP,MM,19,BAVI,2002-10-10:18:00:00,TS,17.65,149.875
2002,WP,MM,20,BAVI,2002-10-10:21:00:00,TS,18.3601,149.662
2002,WP,MM,21,BAVI,2002-10-11:00:00:00,TS,19.025,149.4
2002,WP,MM,22,BAVI,2002-10-11:03:00:00,TS,19.5987,149.172
2002,WP,MM,23,BAVI,2002-10-11:06:00:00,TS,20.15,148.975
2002,WP,MM,24,BAVI,2002-10-11:09:00:00,TS,20.7718,148.848
2002,WP,MM,25,BAVI,2002-10-11:12:00:00,TS,21.375,148.7
2002,WP,MM,26,BAVI,2002-10-11:15:00:00,TS,21.9012,148.45
2002,WP,MM,27,BAVI,2002-10-11:18:00:00,TS,22.375,148.125
2002,WP,MM,28,BAVI,2002-10-11:21:00:00,TS,22.7996,147.717
2002,WP,MM,29,BAVI,2002-10-12:00:00:00,TS,23.25,147.35
2002,WP,MM,30,BAVI,2002-10-12:03:00:00,TS,23.798,147.16
2002,WP,MM,31,BAVI,2002-10-12:06:00:00,TS,24.425,147.05
2002,WP,MM,32,BAVI,2002-10-12:09:00:00,TS,25.125,146.906
2002,WP,MM,33,BAVI,2002-10-12:12:00:00,TS,25.825,146.8
2002,WP,MM,34,BAVI,2002-10-12:15:00:00,TS,26.4368,146.736
2002,WP,MM,35,BAVI,2002-10-12:18:00:00,TS,27,146.75
2002,WP,MM,36,BAVI,2002-10-12:21:00:00,TS,27.5393,146.845
2002,WP,MM,37,BAVI,2002-10-13:00:00:00,TS,28.075,147.025
2002,WP,MM,38,BAVI,2002-10-13:03:00:00,TS,28.6087,147.256
2002,WP,MM,39,BAVI,2002-10-13:06:00:00,TS,29.1786,147.543
2002,WP,MM,40,BAVI,2002-10-13:09:00:00,TS,29.8608,147.813
2002,WP,MM,41,BAVI,2002-10-13:12:00:00,MX,30.8222,148.111
2002,WP,MM,42,BAVI,2002-10-13:15:00:00,ET,32.258,148.318
2002,WP,MM,43,BAVI,2002-10-13:18:00:00,ET,34,149
2002,WP,MM,44,BAVI,2002-10-13:21:00:00,ET,36.1615,150.908
2002,WP,MM,45,BAVI,2002-10-14:00:00:00,ET,38,153
2002,WP,MM,46,BAVI,2002-10-14:03:00:00,ET,38.7033,154.001
2002,WP,MM,47,BAVI,2002-10-14:06:00:00,ET,39.2,154.8
2002,WP,MM,48,BAVI,2002-10-14:09:00:00,ET,40.354,156.207
2002,WP,MM,49,BAVI,2002-10-14:12:00:00,ET,41.7,157.8
2002,WP,MM,50,BAVI,2002-10-14:15:00:00,ET,43.0087,159.323
2002,WP,MM,51,BAVI,2002-10-14:18:00:00,ET,44.2,160.8
2002,WP,MM,52,BAVI,2002-10-14:21:00:00,ET,45.1266,162.101
2002,WP,MM,53,BAVI,2002-10-15:00:00:00,ET,45.9,163.5
2002,WP,MM,54,BAVI,2002-10-15:03:00:00,ET,46.7299,165.213
2002,WP,MM,55,BAVI,2002-10-15:06:00:00,ET,47.3,167.3
2002,WP,MM,56,BAVI,2002-10-15:09:00:00,ET,47.3969,169.989
2002,WP,MM,57,BAVI,2002-10-15:12:00:00,ET,47.2,172.4
2002,WP,MM,58,BAVI,2002-10-15:15:00:00,ET,46.978,173.548
2002,WP,MM,59,BAVI,2002-10-15:18:00:00,ET,46.8,174.5
2002,WP,MM,60,BAVI,2002-10-15:21:00:00,ET,46.8264,176.303
2002,WP,MM,61,BAVI,2002-10-16:00:00:00,ET,46.8,178.3
2002,EP,CP,62,BAVI,2002-10-16:03:00:00,ET,46.5301,180.051
2002,EP,CP,63,BAVI,2002-10-16:06:00:00,ET,46.1,181.6
