time,lat,lon
2016-10-14:06.00.00,7.2,145.2
2016-10-14:09.00.00,7.17249,145.028
2016-10-14:12.00.00,7.24,144.66
2016-10-14:15.00.00,7.51005,144.284
2016-10-14:18.00.00,7.90909,143.936
2016-10-14:21.00.00,8.28066,143.592
2016-10-15:00.00.00,8.6,143.233
2016-10-15:03.00.00,8.88428,142.819
2016-10-15:06.00.00,9.15,142.325
2016-10-15:09.00.00,9.41567,141.745
2016-10-15:12.00.00,9.625,141.15
2016-10-15:15.00.00,9.72939,140.59
2016-10-15:18.00.00,9.8,140.125
2016-10-15:21.00.00,9.90801,139.801
2016-10-16:00.00.00,10.05,139.575
2016-10-16:03.00.00,10.2068,139.386
2016-10-16:06.00.00,10.45,139.2
2016-10-16:09.00.00,10.8212,138.975
2016-10-16:12.00.00,11.275,138.675
2016-10-16:15.00.00,11.7612,138.286
2016-10-16:18.00.00,12.225,137.8
2016-10-16:21.00.00,12.6019,137.227
2016-10-17:00.00.00,12.9,136.625
2016-10-17:03.00.00,13.1274,136.078
2016-10-17:06.00.00,13.325,135.55
2016-10-17:09.00.00,13.5492,135.03
2016-10-17:12.00.00,13.8,134.5
2016-10-17:15.00.00,14.0999,133.938
2016-10-17:18.00.00,14.4,133.35
2016-10-17:21.00.00,14.6448,132.756
2016-10-18:00.00.00,14.875,132.125
2016-10-18:03.00.00,15.1435,131.457
2016-10-18:06.00.00,15.375,130.725
2016-10-18:09.00.00,15.495,129.909
2016-10-18:12.00.00,15.6,129.075
2016-10-18:15.00.00,15.8127,128.305
2016-10-18:18.00.00,16,127.55
2016-10-18:21.00.00,16.0062,126.757
2016-10-19:00.00.00,16.05,126
2016-10-19:03.00.00,16.3332,125.348
2016-10-19:06.00.00,16.7,124.7
2016-10-19:09.00.00,17.0129,123.962
2016-10-19:12.00.00,17.3,123.175
2016-10-19:15.00.00,17.5356,122.351
2016-10-19:18.00.00,17.775,121.55
2016-10-19:21.00.00,18.0815,120.84
2016-10-20:00.00.00,18.4,120.175
2016-10-20:03.00.00,18.6597,119.514
2016-10-20:06.00.00,18.95,118.85
2016-10-20:09.00.00,19.3383,118.115
2016-10-20:12.00.00,19.775,117.45
2016-10-20:15.00.00,20.1802,116.985
2016-10-20:18.00.00,20.65,116.6
2016-10-20:21.00.00,21.245,116.148
2016-10-21:00.00.00,21.9,115.725
2016-10-21:03.00.00,22.5393,115.353
2016-10-21:06.00.00,23.175,115.075
2016-10-21:09.00.00,23.778,114.86
2016-10-21:12.00.00,24.4067,114.82
2016-10-21:15.00.00,25.098,115.003
2016-10-21:18.00.00,25.825,115.408
2016-10-21:21.00.00,26.6228,115.873
2016-10-22:00.00.00,27.4111,116.533
2016-10-22:03.00.00,28.1216,117.703
2016-10-22:06.00.00,28.8,119.1
2016-10-22:09.00.00,29.5804,120.149
2016-10-22:12.00.00,30.2,121.143
2016-10-22:15.00.00,30.4853,122.088
2016-10-22:18.00.00,30.51,123.1
