year,basin,region,no,name,time,intensity,lat,lon
2009,WP,MM,1,CHOI-WAN,2009-09-11:12:00:00,NR,13.4,155
2009,WP,MM,2,CHOI-WAN,2009-09-11:15:00:00,NR,13.7001,154.65
2009,WP,MM,3,CHOI-WAN,2009-09-11:18:00:00,NR,14,154.3
2009,WP,MM,4,CHOI-WAN,2009-09-11:21:00:00,NR,14.2999,153.95
2009,WP,MM,5,CHOI-WAN,2009-09-12:00:00:00,TS,14.4714,153.543
2009,WP,MM,6,CHOI-WAN,2009-09-12:03:00:00,TS,14.7236,153.138
2009,WP,MM,7,CHOI-WAN,2009-09-12:06:00:00,TS,14.9231,152.738
2009,WP,MM,8,CHOI-WAN,2009-09-12:09:00:00,TS,15.0111,152.362
2009,WP,MM,9,CHOI-WAN,2009-09-12:12:00:00,TS,15.1,151.95
2009,WP,MM,10,CHOI-WAN,2009-09-12:15:00:00,TS,15.2745,151.408
2009,WP,MM,11,CHOI-WAN,2009-09-12:18:00:00,TS,15.475,150.85
2009,WP,MM,12,CHOI-WAN,2009-09-12:21:00:00,TS,15.6961,150.381
2009,WP,MM,13,CHOI-WAN,2009-09-13:00:00:00,TS,15.85,149.975
2009,WP,MM,14,CHOI-WAN,2009-09-13:03:00:00,TS,15.848,149.611
2009,WP,MM,15,CHOI-WAN,2009-09-13:06:00:00,TS,15.775,149.3
2009,WP,MM,16,CHOI-WAN,2009-09-13:09:00:00,TS,15.7269,149.004
2009,WP,MM,17,CHOI-WAN,2009-09-13:12:00:00,TS,15.675,148.775
2009,WP,MM,18,CHOI-WAN,2009-09-13:15:00:00,TS,15.6118,148.649
2009,WP,MM,19,CHOI-WAN,2009-09-13:18:00:00,TS,15.575,148.55
2009,WP,MM,20,CHOI-WAN,2009-09-13:21:00:00,TS,15.5956,148.388
2009,WP,MM,21,CHOI-WAN,2009-09-14:00:00:00,TS,15.65,148.2
2009,WP,MM,22,CHOI-WAN,2009-09-14:03:00:00,TS,15.6788,147.996
2009,WP,MM,23,CHOI-WAN,2009-09-14:06:00:00,TS,15.775,147.8
2009,WP,MM,24,CHOI-WAN,2009-09-14:09:00:00,TS,16.0243,147.658
2009,WP,MM,25,CHOI-WAN,2009-09-14:12:00:00,TS,16.3,147.5
2009,WP,MM,26,CHOI-WAN,2009-09-14:15:00:00,TS,16.45,147.259
2009,WP,MM,27,CHOI-WAN,2009-09-14:18:00:00,TS,16.6,147
2009,WP,MM,28,CHOI-WAN,2009-09-14:21:00:00,TS,16.8492,146.815
2009,WP,MM,29,CHOI-WAN,2009-09-15:00:00:00,TS,17.125,146.575
2009,WP,MM,30,CHOI-WAN,2009-09-15:03:00:00,TS,17.3795,146.158
2009,WP,MM,31,CHOI-WAN,2009-09-15:06:00:00,TS,17.6,145.7
2009,WP,MM,32,CHOI-WAN,2009-09-15:09:00:00,TS,17.7629,145.344
2009,WP,MM,33,CHOI-WAN,2009-09-15:12:00:00,TS,17.9,145
2009,WP,MM,34,CHOI-WAN,2009-09-15:15:00:00,TS,18.0425,144.607
2009,WP,MM,35,CHOI-WAN,2009-09-15:18:00:00,TS,18.2,144.2
2009,WP,MM,36,CHOI-WAN,2009-09-15:21:00:00,TS,18.3924,143.8
2009,WP,MM,37,CHOI-WAN,2009-09-16:00:00:00,TS,18.6,143.4
2009,WP,MM,38,CHOI-WAN,2009-09-16:03:00:00,TS,18.815,142.993
2009,WP,MM,39,CHOI-WAN,2009-09-16:06:00:00,TS,19,142.6
2009,WP,MM,40,CHOI-WAN,2009-09-16:09:00:00,TS,19.1,142.227
2009,WP,MM,41,CHOI-WAN,2009-09-16:12:00:00,TS,19.2,141.9
2009,WP,MM,42,CHOI-WAN,2009-09-16:15:00:00,TS,19.3624,141.635
2009,WP,MM,43,CHOI-WAN,2009-09-16:18:00:00,TS,19.6,141.4
2009,WP,MM,44,CHOI-WAN,2009-09-16:21:00:00,TS,19.9274,141.157
2009,WP,MM,45,CHOI-WAN,2009-09-17:00:00:00,TS,20.3,140.9
2009,WP,MM,46,CHOI-WAN,2009-09-17:03:00:00,TS,20.6556,140.602
2009,WP,MM,47,CHOI-WAN,2009-09-17:06:00:00,TS,21,140.3
2009,WP,MM,48,CHOI-WAN,2009-09-17:09:00:00,TS,21.2993,140.028
2009,WP,MM,49,CHOI-WAN,2009-09-17:12:00:00,TS,21.625,139.775
2009,WP,MM,50,CHOI-WAN,2009-09-17:15:00:00,TS,22.0569,139.528
2009,WP,MM,51,CHOI-WAN,2009-09-17:18:00:00,TS,22.5,139.3
2009,WP,MM,52,CHOI-WAN,2009-09-17:21:00:00,TS,22.8481,139.072
2009,WP,MM,53,CHOI-WAN,2009-09-18:00:00:00,TS,23.2,138.9
2009,WP,MM,54,CHOI-WAN,2009-09-18:03:00:00,TS,23.6218,138.799
2009,WP,MM,55,CHOI-WAN,2009-09-18:06:00:00,TS,24.1,138.8
2009,WP,MM,56,CHOI-WAN,2009-09-18:09:00:00,TS,24.6131,138.894
2009,WP,MM,57,CHOI-WAN,2009-09-18:12:00:00,TS,25.175,139.075
2009,WP,MM,58,CHOI-WAN,2009-09-18:15:00:00,TS,25.7764,139.287
2009,WP,MM,59,CHOI-WAN,2009-09-18:18:00:00,TS,26.4,139.55
2009,WP,MM,60,CHOI-WAN,2009-09-18:21:00:00,TS,27.0011,139.836
2009,WP,MM,61,CHOI-WAN,2009-09-19:00:00:00,TS,27.65,140.35
2009,WP,MM,62,CHOI-WAN,2009-09-19:03:00:00,TS,28.3471,140.884
2009,WP,MM,63,CHOI-WAN,2009-09-19:06:00:00,TS,29.075,141.525
2009,WP,MM,64,CHOI-WAN,2009-09-19:09:00:00,TS,29.7807,142.351
2009,WP,MM,65,CHOI-WAN,2009-09-19:12:00:00,TS,30.55,143.275
2009,WP,MM,66,CHOI-WAN,2009-09-19:15:00:00,TS,31.5697,144.192
2009,WP,MM,67,CHOI-WAN,2009-09-19:18:00:00,TS,32.6,145.1
2009,WP,MM,68,CHOI-WAN,2009-09-19:21:00:00,TS,33.3961,145.912
2009,WP,MM,69,CHOI-WAN,2009-09-20:00:00:00,TS,34.0571,146.8
2009,WP,MM,70,CHOI-WAN,2009-09-20:03:00:00,TS,34.5972,147.888
2009,WP,MM,71,CHOI-WAN,2009-09-20:06:00:00,MX,35.14,149.16
2009,WP,MM,72,CHOI-WAN,2009-09-20:09:00:00,MX,35.9022,150.623
2009,WP,MM,73,CHOI-WAN,2009-09-20:12:00:00,ET,36.8,152.3
2009,WP,MM,74,CHOI-WAN,2009-09-20:15:00:00,ET,37.7862,154.124
2009,WP,MM,75,CHOI-WAN,2009-09-20:18:00:00,ET,38.8,156.05
