year,basin,region,no,name,time,intensity,lat,lon
2021,WP,MM,1,CHANTHU,2021-09-06:06:00:00,TS,14.05,138.25
2021,WP,MM,2,CHANTHU,2021-09-06:09:00:00,TS,14.4631,138.103
2021,WP,MM,3,CHANTHU,2021-09-06:12:00:00,TS,14.825,137.918
2021,WP,MM,4,CHANTHU,2021-09-06:15:00:00,TS,15.0981,137.665
2021,WP,MM,5,CHANTHU,2021-09-06:18:00:00,TS,15.3,137.35
2021,WP,MM,6,CHANTHU,2021-09-06:21:00:00,TS,15.4481,137
2021,WP,MM,7,CHANTHU,2021-09-07:00:00:00,TS,15.6,136.6
2021,WP,MM,8,CHANTHU,2021-09-07:03:00:00,TS,15.8257,136.154
2021,WP,MM,9,CHANTHU,2021-09-07:06:00:00,TS,16.0163,135.653
2021,WP,MM,10,CHANTHU,2021-09-07:09:00:00,TS,16.1173,135.106
2021,WP,MM,11,CHANTHU,2021-09-07:12:00:00,TS,16.1822,134.55
2021,WP,MM,12,CHANTHU,2021-09-07:15:00:00,TS,16.2242,134.009
2021,WP,MM,13,CHANTHU,2021-09-07:18:00:00,TS,16.209,133.458
2021,WP,MM,14,CHANTHU,2021-09-07:21:00:00,TS,16.1297,132.874
2021,WP,MM,15,CHANTHU,2021-09-08:00:00:00,TS,16,132.3
2021,WP,MM,16,CHANTHU,2021-09-08:03:00:00,TS,15.836,131.778
2021,WP,MM,17,CHANTHU,2021-09-08:06:00:00,TS,15.6843,131.277
2021,WP,MM,18,CHANTHU,2021-09-08:09:00:00,TS,15.6059,130.777
2021,WP,MM,19,CHANTHU,2021-09-08:12:00:00,TS,15.5528,130.257
2021,WP,MM,20,CHANTHU,2021-09-08:15:00:00,TS,15.4616,129.682
2021,WP,MM,21,CHANTHU,2021-09-08:18:00:00,TS,15.4031,129.109
2021,WP,MM,22,CHANTHU,2021-09-08:21:00:00,TS,15.4262,128.589
2021,WP,MM,23,CHANTHU,2021-09-09:00:00:00,TS,15.5,128.1
2021,WP,MM,24,CHANTHU,2021-09-09:03:00:00,TS,15.578,127.628
2021,WP,MM,25,CHANTHU,2021-09-09:06:00:00,TS,15.6949,127.137
2021,WP,MM,26,CHANTHU,2021-09-09:09:00:00,TS,15.8637,126.562
2021,WP,MM,27,CHANTHU,2021-09-09:12:00:00,TS,16.0746,125.982
2021,WP,MM,28,CHANTHU,2021-09-09:15:00:00,TS,16.3102,125.464
2021,WP,MM,29,CHANTHU,2021-09-09:18:00:00,TS,16.5669,124.986
2021,WP,MM,30,CHANTHU,2021-09-09:21:00:00,TS,16.8137,124.519
2021,WP,MM,31,CHANTHU,2021-09-10:00:00:00,TS,17.1,124.1
2021,WP,MM,32,CHANTHU,2021-09-10:03:00:00,TS,17.4578,123.739
2021,WP,MM,33,CHANTHU,2021-09-10:06:00:00,TS,17.8571,123.414
2021,WP,MM,34,CHANTHU,2021-09-10:09:00:00,TS,18.2506,123.082
2021,WP,MM,35,CHANTHU,2021-09-10:12:00:00,TS,18.6519,122.777
2021,WP,MM,36,CHANTHU,2021-09-10:15:00:00,TS,19.0567,122.513
2021,WP,MM,37,CHANTHU,2021-09-10:18:00:00,TS,19.4708,122.293
2021,WP,MM,38,CHANTHU,2021-09-10:21:00:00,TS,19.9041,122.114
2021,WP,MM,39,CHANTHU,2021-09-11:00:00:00,TS,20.3333,121.967
2021,WP,MM,40,CHANTHU,2021-09-11:03:00:00,TS,20.7204,121.791
2021,WP,MM,41,CHANTHU,2021-09-11:06:00:00,TS,21.0932,121.687
2021,WP,MM,42,CHANTHU,2021-09-11:09:00:00,TS,21.4471,121.725
2021,WP,MM,43,CHANTHU,2021-09-11:12:00:00,TS,21.8306,121.832
2021,WP,MM,44,CHANTHU,2021-09-11:15:00:00,TS,22.2932,121.916
2021,WP,MM,45,CHANTHU,2021-09-11:18:00:00,TS,22.7944,122.019
2021,WP,MM,46,CHANTHU,2021-09-11:21:00:00,TS,23.271,122.167
2021,WP,MM,47,CHANTHU,2021-09-12:00:00:00,TS,23.8,122.3
2021,WP,MM,48,CHANTHU,2021-09-12:03:00:00,TS,24.4769,122.342
2021,WP,MM,49,CHANTHU,2021-09-12:06:00:00,TS,25.174,122.397
2021,WP,MM,50,CHANTHU,2021-09-12:09:00:00,TS,25.7656,122.549
2021,WP,MM,51,CHANTHU,2021-09-12:12:00:00,TS,26.3495,122.749
2021,WP,MM,52,CHANTHU,2021-09-12:15:00:00,TS,26.9952,122.953
2021,WP,MM,53,CHANTHU,2021-09-12:18:00:00,TS,27.6753,123.169
2021,WP,MM,54,CHANTHU,2021-09-12:21:00:00,TS,28.3652,123.42
2021,WP,MM,55,CHANTHU,2021-09-13:00:00:00,TS,29.0667,123.6
2021,WP,MM,56,CHANTHU,2021-09-13:03:00:00,TS,29.8376,123.572
2021,WP,MM,57,CHANTHU,2021-09-13:06:00:00,TS,30.4695,123.483
2021,WP,MM,58,CHANTHU,2021-09-13:09:00:00,TS,30.7595,123.463
2021,WP,MM,59,CHANTHU,2021-09-13:12:00:00,TS,30.8947,123.476
2021,WP,MM,60,CHANTHU,2021-09-13:15:00:00,TS,31.0922,123.513
2021,WP,MM,61,CHANTHU,2021-09-13:18:00:00,TS,31.2392,123.582
2021,WP,MM,62,CHANTHU,2021-09-13:21:00:00,TS,31.3252,123.665
2021,WP,MM,63,CHANTHU,2021-09-14:00:00:00,TS,31.3,123.8
2021,WP,MM,64,CHANTHU,2021-09-14:03:00:00,TS,31.1038,124.04
2021,WP,MM,65,CHANTHU,2021-09-14:06:00:00,TS,30.8624,124.322
2021,WP,MM,66,CHANTHU,2021-09-14:09:00:00,TS,30.7279,124.598
2021,WP,MM,67,CHANTHU,2021-09-14:12:00:00,TS,30.6159,124.883
2021,WP,MM,68,CHANTHU,2021-09-14:15:00:00,TS,30.4559,125.175
2021,WP,MM,69,CHANTHU,2021-09-14:18:00:00,TS,30.3112,125.461
2021,WP,MM,70,CHANTHU,2021-09-14:21:00:00,TS,30.2224,125.751
2021,WP,MM,71,CHANTHU,2021-09-15:00:00:00,TS,30.1667,125.967
2021,WP,MM,72,CHANTHU,2021-09-15:03:00:00,TS,30.1249,126.021
2021,WP,MM,73,CHANTHU,2021-09-15:06:00:00,TS,30.0923,125.95
2021,WP,MM,74,CHANTHU,2021-09-15:09:00:00,TS,30.0596,125.763
2021,WP,MM,75,CHANTHU,2021-09-15:12:00:00,TS,30.0573,125.532
2021,WP,MM,76,CHANTHU,2021-09-15:15:00:00,TS,30.1132,125.352
2021,WP,MM,77,CHANTHU,2021-09-15:18:00:00,TS,30.2017,125.215
2021,WP,MM,78,CHANTHU,2021-09-15:21:00:00,TS,30.2736,125.114
2021,WP,MM,79,CHANTHU,2021-09-16:00:00:00,TS,30.4,125.1
2021,WP,MM,80,CHANTHU,2021-09-16:03:00:00,TS,30.6344,125.175
2021,WP,MM,81,CHANTHU,2021-09-16:06:00:00,TS,30.935,125.33
2021,WP,MM,82,CHANTHU,2021-09-16:09:00:00,TS,31.2512,125.523
2021,WP,MM,83,CHANTHU,2021-09-16:12:00:00,TS,31.5856,125.783
2021,WP,MM,84,CHANTHU,2021-09-16:15:00:00,TS,31.9189,126.102
2021,WP,MM,85,CHANTHU,2021-09-16:18:00:00,TS,32.252,126.495
2021,WP,MM,86,CHANTHU,2021-09-16:21:00:00,TS,32.5875,126.926
2021,WP,MM,87,CHANTHU,2021-09-17:00:00:00,TS,32.9,127.5
2021,WP,MM,88,CHANTHU,2021-09-17:03:00:00,TS,33.1686,128.268
2021,WP,MM,89,CHANTHU,2021-09-17:06:00:00,TS,33.3999,129.219
2021,WP,MM,90,CHANTHU,2021-09-17:09:00:00,TS,33.6169,130.281
2021,WP,MM,91,CHANTHU,2021-09-17:12:00:00,TS,33.7822,131.484
2021,WP,MM,92,CHANTHU,2021-09-17:15:00:00,TS,33.8613,132.802
2021,WP,MM,93,CHANTHU,2021-09-17:18:00:00,TS,33.928,134.171
2021,WP,MM,94,CHANTHU,2021-09-17:21:00:00,TS,34.1544,135.516
2021,WP,MM,95,CHANTHU,2021-09-18:00:00:00,TS,34.42,136.68
2021,WP,MM,96,CHANTHU,2021-09-18:03:00:00,TS,34.5428,137.257
2021,WP,MM,97,CHANTHU,2021-09-18:06:00:00,NR,34.5,137.6
2021,WP,MM,98,CHANTHU,2021-09-18:09:00:00,NR,34.5217,138.047
2021,WP,MM,99,CHANTHU,2021-09-18:12:00:00,NR,34.5,138.6
2021,WP,MM,100,CHANTHU,2021-09-18:15:00:00,NR,34.3817,139.344
2021,WP,MM,101,CHANTHU,2021-09-18:18:00:00,NR,34.2,140.2
