time,lat,lon
2012-10-21:12.00.00,6.4,135
2012-10-21:15.00.00,6.64656,134.319
2012-10-21:18.00.00,6.9,133.8
2012-10-21:21.00.00,7.16733,133.537
2012-10-22:00.00.00,7.45,133.35
2012-10-22:03.00.00,7.74249,133.026
2012-10-22:06.00.00,8.05,132.65
2012-10-22:09.00.00,8.41619,132.269
2012-10-22:12.00.00,8.73333,131.833
2012-10-22:15.00.00,8.8495,131.383
2012-10-22:18.00.00,8.825,130.858
2012-10-22:21.00.00,8.67207,130.361
2012-10-23:00.00.00,8.47333,129.833
2012-10-23:03.00.00,8.32631,129.264
2012-10-23:06.00.00,8.275,128.75
2012-10-23:09.00.00,8.3693,128.331
2012-10-23:12.00.00,8.55,127.975
2012-10-23:15.00.00,8.69799,127.679
2012-10-23:18.00.00,8.925,127.35
2012-10-23:21.00.00,9.27808,126.897
2012-10-24:00.00.00,9.725,126.35
2012-10-24:03.00.00,10.2363,125.733
2012-10-24:06.00.00,10.725,125.1
2012-10-24:09.00.00,11.0796,124.568
2012-10-24:12.00.00,11.375,124
2012-10-24:15.00.00,11.6619,123.283
2012-10-24:18.00.00,11.975,122.5
2012-10-24:21.00.00,12.3593,121.723
2012-10-25:00.00.00,12.8,120.95
2012-10-25:03.00.00,13.319,120.218
2012-10-25:06.00.00,13.775,119.475
2012-10-25:09.00.00,14.0334,118.621
2012-10-25:12.00.00,14.175,117.85
2012-10-25:15.00.00,14.2875,117.355
2012-10-25:18.00.00,14.375,116.925
2012-10-25:21.00.00,14.48,116.338
2012-10-26:00.00.00,14.6,115.725
2012-10-26:03.00.00,14.7236,115.167
2012-10-26:06.00.00,14.9,114.625
2012-10-26:09.00.00,15.1629,114.086
2012-10-26:12.00.00,15.475,113.525
2012-10-26:15.00.00,15.7949,112.917
2012-10-26:18.00.00,16.1,112.275
2012-10-26:21.00.00,16.3542,111.616
2012-10-27:00.00.00,16.575,110.95
2012-10-27:03.00.00,16.7695,110.26
2012-10-27:06.00.00,16.975,109.65
2012-10-27:09.00.00,17.2364,109.227
2012-10-27:12.00.00,17.525,108.85
2012-10-27:15.00.00,17.8315,108.326
2012-10-27:18.00.00,18.1,107.85
2012-10-27:21.00.00,18.2329,107.562
2012-10-28:00.00.00,18.4,107.375
2012-10-28:03.00.00,18.7662,107.199
2012-10-28:06.00.00,19.2,107.05
2012-10-28:09.00.00,19.5788,106.887
2012-10-28:12.00.00,19.95,106.75
2012-10-28:15.00.00,20.3381,106.621
2012-10-28:18.00.00,20.6867,106.6
2012-10-28:21.00.00,20.9919,106.78
2012-10-29:00.00.00,21.2231,107.054
2012-10-29:03.00.00,21.3491,107.269
2012-10-29:06.00.00,21.4333,107.467
2012-10-29:09.00.00,21.5017,107.678
2012-10-29:12.00.00,21.5667,107.9
