time,lat,lon
2012-09-29:00.00.00,13.05,112.25
2012-09-29:03.00.00,13.1825,112.475
2012-09-29:06.00.00,13.3,112.7
2012-09-29:09.00.00,13.3962,112.919
2012-09-29:12.00.00,13.5,113.1
2012-09-29:15.00.00,13.6312,113.215
2012-09-29:18.00.00,13.8,113.3
2012-09-29:21.00.00,14.0063,113.415
2012-09-30:00.00.00,14.25,113.5
2012-09-30:03.00.00,14.5212,113.511
2012-09-30:06.00.00,14.8667,113.444
2012-09-30:09.00.00,15.143,113.427
2012-09-30:12.00.00,15.3818,113.482
2012-09-30:15.00.00,15.6041,113.613
2012-09-30:18.00.00,15.8333,113.833
2012-09-30:21.00.00,16.1043,114.145
2012-10-01:00.00.00,16.4,114.467
2012-10-01:03.00.00,16.725,114.721
2012-10-01:06.00.00,16.9385,114.885
2012-10-01:09.00.00,17.0735,114.956
2012-10-01:12.00.00,17.1067,114.987
2012-10-01:15.00.00,17.0362,115.032
2012-10-01:18.00.00,16.9,115.1
2012-10-01:21.00.00,16.7387,115.177
2012-10-02:00.00.00,16.525,115.3
2012-10-02:03.00.00,16.2643,115.469
2012-10-02:06.00.00,16,115.725
2012-10-02:09.00.00,15.7739,116.109
2012-10-02:12.00.00,15.6,116.5
2012-10-02:15.00.00,15.4824,116.766
2012-10-02:18.00.00,15.425,116.975
2012-10-02:21.00.00,15.4175,117.182
2012-10-03:00.00.00,15.425,117.375
2012-10-03:03.00.00,15.3931,117.576
2012-10-03:06.00.00,15.35,117.75
2012-10-03:09.00.00,15.3162,117.877
2012-10-03:12.00.00,15.275,117.975
2012-10-03:15.00.00,15.2181,118.066
2012-10-03:18.00.00,15.15,118.15
2012-10-03:21.00.00,15.0788,118.26
2012-10-04:00.00.00,15,118.325
2012-10-04:03.00.00,14.9162,118.294
2012-10-04:06.00.00,14.825,118.2
2012-10-04:09.00.00,14.7193,118.105
2012-10-04:12.00.00,14.625,117.95
2012-10-04:15.00.00,14.5599,117.731
2012-10-04:18.00.00,14.525,117.425
2012-10-04:21.00.00,14.5138,117.039
2012-10-05:00.00.00,14.525,116.6
2012-10-05:03.00.00,14.5611,116.185
2012-10-05:06.00.00,14.575,115.725
2012-10-05:09.00.00,14.5391,115.211
2012-10-05:12.00.00,14.425,114.6
2012-10-05:15.00.00,14.2138,113.862
2012-10-05:18.00.00,13.95,113.075
2012-10-05:21.00.00,13.6866,112.344
2012-10-06:00.00.00,13.45,111.625
2012-10-06:03.00.00,13.2586,110.898
2012-10-06:06.00.00,13.1533,110.16
2012-10-06:09.00.00,13.1552,109.437
2012-10-06:12.00.00,13.1769,108.715
2012-10-06:15.00.00,13.1225,107.954
2012-10-06:18.00.00,13.0182,107.3
2012-10-06:21.00.00,12.8144,106.707
2012-10-07:00.00.00,12.625,106.15
2012-10-07:03.00.00,12.5431,105.7
2012-10-07:06.00.00,12.625,105.2
2012-10-07:09.00.00,12.7305,104.63
2012-10-07:12.00.00,12.9,104
