time,lat,lon
2016-10-12:18.00.00,12.51,129.7
2016-10-12:21.00.00,12.695,129.617
2016-10-13:00.00.00,12.92,129.72
2016-10-13:03.00.00,13.0788,129.497
2016-10-13:06.00.00,13.2273,129.264
2016-10-13:09.00.00,13.3796,128.926
2016-10-13:12.00.00,13.5467,128.56
2016-10-13:15.00.00,13.6994,128.171
2016-10-13:18.00.00,13.775,127.75
2016-10-13:21.00.00,13.7881,127.354
2016-10-14:00.00.00,13.775,127
2016-10-14:03.00.00,13.7885,126.687
2016-10-14:06.00.00,13.8,126.425
2016-10-14:09.00.00,13.7943,126.22
2016-10-14:12.00.00,13.85,125.925
2016-10-14:15.00.00,13.9245,125.61
2016-10-14:18.00.00,14.025,125.275
2016-10-14:21.00.00,14.1438,124.9
2016-10-15:00.00.00,14.3,124.525
2016-10-15:03.00.00,14.5011,124.211
2016-10-15:06.00.00,14.725,123.875
2016-10-15:09.00.00,14.9242,123.466
2016-10-15:12.00.00,15.15,122.975
2016-10-15:15.00.00,15.4439,122.45
2016-10-15:18.00.00,15.751,121.775
2016-10-15:21.00.00,16.0249,120.855
2016-10-16:00.00.00,16.25,119.875
2016-10-16:03.00.00,16.4099,119.011
2016-10-16:06.00.00,16.525,118.275
2016-10-16:09.00.00,16.6335,117.754
2016-10-16:12.00.00,16.725,117.225
2016-10-16:15.00.00,16.7986,116.411
2016-10-16:18.00.00,16.875,115.575
2016-10-16:21.00.00,16.972,114.943
2016-10-17:00.00.00,17.1,114.375
2016-10-17:03.00.00,17.2751,113.729
2016-10-17:06.00.00,17.45,113.15
2016-10-17:09.00.00,17.5546,112.747
2016-10-17:12.00.00,17.675,112.4
2016-10-17:15.00.00,17.8775,111.979
2016-10-17:18.00.00,18.125,111.55
2016-10-17:21.00.00,18.3874,111.148
2016-10-18:00.00.00,18.65,110.75
2016-10-18:03.00.00,18.8732,110.317
2016-10-18:06.00.00,19.1,109.925
2016-10-18:09.00.00,19.373,109.638
2016-10-18:12.00.00,19.65,109.4
2016-10-18:15.00.00,19.8706,109.15
2016-10-18:18.00.00,20.125,108.9
2016-10-18:21.00.00,20.4901,108.619
2016-10-19:00.00.00,20.9,108.367
2016-10-19:03.00.00,21.2847,108.24
2016-10-19:06.00.00,21.6182,108.145
2016-10-19:09.00.00,21.8133,108.028
2016-10-19:12.00.00,22,107.943
2016-10-19:15.00.00,22.255,107.907
2016-10-19:18.00.00,22.56,107.92
2016-10-19:21.00.00,22.8999,107.955
2016-10-20:00.00.00,23.2,108.1
2016-10-20:03.00.00,23.5002,108.365
2016-10-20:06.00.00,23.8,108.7
