time,lat,lon
2013-11-02:06.00.00,6.6,161.6
2013-11-02:09.00.00,6.37513,160.967
2013-11-02:12.00.00,6.2,160.3
2013-11-02:15.00.00,6.11242,159.573
2013-11-02:18.00.00,6.1,158.8
2013-11-02:21.00.00,6.13495,158
2013-11-03:00.00.00,6.2,157.2
2013-11-03:03.00.00,6.23489,156.435
2013-11-03:06.00.00,6.12857,156.171
2013-11-03:09.00.00,6.2014,155.644
2013-11-03:12.00.00,6.25385,154.946
2013-11-03:15.00.00,6.22081,154.063
2013-11-03:18.00.00,6.175,153.175
2013-11-03:21.00.00,6.1421,152.566
2013-11-04:00.00.00,6.125,151.975
2013-11-04:03.00.00,6.13512,151.144
2013-11-04:06.00.00,6.175,150.275
2013-11-04:09.00.00,6.24228,149.543
2013-11-04:12.00.00,6.325,148.825
2013-11-04:15.00.00,6.41126,148.018
2013-11-04:18.00.00,6.475,147.225
2013-11-04:21.00.00,6.48045,146.533
2013-11-05:00.00.00,6.475,145.875
2013-11-05:03.00.00,6.48985,145.204
2013-11-05:06.00.00,6.55,144.5
2013-11-05:09.00.00,6.68493,143.731
2013-11-05:12.00.00,6.85,142.925
2013-11-05:15.00.00,6.99489,142.114
2013-11-05:18.00.00,7.125,141.3
2013-11-05:21.00.00,7.22479,140.509
2013-11-06:00.00.00,7.325,139.7
2013-11-06:03.00.00,7.45488,138.838
2013-11-06:06.00.00,7.6,137.95
2013-11-06:09.00.00,7.74793,137.068
2013-11-06:12.00.00,7.9,136.175
2013-11-06:15.00.00,8.03494,135.247
2013-11-06:18.00.00,8.2,134.35
2013-11-06:21.00.00,8.42529,133.553
2013-11-07:00.00.00,8.7,132.775
2013-11-07:03.00.00,8.98408,131.957
2013-11-07:06.00.00,9.325,131.075
2013-11-07:09.00.00,9.77917,130.109
2013-11-07:12.00.00,10.2,129.075
2013-11-07:15.00.00,10.4335,128.011
2013-11-07:18.00.00,10.6,126.925
2013-11-07:21.00.00,10.8139,125.856
2013-11-08:00.00.00,11.025,124.775
2013-11-08:03.00.00,11.2104,123.655
2013-11-08:06.00.00,11.4,122.55
2013-11-08:09.00.00,11.6166,121.545
2013-11-08:12.00.00,11.85,120.5
2013-11-08:15.00.00,12.1126,119.211
2013-11-08:18.00.00,12.325,118
2013-11-08:21.00.00,12.347,117.18
2013-11-09:00.00.00,12.45,116.475
2013-11-09:03.00.00,12.8843,115.612
2013-11-09:06.00.00,13.45,114.725
2013-11-09:09.00.00,13.9535,113.874
2013-11-09:12.00.00,14.45,113.05
2013-11-09:15.00.00,14.9192,112.232
2013-11-09:18.00.00,15.4,111.475
2013-11-09:21.00.00,15.9016,110.805
2013-11-10:00.00.00,16.475,110.2
2013-11-10:03.00.00,17.163,109.61
2013-11-10:06.00.00,17.9,109.05
2013-11-10:09.00.00,18.6226,108.468
2013-11-10:12.00.00,19.3,107.975
2013-11-10:15.00.00,19.8792,107.632
2013-11-10:18.00.00,20.425,107.425
2013-11-10:21.00.00,21.0217,107.252
2013-11-11:00.00.00,21.5929,107.257
2013-11-11:03.00.00,22.1109,107.495
2013-11-11:06.00.00,22.5,107.875
2013-11-11:09.00.00,22.5377,108.298
2013-11-11:12.00.00,22.55,108.7
