time,lat,lon
2012-11-25:12.00.00,3.4,157.4
2012-11-25:15.00.00,3.50001,157.243
2012-11-25:18.00.00,3.52,157.02
2012-11-25:21.00.00,3.62875,156.886
2012-11-26:00.00.00,3.74,156.78
2012-11-26:03.00.00,3.84583,156.717
2012-11-26:06.00.00,3.93333,156.667
2012-11-26:09.00.00,3.99333,156.572
2012-11-26:12.00.00,4.03846,156.454
2012-11-26:15.00.00,4.06607,156.357
2012-11-26:18.00.00,4.1,156.26
2012-11-26:21.00.00,4.1675,156.161
2012-11-27:00.00.00,4.25,156.05
2012-11-27:03.00.00,4.3325,155.895
2012-11-27:06.00.00,4.4,155.725
2012-11-27:09.00.00,4.42499,155.579
2012-11-27:12.00.00,4.45,155.425
2012-11-27:15.00.00,4.51746,155.277
2012-11-27:18.00.00,4.6,155.05
2012-11-27:21.00.00,4.67685,154.696
2012-11-28:00.00.00,4.75,154.225
2012-11-28:03.00.00,4.83686,153.684
2012-11-28:06.00.00,4.875,153.075
2012-11-28:09.00.00,4.82128,152.424
2012-11-28:12.00.00,4.7,151.8
2012-11-28:15.00.00,4.54493,151.283
2012-11-28:18.00.00,4.375,150.825
2012-11-28:21.00.00,4.23185,150.374
2012-11-29:00.00.00,4.1,149.95
2012-11-29:03.00.00,3.98057,149.559
2012-11-29:06.00.00,3.85,149.15
2012-11-29:09.00.00,3.65624,148.669
2012-11-29:12.00.00,3.5,148.15
2012-11-29:15.00.00,3.46438,147.614
2012-11-29:18.00.00,3.5,147.1
2012-11-29:21.00.00,3.54745,146.669
2012-11-30:00.00.00,3.625,146.25
2012-11-30:03.00.00,3.71373,145.779
2012-11-30:06.00.00,3.825,145.275
2012-11-30:09.00.00,3.95495,144.758
2012-11-30:12.00.00,4.1,144.2
2012-11-30:15.00.00,4.24816,143.564
2012-11-30:18.00.00,4.4,142.95
2012-11-30:21.00.00,4.54617,142.465
2012-12-01:00.00.00,4.7,142.025
2012-12-01:03.00.00,4.86932,141.561
2012-12-01:06.00.00,5.05,141.075
2012-12-01:09.00.00,5.23557,140.558
2012-12-01:12.00.00,5.425,140
2012-12-01:15.00.00,5.61436,139.393
2012-12-01:18.00.00,5.8,138.775
2012-12-01:21.00.00,5.98793,138.228
2012-12-02:00.00.00,6.15,137.625
2012-12-02:03.00.00,6.26694,136.847
2012-12-02:06.00.00,6.35,136.025
2012-12-02:09.00.00,6.42176,135.279
2012-12-02:12.00.00,6.475,134.575
2012-12-02:15.00.00,6.50671,133.914
2012-12-02:18.00.00,6.55,133.25
2012-12-02:21.00.00,6.63685,132.516
2012-12-03:00.00.00,6.75,131.775
2012-12-03:03.00.00,6.85981,131.093
2012-12-03:06.00.00,7,130.4
2012-12-03:09.00.00,7.2074,129.644
2012-12-03:12.00.00,7.4,128.85
2012-12-03:15.00.00,7.48437,128.02
2012-12-03:18.00.00,7.55,127.225
2012-12-03:21.00.00,7.63461,126.575
2012-12-04:00.00.00,7.825,125.9
2012-12-04:03.00.00,8.22197,125.023
2012-12-04:06.00.00,8.675,124.1
2012-12-04:09.00.00,9.03162,123.276
2012-12-04:12.00.00,9.325,122.475
2012-12-04:15.00.00,9.56758,121.611
2012-12-04:18.00.00,9.75,120.825
2012-12-04:21.00.00,9.85598,120.224
2012-12-05:00.00.00,10,119.725
2012-12-05:03.00.00,10.315,119.202
2012-12-05:06.00.00,10.675,118.75
2012-12-05:09.00.00,10.9761,118.409
2012-12-05:12.00.00,11.225,118.125
2012-12-05:15.00.00,11.3969,117.816
2012-12-05:18.00.00,11.55,117.525
2012-12-05:21.00.00,11.7587,117.264
2012-12-06:00.00.00,11.975,117.025
2012-12-06:03.00.00,12.1606,116.785
2012-12-06:06.00.00,12.35,116.575
2012-12-06:09.00.00,12.5712,116.417
2012-12-06:12.00.00,12.8,116.275
2012-12-06:15.00.00,12.9994,116.098
2012-12-06:18.00.00,13.225,115.925
2012-12-06:21.00.00,13.5131,115.745
2012-12-07:00.00.00,13.85,115.65
2012-12-07:03.00.00,14.2119,115.73
2012-12-07:06.00.00,14.6,115.875
2012-12-07:09.00.00,14.9981,115.948
2012-12-07:12.00.00,15.4,116.025
2012-12-07:15.00.00,15.7968,116.109
2012-12-07:18.00.00,16.175,116.275
2012-12-07:21.00.00,16.5218,116.569
2012-12-08:00.00.00,16.85,116.975
2012-12-08:03.00.00,17.2052,117.48
2012-12-08:06.00.00,17.5,117.975
2012-12-08:09.00.00,17.6655,118.331
2012-12-08:12.00.00,17.775,118.6
2012-12-08:15.00.00,17.92,118.843
2012-12-08:18.00.00,18.05,119.025
2012-12-08:21.00.00,18.1731,119.153
2012-12-09:00.00.00,18.225,119.25
2012-12-09:03.00.00,18.16,119.358
2012-12-09:06.00.00,18.025,119.475
