time,lat,lon
2020-10-21:18.00.00,8.7,137.4
2020-10-21:21.00.00,8.89752,137.458
2020-10-22:00.00.00,9.175,137.5
2020-10-22:03.00.00,9.37165,137.438
2020-10-22:06.00.00,9.54286,137.271
2020-10-22:09.00.00,9.67873,136.991
2020-10-22:12.00.00,9.8,136.65
2020-10-22:15.00.00,9.93999,136.273
2020-10-22:18.00.00,10.05,135.85
2020-10-22:21.00.00,10.0675,135.404
2020-10-23:00.00.00,10.1,134.95
2020-10-23:03.00.00,10.2224,134.525
2020-10-23:06.00.00,10.45,134.1
2020-10-23:09.00.00,10.7987,133.665
2020-10-23:12.00.00,11.2,133.2
2020-10-23:15.00.00,11.5612,132.682
2020-10-23:18.00.00,11.9,132.15
2020-10-23:21.00.00,12.2073,131.668
2020-10-24:00.00.00,12.5111,131.133
2020-10-24:03.00.00,12.8231,130.502
2020-10-24:06.00.00,13.0727,129.891
2020-10-24:09.00.00,13.2297,129.388
2020-10-24:12.00.00,13.3333,128.867
2020-10-24:15.00.00,13.4175,128.246
2020-10-24:18.00.00,13.4667,127.6
2020-10-24:21.00.00,13.4979,127.03
2020-10-25:00.00.00,13.5,126.4
2020-10-25:03.00.00,13.4694,125.58
2020-10-25:06.00.00,13.4333,124.733
2020-10-25:09.00.00,13.429,123.997
2020-10-25:12.00.00,13.3667,123.2
2020-10-25:15.00.00,13.2781,122.462
2020-10-25:18.00.00,13.1667,121.8
2020-10-25:21.00.00,13.1249,121.163
2020-10-26:00.00.00,13.1333,120.367
2020-10-26:03.00.00,13.2575,119.574
2020-10-26:06.00.00,13.3667,118.833
2020-10-26:09.00.00,13.3763,118.257
2020-10-26:12.00.00,13.3667,117.6
2020-10-26:15.00.00,13.3735,116.743
2020-10-26:18.00.00,13.4,116.033
2020-10-26:21.00.00,13.4332,115.225
2020-10-27:00.00.00,13.4333,114.567
2020-10-27:03.00.00,13.4373,113.857
2020-10-27:06.00.00,13.4667,113.2
2020-10-27:09.00.00,13.635,112.602
2020-10-27:12.00.00,13.8,112.033
2020-10-27:15.00.00,13.9447,111.536
2020-10-27:18.00.00,14.1,111.067
2020-10-27:21.00.00,14.3401,110.417
2020-10-28:00.00.00,14.5667,109.767
2020-10-28:03.00.00,14.8625,109.12
2020-10-28:06.00.00,15.2,108.567
2020-10-28:09.00.00,15.3146,108.146
2020-10-28:12.00.00,15.4,107.7
2020-10-28:15.00.00,15.5241,107.016
2020-10-28:18.00.00,15.5875,106.288
2020-10-28:21.00.00,15.4928,105.795
2020-10-29:00.00.00,15.25,105.2
