time,lat,lon
2017-04-22:18.00.00 ,8.75,144.1
2017-04-22:21.00.00 ,9.00882,143.604
2017-04-23:00.00.00 ,9.3,143.2
2017-04-23:03.00.00 ,9.64249,142.789
2017-04-23:06.00.00 ,10.1,142.4
2017-04-23:09.00.00 ,10.3324,142.086
2017-04-23:12.00.00 ,10.65,141.75
2017-04-23:15.00.00 ,10.9537,141.305
2017-04-23:18.00.00 ,11.25,140.8
2017-04-23:21.00.00 ,11.5687,140.275
2017-04-24:00.00.00 ,11.85,139.75
2017-04-24:03.00.00 ,12.055,139.241
2017-04-24:06.00.00 ,12.2,138.8
2017-04-24:09.00.00 ,12.3186,138.481
2017-04-24:12.00.00 ,12.4,138.2
2017-04-24:15.00.00 ,12.45,137.842
2017-04-24:18.00.00 ,12.4889,137.389
2017-04-24:21.00.00,12.576,137.059
2017-04-25:00.00.00 ,12.6667,136.817
2017-04-25:03.00.00 ,12.73,136.602
2017-04-25:06.00.00 ,12.7867,136.433
2017-04-25:09.00.00 ,12.8481,136.277
2017-04-25:12.00.00 ,12.925,136.125
2017-04-25:15.00.00 ,13.1,135.934
2017-04-25:18.00.00 ,13.075,135.725
2017-04-25:21.00.00 ,13.1425,135.52
2017-04-26:00.00.00 ,13.225,135.3
2017-04-26:03.00.00 ,13.3351,135.041
2017-04-26:06.00.00 ,13.475,134.8
2017-04-26:09.00.00 ,13.6237,134.616
2017-04-26:12.00.00 ,13.825,134.5
2017-04-26:15.00.00 ,14.1137,134.451
2017-04-26:18.00.00 ,14.425,134.45
2017-04-26:21.00.00 ,14.6469,134.446
2017-04-27:00.00.00 ,14.925,134.475
2017-04-27:03.00.00 ,15.3713,134.562
2017-04-27:06.00.00 ,15.9,134.65
2017-04-27:09.00.00 ,16.4325,134.666
2017-04-27:12.00.00 ,16.95,134.675
2017-04-27:15.00.00 ,17.4211,134.689
2017-04-27:18.00.00 ,17.8267,134.8
2017-04-27:21.00.00 ,18.154,135.093
2017-04-28:00.00.00 ,18.4333,135.492
2017-04-28:03.00.00 ,18.6927,135.859
2017-04-28:06.00.00 ,18.9889,136.3
2017-04-28:09.00.00 ,19.4277,136.955
2017-04-28:12.00.00 ,19.9,137.7
2017-04-28:15.00.00 ,20.3324,138.419
2017-04-28:18.00.00 ,20.75,139.1
2017-04-28:21.00.00 ,21.1192,139.658
2017-04-29:00.00.00 ,21.55,140.25
2017-04-29:03.00.00 ,22.1302,141.016
2017-04-29:06.00.00 ,22.8,141.9
