,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,13.670611967807984,-9.858886096858385e-06,1.6354005088202686e-06,5.986607204581692e-06,60.56049087186077,73.93577033652309,74.83784271770493
1,13.38566354708746,-9.311774435142677e-06,1.6618752852082252e-06,5.68654698630174e-06,61.62725648631652,72.1711980206271,75.77112784584364
2,12.84553444154437,-8.363469940498162e-06,2.2321985841292068e-06,5.908418616813248e-06,62.66281628658168,70.89243319816114,74.77642943750278
3,12.389769533695652,-6.687074589232604e-06,2.45308813949426e-06,6.428818839291731e-06,61.48457489013672,70.65640359694758,73.33036195635796
4,11.885658553087167,-5.989608486469049e-06,2.581691015747529e-06,6.314322246068733e-06,59.867381731258504,71.36941699592434,72.53297675213312
5,11.901971699274146,-6.5472559072077274e-06,2.071501997609933e-06,6.030422324935595e-06,60.02617049217224,72.12558266619841,73.47251280372342
6,12.432208751638731,-7.60184678559502e-06,2.2323414062460265e-06,5.8140605688095094e-06,60.54028304268916,73.61966913938522,74.13958128914237
7,13.027554771521439,-7.839337922632694e-06,1.2827493871251742e-06,5.62968198210001e-06,60.84310641785463,74.00307718912761,73.77801266585787
8,13.607338998583176,-7.330070318785541e-06,1.1206125045155283e-06,8.249877069315778e-06,61.07546897145151,74.38075247182923,69.53770336406356
9,13.774895070826945,-7.171389491607746e-06,8.399210249384244e-07,8.293124847114085e-06,60.62725836286942,74.63030536969502,68.19197685047985
10,13.284981660019312,-8.431865149699306e-06,8.528692748289386e-07,8.739188073890833e-06,61.19550451203501,73.56359799966772,67.30225344169189
11,12.971550560866794,-9.574318149437507e-06,9.77260060608387e-07,9.583534362415473e-06,62.63880454550187,74.1643849586447,67.35687206486861
12,11.29285243873898,-1.0518462462853099e-05,-1.8876382145891546e-07,1.0232440161198007e-05,63.96777965864205,71.75833927200048,68.25697529266483
13,11.29276455398649,-1.2201936139414707e-05,-5.50667755305767e-07,9.604178679486115e-06,65.7561379050215,74.09906244600812,70.20202840169271
14,11.71635730088499,-1.377640079505958e-05,-8.679559276559046e-07,8.358769853023573e-06,67.45376837006248,72.7710770324058,69.63746504541254
15,12.606798503547907,-1.3152863054225843e-05,-1.7533078789710998e-06,7.855248016615709e-06,69.3854736328125,73.40495289961497,69.80436605239908
16,12.836145920377549,-1.4585188756159727e-05,-2.016650543729794e-06,5.96136971535277e-06,68.65860961087017,75.48237847910877,67.32975635884708
17,13.384166957934697,-1.4801369979977608e-05,-1.5461429332693418e-06,5.14354712019364e-06,66.4005544702212,76.04065446431439,67.06336957365275
18,13.789231655075836,-1.4169195751926217e-05,-7.002019319544195e-07,4.581211490317004e-06,63.65542268456265,74.3344317632592,65.4231790249773
19,13.858299120763938,-1.4391751028597355e-05,-1.5823325763146082e-06,4.250843388338884e-06,63.945034040510656,73.36649573743344,65.32117970834176
20,13.858724546267098,-1.3251827558293877e-05,-2.8989009203628882e-06,4.985486640289611e-06,62.26587698222196,74.54291583344155,64.79176837082225
21,13.321415855093315,-1.2553440562138955e-05,-4.111486487090588e-06,3.252838117380937e-06,63.48114441980918,75.56233133773009,68.38313639163971
22,13.23366180267185,-1.2563890777528286e-05,-4.806105668346087e-06,1.8311586851874987e-06,66.3542703260978,74.99416320423285,70.49036509344975
23,13.36822188209432,-1.252136037995418e-05,-5.779524023334185e-06,1.0879244655370713e-06,68.07987314860026,74.03808898925782,71.44323856035868
24,13.56122435705426,-1.2094348979492983e-05,-8.722984542449316e-06,-7.737893611192703e-07,68.55001457830271,75.2295165926218,69.615884856383
25,13.085008167211587,-1.4162983279675246e-05,-8.680159226059914e-06,-1.0925577953457832e-06,71.65834135909876,74.52494715551535,68.80618280023336
26,12.836186596592112,-1.5572051052004098e-05,-8.825476591785748e-06,-2.751258822778861e-06,75.17002737124761,73.52279205322266,68.53996519794067
27,12.95918685963843,-1.7344497609883548e-05,-9.018811397254467e-06,-3.3874375124772388e-06,78.58983415961265,72.04154663632313,67.99013620664677
28,13.765081228711546,-1.8840534921689154e-05,-9.099008028561643e-06,-2.8219305875390396e-06,79.77062820992529,71.01137639180259,65.61676157757455
29,14.176895216852426,-1.6560607279340425e-05,-9.618063146869342e-06,-3.5002284372846286e-06,76.73147888183594,70.30183563431105,64.6861094156901
30,14.18418594292986,-1.7035213143875202e-05,-9.897529768447081e-06,-4.478838915626208e-06,74.20415920615196,69.86822713216146,65.60288601169984
31,13.849220314639387,-1.4714795785645644e-05,-9.69736526409785e-06,-4.492218916614851e-06,73.46409492691357,69.08288803224762,66.38119303385416
32,13.024311900749431,-9.566911639205153e-06,-1.0472791910913475e-05,-3.3066047672414186e-06,71.80214921715843,69.32998430877306,66.33627233861392
33,11.995357822828616,-1.0147357049087683e-05,-1.1331176695724328e-05,-3.000077170630296e-06,74.35621490478516,66.9348967368404,66.58353892862797
34,11.58281624930769,-9.980192973351362e-06,-1.0657162054048986e-05,-3.1201617714778855e-06,75.37087434676536,65.9317918808015,67.03957589459155
35,11.570027632871643,-1.2143627585222323e-05,-1.0135808649162452e-05,-3.846470887462298e-06,75.38034645120302,64.70459141234556,67.19212290445964
36,12.633237619808956,-9.489437001003763e-06,-9.662568321861172e-06,-5.418655976529438e-06,71.81027801007156,65.58005485692954,67.72766673614376
37,12.752037204741889,-5.421352883179982e-06,-9.460545455416043e-06,-7.370517899592718e-06,67.38626432816187,64.48163300181429,67.89255531554421
38,12.691259385852716,4.93630720495683e-06,-8.277312941323671e-06,-7.2145444259851305e-06,63.6130817104672,63.37724888176344,68.15207897837726
39,12.471266728986908,1.009722085048755e-05,-8.536929575105509e-06,-7.095032682021459e-06,64.60795671691497,61.86306055684884,67.64032142348587
40,12.761786637891783,9.344774298369884e-06,-7.99313032378753e-06,-8.127962549527487e-06,61.44377848307292,60.75540107861161,65.30100809745491
41,12.802585472795181,7.266481406986713e-06,-7.183997270961602e-06,-8.452419812480609e-06,57.963277121136585,59.48266145065427,64.95093338340521
42,12.634535891376435,6.8559971017142136e-06,-6.144253226617972e-06,-8.53313443561395e-06,58.2282300149401,57.42849409977595,65.81735382253925
43,12.933333702660942,3.2584027697642645e-06,-5.791390625139077e-06,-9.391549974679947e-06,61.15946019689242,55.71432393391927,66.21782585904002
