,in_vor200,in_vor600,in_vor850,in_hum200,in_hum600,in_hum850
0,-1.6466467059217393e-05,6.859872519271448e-05,4.493899905355647e-05,98.916259765625,77.85791015625,85.00981140136719
1,-1.1075346264988184e-05,7.385818753391504e-05,4.968908615410328e-05,100.43391418457031,76.88863372802734,85.05889892578125
2,-2.0923209376633167e-05,7.383513730019331e-05,5.7014403864741325e-05,95.08403015136719,76.6144027709961,82.93496704101562
3,-2.3360829800367355e-05,6.031634984537959e-05,6.69192522764206e-05,96.35694885253906,79.29574584960938,85.16709899902344
4,-2.0919425878673792e-05,5.991524085402489e-05,7.496052421629429e-05,96.91285705566406,82.97642517089844,87.72407531738281
5,-1.7496640793979168e-05,7.375574205070734e-05,8.246069774031639e-05,94.19475555419922,86.51759338378906,87.96205139160156
6,-6.715243216603994e-06,8.124078158289194e-05,8.955609519034624e-05,99.50164031982422,85.06219482421875,83.656005859375
7,4.889443516731262e-09,9.205506648868322e-05,9.056145790964365e-05,100.45068359375,83.9495849609375,83.21481323242188
8,-4.241215719957836e-06,9.04444168554619e-05,9.069235966308042e-05,99.37210083007812,84.506591796875,85.35953521728516
9,-5.807960405945778e-07,9.218836203217506e-05,9.267148561775684e-05,97.17375946044922,81.36660766601562,86.86026000976562
10,1.0278192348778248e-05,8.44242749735713e-05,8.911197073757648e-05,97.59944915771484,86.62287902832031,91.54244995117188
11,2.729007974267006e-06,8.797389455139637e-05,9.316275827586651e-05,98.078125,90.09707641601562,91.69689178466797
12,2.9425020329654217e-05,9.602622594684362e-05,0.00010235165245831013,99.2868881225586,90.95807647705078,89.26676940917969
13,3.458344144746661e-05,0.00010288157500326633,9.273772593587637e-05,100.01078033447266,91.15697479248047,88.5919189453125
14,3.6748009733855724e-05,9.571004193276167e-05,9.498116560280323e-05,99.89515686035156,95.9065933227539,94.20084381103516
15,3.732118057087064e-05,9.87339299172163e-05,0.00011524115689098835,99.634521484375,97.04564666748047,93.02560424804688
16,4.01243451051414e-05,0.00010993832256644964,0.00011508259922266006,99.75695037841797,94.8683853149414,91.02810668945312
17,3.4845201298594475e-05,0.00011625629849731922,0.00010674004442989826,98.6084976196289,96.72550964355469,90.5929946899414
18,3.882648888975382e-05,0.0001130024902522564,0.00010243640281260014,98.81212615966797,95.3173599243164,87.44039916992188
19,4.1151943150907755e-05,0.00012123864144086838,8.862325921654701e-05,94.73300170898438,97.4803695678711,88.47928619384766
20,3.672612365335226e-05,0.0001196935772895813,7.461372297257185e-05,92.9019546508789,94.87305450439453,87.35201263427734
21,3.0157447326928377e-05,0.0001125166891142726,7.340859156101942e-05,92.25511169433594,91.69384002685547,85.46148681640625
22,3.493066469673067e-05,9.535636490909383e-05,7.446245581377298e-05,92.04115295410156,91.4134750366211,85.67357635498047
23,3.594934241846204e-05,9.67319356277585e-05,8.87502683326602e-05,92.703857421875,93.5031509399414,86.8504638671875
24,4.0810147766023874e-05,9.344902355223894e-05,9.232084266841412e-05,93.39562225341797,95.51323699951172,87.04682922363281
25,3.303715493530035e-05,9.144668001681566e-05,8.718110620975494e-05,83.20550537109375,94.60665893554688,87.67478942871094
26,-5.838647211930947e-06,7.920600182842463e-05,8.014020568225533e-05,84.52910614013672,91.49250030517578,87.5535888671875
27,-2.192711690440774e-05,8.199678268283606e-05,7.38364178687334e-05,85.4898681640625,90.3412857055664,89.57512664794922
28,-2.271408447995782e-05,8.38554697111249e-05,6.383599247783422e-05,91.96539306640625,91.12459564208984,89.69161987304688
29,-1.9073078874498606e-05,8.386094123125076e-05,4.736497066915035e-05,98.7549819946289,94.43824005126953,88.61382293701172
30,5.22146001458168e-06,7.18024093657732e-05,5.29078533872962e-05,97.9848861694336,89.77848052978516,86.22074890136719
31,4.417961463332176e-06,6.934464909136295e-05,4.8467773012816906e-05,99.68861389160156,92.3154296875,88.54270935058594
32,-6.0991646932961885e-06,5.797231642645784e-05,4.285236354917288e-05,97.65950775146484,92.7526626586914,90.37666320800781
33,-2.5477493181824684e-07,5.672185216099024e-05,4.852144047617912e-05,93.50944519042969,94.02725219726562,91.85002899169922
34,-1.502081545368128e-06,3.46636661561206e-05,4.047669790452346e-05,89.93450927734375,91.12964630126953,93.34790802001953
