,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,10.962198523271256,-1.2671700543511458e-05,-5.603731219575613e-06,6.134621798992157e-06,84.3072945908392,56.656124672454425,73.24985952100319
1,10.430604366438153,-1.1907529551535844e-05,-6.07915377865235e-06,4.83398325741291e-06,84.67424976527691,57.66241404215495,73.85011843343575
2,10.536495016717042,-1.1283116570363443e-05,-6.1630232570072016e-06,3.845710307359696e-06,85.38430646856627,60.34565175374349,73.93595816890398
3,10.434249542005515,-8.1219671604534e-06,-5.091559917976459e-06,3.0554210146268207e-06,88.88059997558594,63.066132101168236,74.63809385697047
4,10.787496758069999,-7.315057640274366e-06,-4.884856753051281e-06,2.768185610572497e-06,88.09635264873505,64.73237915039063,75.88308410644531
5,11.039664277608972,-8.712479999909798e-06,-5.90224905560414e-06,2.768232176701228e-06,89.08032988707224,64.5281854023536,76.55214742769797
6,12.188130438463608,-1.2179887077460686e-05,-7.125199772417545e-06,2.3079259941975277e-06,90.35246837635835,67.17812129656474,74.3591177135706
7,11.564745636571509,-1.3647872644166151e-05,-6.612157449126244e-06,2.1204274768630662e-06,90.85797984202704,67.25944822430611,75.1044438680013
8,11.046479947424467,-1.4265726757123757e-05,-4.908621612611648e-06,6.078328952749735e-08,89.60116643628639,67.09508856253011,75.46891271721772
9,10.476430730199597,-1.549713391189774e-05,-4.311612186332544e-06,-1.6159222771724064e-06,85.50935363769531,66.86688893636068,75.42981541653474
10,11.06650706102276,-1.625256845727563e-05,-3.7386159723003706e-06,-2.302291492621104e-06,86.22384351591269,68.90465189615885,74.40618030379215
11,10.59991242623267,-1.4271090428034465e-05,-4.18563528607289e-06,-2.386001870036125e-06,82.39042572385321,67.74714151993393,73.47600635091463
12,10.430210959042112,-1.3960839714854955e-05,-5.10409784813722e-06,-1.6896675030390421e-06,76.50619630613365,69.4633239765962,74.36395296156407
13,10.81393763946835,-1.4754493410388628e-05,-5.39049506187439e-06,9.265029802918435e-07,74.86015181963643,72.98066243131956,74.93542022754748
14,11.80073222811722,-1.5578973883142074e-05,-4.2888180663188296e-06,2.06618569791317e-06,72.79307512640953,75.15831079085667,73.28517578641573
15,12.158620923080404,-1.695390868311127e-05,-2.6323599740862846e-06,8.690636605024338e-07,75.48027241354187,75.24604798853397,72.83705461521943
16,12.512472561405351,-1.860682386904955e-05,-1.8216747169693312e-06,-2.0404035846392315e-06,75.83981154163679,74.3951421101888,74.65658467610677
17,12.576855729530022,-1.7925448870907226e-05,-1.134956255555153e-06,-2.7714141954978307e-06,73.6614708284537,72.81163686116537,75.33705088297526
18,11.312802219631461,-1.6264826990664004e-05,-7.519420857230822e-07,-2.964461843172709e-06,74.5705065270265,74.30922323862711,74.29368082682292
19,10.049622475704867,-1.562619193767508e-05,-8.0325019856294e-07,-2.6765900353590648e-06,74.31719970703125,74.1870839436849,75.19392445087433
20,8.993474111069615,-1.3045815285295248e-05,-1.2491907303531965e-06,-2.3555088167389235e-06,74.63147524843613,73.86200307210287,74.97373961905639
21,8.973799133483165,-1.2679343732694785e-05,-1.785927452147007e-06,-2.944539301097393e-06,72.70589054524899,73.8538892591993,74.48165383934975
22,9.13911808078869,-1.1485337600482945e-05,-2.3468324133964e-06,-3.1463448267383692e-06,74.7489793528165,75.54155997121977,74.96430341633524
23,9.983080985886044,-1.1810718569904566e-05,-1.8697697669267655e-06,-3.42631246894598e-06,74.45047984917959,76.17849884033203,76.50411732991536
24,10.901047145831399,-1.1465624750902255e-05,-1.2461949760715167e-06,-3.0236706758538884e-06,74.43160486072301,75.978689066569,77.313330078125
25,11.152792819899817,-1.0598516867806514e-05,-9.59867611527443e-07,-2.3182093476255734e-06,76.2606381525596,74.55747380455335,78.03011493682861
26,10.946313464962614,-6.879738622709042e-06,-2.366895213611549e-07,-2.8550720842686525e-06,74.89056843486875,73.08049833494327,76.32341462147387
27,10.733628492014638,-6.639266697069009e-06,-6.902342041333516e-07,-1.374857189754645e-06,73.02454519321522,72.51908567895492,74.94182942708333
28,10.668913202251618,-8.484938492377599e-06,-1.1874129995703696e-06,2.8349459171295164e-07,71.02221934000652,73.74113770624002,73.49858291943868
29,10.85747875594534,-1.0116662209232647e-05,-1.8874105686942737e-06,1.6528259341915448e-06,68.8599108338356,74.95943145404259,73.0205805460612
30,11.259037641137063,-1.2316255985448757e-05,-1.236703246831894e-06,1.9973376765847206e-06,69.24520654280981,75.64042968104283,73.07094260603189
31,12.178346483774172,-1.3818580191582441e-05,-1.351147269209226e-06,2.6714134340484937e-06,70.95503911400834,75.44172860880693,75.43649632831415
32,12.744261180271291,-1.5073007591467161e-05,-7.018015424746686e-07,3.5657524077105785e-06,73.0675851826334,75.43080205087112,77.86078706769419
33,12.792020862076122,-1.6215455252677204e-05,-3.288422400752703e-07,3.6466944341858226e-06,75.42302322685718,75.23829246858756,78.89805649220943
34,12.934121398909152,-2.0077561050676554e-05,1.7853134372604815e-06,3.953008291541806e-06,74.50903411072929,76.65719235734834,76.84716096413409
