,w10max
0,14.694439888000488
1,14.143985748291016
2,14.173541069030762
3,14.35914421081543
4,14.8329496383667
5,16.237506866455078
6,16.6892147064209
7,20.65743637084961
8,22.580730438232422
9,19.933889389038086
10,20.76679801940918
11,21.702302932739258
12,20.8902645111084
13,19.642492294311523
14,23.499082565307617
15,22.795927047729492
16,21.51486587524414
17,18.27869415283203
18,15.241219520568848
19,12.606400489807129
20,12.52599048614502
21,13.324175834655762
22,14.088502883911133
23,14.87556266784668
24,16.349939346313477
25,16.785154342651367
26,15.352860450744629
27,16.343318939208984
28,14.782015800476074
29,14.540443420410156
30,15.328248023986816
31,13.449703216552734
32,11.221590995788574
33,10.757023811340332
34,12.699134826660156
