,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,13.797029042020828,-1.1859857477247714e-05,4.924236175914606e-06,8.314203781386216e-06,82.75111325929562,66.37787853777408,82.28648732503255
1,14.268219600385056,-1.0821910109370947e-05,6.0925260186195375e-06,8.695626941819986e-06,82.49646441588798,66.97525302867095,83.2437505086263
2,14.748386090470012,-1.4564037943879763e-05,7.290284459789594e-06,9.995349682867526e-06,82.89499892095725,67.41909046793977,81.98649139404297
3,14.730085892296726,-1.2422345268229643e-05,6.850102605919043e-06,1.137607420484225e-05,79.21163272857666,68.03030933489403,83.56703592936198
4,14.708277138850342,-1.153056121741732e-05,6.899222110708555e-06,1.1846128230293591e-05,78.59505956073602,69.32070730676254,84.01477406819662
5,14.209336147806606,-1.2988639840235313e-05,7.449695840477944e-06,1.2867501936852932e-05,78.13549140642087,69.16108753730853,83.39400787353516
6,13.177881423193806,-1.1248339433223009e-05,7.917173206806183e-06,1.3363221660256385e-05,83.67626965840658,69.79885883231958,83.13046162923177
7,12.948749469430187,-8.344363110760849e-06,7.646453256408374e-06,1.4930148608982563e-05,84.4719180504481,69.27764517217875,84.24655151367188
8,12.688859150983626,-5.955916518966357e-06,7.584054643909136e-06,1.547329593449831e-05,84.20231120263537,70.09027413601676,84.7940912882487
9,12.527516311608876,-4.805321805179119e-06,8.703861385583878e-06,1.5992042608559132e-05,83.96810811360677,70.9576400587956,84.53621517916521
10,12.207505094558776,-2.7971885477503142e-06,9.643084680040677e-06,1.5549082309007645e-05,83.74013575067123,72.47195515384277,82.50861968994141
11,12.701929516372426,-1.8863123841583728e-06,8.998787961900234e-06,1.5349538686374822e-05,85.10677918295066,72.96797313640515,83.05461832682292
12,12.7905276096814,-4.2942274982730545e-06,7.161304044226805e-06,1.4979027522106966e-05,84.07348148922125,72.36338977913061,82.92236721813678
13,13.012060074931165,-4.22400189563632e-06,5.433374705413978e-06,1.5703425742685794e-05,85.49607798655828,71.18438568115235,82.1902857462565
14,12.529973758555327,-4.025253777702649e-06,5.142212224503359e-06,1.5025042618314425e-05,86.06904135346413,71.75186867838104,79.8230717976888
15,12.825915352301672,-3.6785534272591272e-06,5.634641274809837e-06,1.4332759504516919e-05,83.176665267845,70.47348073323568,79.59783774813016
16,12.876323060753444,-3.6031512233118215e-06,6.881643397112688e-06,1.3688129062453906e-05,80.68757647573948,68.01189284101129,78.9939682006836
