,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,16.574077727273107,-6.917421706020832e-06,1.0154140181839465e-05,8.314397806922594e-06,89.43411821822325,82.34328715006511,81.24471384684244
1,17.287135178595783,-6.862295170625051e-06,1.0491364325086276e-05,8.732460749646027e-06,89.95383919278781,81.70953572591146,80.10855895082156
2,18.428895764860012,-1.118677125001947e-05,8.817024839421114e-06,7.669332747658094e-06,91.687181904912,80.87672416865826,78.2762217203776
3,18.402597116911785,-1.2263038661330938e-05,9.367226933439573e-06,7.318953673044841e-06,90.8582107697924,80.44421089688937,79.46659851074219
4,17.45584257125544,-1.3532722368836403e-05,8.638955963154634e-06,6.854433255891005e-06,87.3899164835612,79.41101117432117,81.19016921023528
5,16.675933184459186,-1.4256573437402647e-05,8.0527039244771e-06,7.823311413327853e-06,87.85857645670573,79.18080401619275,82.50157979329427
6,16.92488728396905,-1.5620879518489044e-05,7.833812075356643e-06,8.579335796336333e-06,89.83841247757276,80.28449854850768,81.15774485270182
7,16.37661711818073,-1.5035197914888462e-05,7.0677294085423154e-06,9.357805053393046e-06,92.87423065726956,79.54724527994792,82.4354746500651
8,16.064098208894332,-1.2604581813017528e-05,5.836039781570434e-06,8.84660209218661e-06,91.57846491485834,78.97676239013671,83.37368876139323
9,15.57683144894739,-1.606611767783761e-05,4.3603514010707535e-06,8.777187516291935e-06,91.61128487909833,78.12117260197799,83.83736114501953
10,14.845671034837142,-1.5028364335497221e-05,3.49339097738266e-06,9.008675503234069e-06,91.41891428381204,77.03931787113349,81.00716857910156
11,14.795108744401174,-1.6711939436693987e-05,1.5417113900184632e-06,8.954231937726338e-06,91.21148646672567,73.9460788210233,80.99593590299288
12,14.789691032748669,-1.834195184831818e-05,6.760470569133758e-07,7.019642119606336e-06,89.13635202447573,70.72863065004348,80.85477956136067
13,15.085128929112416,-1.4990283160845273e-05,7.000251352416034e-07,6.000779924674647e-06,88.94194717723799,68.04371807684048,81.17600028148826
14,15.672869866412457,-1.7390612520555738e-05,3.2153583413832415e-06,4.583812237589686e-06,90.95333720836402,64.35870749945462,80.1352158413883
