,in_vor200,in_vor600,in_vor850,in_hum200,in_hum600,in_hum850
0,4.174760397290811e-05,4.728652129415423e-05,6.761962140444666e-05,96.89251708984375,78.05574798583984,87.67809295654297
1,3.521254984661937e-05,5.644478369504213e-05,8.466490544378757e-05,91.14205932617188,79.08338928222656,87.70561218261719
2,3.379801273695193e-05,5.204564877203666e-05,8.50213982630521e-05,90.04353332519531,77.6240234375,88.57600402832031
3,2.975494135171175e-05,6.105040665715933e-05,8.513184729963541e-05,92.72032165527344,77.21458435058594,88.92921447753906
4,2.5739602278918028e-05,7.329578511416912e-05,7.929245475679636e-05,92.21951293945312,79.01014709472656,88.7872314453125
5,1.937296474352479e-05,7.436401210725307e-05,8.224719204008579e-05,93.09217834472656,87.07559204101562,89.61770629882812
6,2.9655639082193375e-06,7.667590398341417e-05,8.99492297321558e-05,94.08454132080078,87.55654907226562,89.92132568359375
7,2.144312020391226e-06,8.174276445060968e-05,8.77155689522624e-05,99.85391998291016,90.51439666748047,89.03484344482422
8,-2.8754002414643764e-06,8.91928793862462e-05,8.921127300709486e-05,97.82695770263672,89.42621612548828,89.70272827148438
9,-1.1747470125555992e-06,8.293223800137639e-05,9.962380863726139e-05,100.05404663085938,87.3411865234375,91.21023559570312
10,1.0500603821128607e-05,8.65274341776967e-05,0.0001021648058667779,100.1702651977539,84.47635650634766,89.46526336669922
11,4.975765477865934e-06,9.518186561763287e-05,0.00010226480662822723,98.9080810546875,85.6072998046875,86.04161834716797
12,8.113740477710962e-06,0.00010478182230144739,9.232584852725267e-05,91.18388366699219,85.77337646484375,83.98674011230469
13,-7.048365660011768e-06,9.202398359775543e-05,0.00010160007514059544,72.5008544921875,84.78968811035156,85.93244934082031
14,-1.2265518307685852e-05,8.977018296718597e-05,0.00011721195187419653,72.86697387695312,85.00773620605469,88.9835205078125
15,-1.0974355973303318e-05,8.108897600322962e-05,0.00011092890053987503,86.05342102050781,82.87541961669922,90.21281433105469
16,6.943591870367527e-07,8.916063234210014e-05,0.00011340668424963951,91.14230346679688,82.74098205566406,91.76114654541016
17,8.291273843497038e-06,9.09498194232583e-05,0.00011399004142731428,90.5514907836914,74.4781265258789,91.21558380126953
18,-1.795007847249508e-06,8.501316187903285e-05,0.00011742382775992155,83.32682800292969,73.7292251586914,90.46772003173828
19,-1.3436656445264816e-06,8.105341112241149e-05,0.00010836508590728045,82.12390899658203,72.09292602539062,89.70030975341797
20,9.952277650882024e-06,8.337120380019769e-05,0.00010806693171616644,75.48953247070312,77.68025207519531,91.01341247558594
21,-1.4454708434641361e-06,8.646934293210506e-05,0.00011247338261455297,74.3621826171875,79.48626708984375,90.83837890625
22,-6.5052881836891174e-06,8.736259769648314e-05,0.00011133996304124594,65.80220031738281,82.95906066894531,90.6183853149414
23,-1.2994627468287945e-05,8.444441482424736e-05,0.00010832562111318111,58.48823547363281,81.41841125488281,88.94290924072266
24,7.746624760329723e-06,8.165067993104458e-05,0.00011177256237715483,54.751495361328125,82.48664855957031,92.65167999267578
25,1.6280333511531353e-05,7.940654177218676e-05,0.00011233356781303883,60.86559295654297,82.54579162597656,92.66144561767578
26,3.3771269954741e-05,7.958291098475456e-05,0.00010875088628381491,66.86441040039062,81.93930053710938,91.84972381591797
27,3.658782225102186e-05,7.588695734739304e-05,0.00010871968697756529,67.89144897460938,82.60799407958984,91.7761001586914
28,5.187524948269129e-05,7.563433609902859e-05,0.00011088524479418993,81.3935546875,81.06327819824219,91.75575256347656
29,4.5566121116280556e-05,6.608525291085243e-05,0.00011406117118895054,74.9277114868164,77.431640625,91.96206665039062
30,3.3296411857008934e-05,7.029736298136413e-05,0.00011385674588382244,75.3006820678711,77.32061004638672,90.2482681274414
31,1.731165684759617e-05,8.391961455345154e-05,0.00012193119619041681,73.23426818847656,79.82196044921875,89.7336654663086
32,2.232432598248124e-05,7.512961747124791e-05,0.00011181330773979425,73.68489837646484,71.8067626953125,85.81402587890625
33,1.8855207599699497e-05,8.356361649930477e-05,0.00011939357500523329,81.84701538085938,76.17049407958984,91.72271728515625
34,3.284105332568288e-05,8.41260189190507e-05,0.00012654089368879795,87.6839828491211,79.3266830444336,92.06427764892578
35,2.972589572891593e-05,8.538516703993082e-05,0.0001351711107417941,88.05915832519531,82.42012023925781,91.83307647705078
36,2.1475600078701973e-05,0.000118571100756526,0.00014967250172048807,85.83265686035156,79.56314849853516,93.51404571533203
37,2.9341259505599737e-05,0.00012215483002364635,0.0001558226067572832,80.29586029052734,74.65261840820312,93.37679290771484
38,3.244675463065505e-05,0.00012515753041952848,0.000167734338901937,72.7244873046875,78.01903533935547,91.87198638916016
39,4.3337116949260235e-05,0.00013254501391202211,0.00017770355043467134,74.3376693725586,80.30180358886719,93.05847930908203
40,2.4287437554448843e-05,0.00015102524776011705,0.00019991793669760227,75.19391632080078,73.5814208984375,94.42150115966797
