,w10max
0,12.577798843383789
1,13.236029624938965
2,13.117422103881836
3,14.854519844055176
4,13.945011138916016
5,14.45234489440918
6,14.053854942321777
7,14.722219467163086
8,16.10496711730957
9,15.510130882263184
10,14.870696067810059
11,15.144257545471191
12,15.288372993469238
13,16.02825355529785
14,13.610243797302246
15,14.476015090942383
16,14.418031692504883
17,14.497047424316406
18,13.546560287475586
19,14.068324089050293
20,13.28587818145752
21,14.247076988220215
22,12.773580551147461
23,15.416601181030273
24,17.157991409301758
25,16.380603790283203
26,15.84267520904541
27,17.350479125976562
28,18.994232177734375
29,18.450796127319336
30,18.694154739379883
31,18.484350204467773
32,17.646665573120117
33,17.136852264404297
34,18.884492874145508
35,17.638046264648438
36,17.775772094726562
37,17.279586791992188
38,20.505815505981445
39,22.27163314819336
40,21.55148696899414
41,21.56878662109375
42,24.062395095825195
43,22.025066375732422
44,21.428695678710938
45,20.39353370666504
46,21.609519958496094
47,20.2026424407959
48,20.700868606567383
49,20.23868751525879
50,20.631820678710938
51,19.175378799438477
52,18.03762435913086
