,in_vor200,in_vor600,in_vor850,in_hum200,in_hum600,in_hum850
0,-4.882548819296062e-05,5.732045246986672e-05,6.0317146562738344e-05,90.65372467041016,64.9911880493164,85.45989990234375
1,-4.7118403017520905e-05,4.228227771818638e-05,6.158160977065563e-05,78.66287231445312,65.54087829589844,87.39649200439453
2,-6.180698983371258e-05,3.3569056540727615e-05,6.228289566934109e-05,65.02141571044922,71.58705139160156,87.128173828125
3,-6.446894258260727e-05,3.4320168197155e-05,6.121373735368252e-05,62.81863784790039,70.918212890625,85.49815368652344
4,-5.515350494533777e-05,4.7214096412062645e-05,6.48394925519824e-05,68.13103485107422,65.09657287597656,85.00080871582031
5,-5.2439747378230095e-05,4.3477630242705345e-05,6.599701009690762e-05,73.12938690185547,59.2308349609375,82.82981872558594
6,-4.901490319753066e-05,3.4961849451065063e-05,6.0117352404631674e-05,74.02625274658203,52.18726348876953,81.63101959228516
7,-5.0437054596841335e-05,3.6204815842211246e-05,6.0987891629338264e-05,72.70758056640625,48.05287170410156,81.56149291992188
8,-4.639662802219391e-05,3.866513725370169e-05,6.066681817173958e-05,70.62925720214844,47.59699249267578,82.4739990234375
9,-3.644055686891079e-05,3.451950033195317e-05,5.895644426345825e-05,67.87158203125,45.63463592529297,83.8648910522461
10,-2.214231062680483e-05,3.021862357854843e-05,6.642937660217285e-05,74.41078186035156,46.329925537109375,84.78792572021484
11,-1.9695726223289967e-05,3.210559953004122e-05,6.798631511628628e-05,71.73592376708984,38.2977294921875,84.38386535644531
12,-2.395431511104107e-05,2.342859806958586e-05,6.509811646537855e-05,59.54616165161133,32.73895263671875,82.72457885742188
13,-1.7364276573061943e-05,2.3959786631166935e-05,6.646383553743362e-05,57.74802017211914,36.563331604003906,83.19291687011719
14,-1.5054363757371902e-05,3.228406421840191e-05,5.932990461587906e-05,57.62005615234375,34.56073760986328,80.61882019042969
15,-1.662981230765581e-05,3.165658563375473e-05,5.834316834807396e-05,51.559532165527344,34.69783020019531,84.54725646972656
16,5.293746880852268e-07,2.2175325284479186e-05,5.847940337844193e-05,44.560646057128906,36.57748031616211,83.37590789794922
17,2.286420203745365e-05,2.244871575385332e-05,6.153981667011976e-05,43.00286102294922,32.580345153808594,83.47245025634766
18,2.3996166419237852e-05,2.1528219804167747e-05,5.638750735670328e-05,43.36627960205078,31.632038116455078,83.01058959960938
19,2.425280399620533e-05,2.1674903109669685e-05,5.445815622806549e-05,47.17595672607422,36.06460189819336,83.88272857666016
20,1.726736081764102e-05,2.0345323719084263e-05,5.350576248019934e-05,45.226409912109375,40.07044982910156,79.4972915649414
21,1.2953823897987604e-05,1.774798147380352e-05,5.4049654863774776e-05,62.06420135498047,39.27680587768555,81.43683624267578
22,1.6835401766002178e-05,1.8751132301986217e-05,5.342927761375904e-05,65.48362731933594,44.131099700927734,82.22944641113281
23,2.2077409084886312e-05,2.3648724891245365e-05,4.992715548723936e-05,66.84144592285156,47.117919921875,82.54043579101562
24,-6.548841156472918e-06,2.218799272668548e-05,5.2859788411296904e-05,78.5459976196289,50.091251373291016,75.40471649169922
25,-6.307673174887896e-06,2.3555592633783817e-05,4.9228896386921406e-05,82.78370666503906,47.360172271728516,77.72438049316406
26,-3.7638033063558396e-06,2.2825222913525067e-05,4.753191024065018e-05,92.05078125,48.143775939941406,79.50559997558594
27,-9.67254163697362e-06,2.1666637621819973e-05,4.553492181003094e-05,95.46698760986328,52.51374816894531,83.40119171142578
28,-2.7765834602178074e-05,3.204764652764425e-05,5.2121755288681015e-05,97.89231872558594,62.01256561279297,81.51390075683594
29,-4.142965190112591e-05,3.4463475458323956e-05,5.0413887947797775e-05,97.91942596435547,62.56230926513672,78.29546356201172
30,-3.674830077216029e-05,2.9326998628675938e-05,4.806392826139927e-05,97.07084655761719,62.974891662597656,77.5600814819336
31,-4.495913162827492e-05,1.9020975742023438e-05,4.27236154791899e-05,96.83760070800781,57.331485748291016,78.33190155029297
32,-4.976830678060651e-05,1.3710232451558113e-05,4.5279040932655334e-05,84.96611022949219,58.15320587158203,77.53230285644531
33,-3.769423346966505e-05,1.1632218956947327e-05,4.504644311964512e-05,85.02748107910156,62.123863220214844,79.11724090576172
34,-2.5803936296142638e-05,8.03195871412754e-06,4.342128522694111e-05,91.93792724609375,64.26026916503906,78.92074584960938
35,-2.6817258913069963e-05,7.398542948067188e-06,4.300766158849001e-05,97.83988189697266,65.96755981445312,80.90151977539062
36,-1.9173079635947943e-05,1.1046300642192364e-05,4.5062508434057236e-05,97.09321594238281,57.94416809082031,82.10641479492188
37,-1.1975469533354044e-05,1.631502527743578e-05,4.4659245759248734e-05,95.28504180908203,54.02622604370117,84.04013061523438
38,-8.06804746389389e-06,1.604226417839527e-05,4.2696716263890266e-05,94.08110046386719,51.627071380615234,85.17684936523438
39,-1.688342308625579e-05,1.4059944078326225e-05,4.049064591526985e-05,94.86371612548828,55.57597351074219,86.8618392944336
40,-4.522473318502307e-05,1.013185828924179e-05,3.629690036177635e-05,97.21975708007812,57.909149169921875,81.56700134277344
