,w10max
0,11.143035888671875
1,12.571854591369629
2,12.281274795532227
3,12.465594291687012
4,13.500752449035645
5,13.637908935546875
6,13.820430755615234
7,14.805301666259766
8,15.003915786743164
9,16.975238800048828
10,17.865585327148438
11,16.79210662841797
12,16.513399124145508
13,15.523024559020996
14,15.44356632232666
15,15.446928024291992
16,18.360733032226562
17,17.433544158935547
18,19.646915435791016
19,21.257854461669922
20,19.84442138671875
21,18.154415130615234
22,16.616437911987305
23,17.659168243408203
24,21.600000381469727
25,21.931907653808594
26,22.30150604248047
27,20.65085220336914
28,23.73887062072754
29,24.228158950805664
30,23.51335334777832
31,24.727981567382812
32,27.443592071533203
33,27.26222038269043
34,27.49015998840332
35,27.747652053833008
36,23.98935317993164
37,25.93207550048828
38,25.509357452392578
39,26.213886260986328
40,23.9349365234375
41,23.344966888427734
42,23.646297454833984
43,22.566265106201172
44,23.570545196533203
45,24.01645278930664
46,23.055585861206055
47,22.649307250976562
48,24.609962463378906
49,24.016206741333008
50,21.659475326538086
51,22.432096481323242
52,22.677602767944336
53,22.564697265625
54,21.844892501831055
55,21.30020523071289
56,20.561992645263672
57,20.33889389038086
58,19.988439559936523
59,19.95511817932129
60,19.74359703063965
61,19.721179962158203
62,19.9028377532959
63,20.64637565612793
64,20.24144744873047
65,20.563148498535156
66,20.33859634399414
67,19.96626853942871
68,20.174592971801758
69,20.0157470703125
70,18.651674270629883
71,18.328901290893555
72,18.04364776611328
73,17.91610336303711
74,18.70693016052246
75,18.88460922241211
76,18.2740421295166
77,18.209545135498047
78,17.97144317626953
