,in_vor200,in_vor600,in_vor850,in_hum200,in_hum600,in_hum850
0,-1.4430624105443712e-05,3.547589949448593e-05,7.342704338952899e-05,84.98924255371094,67.42224884033203,88.23004913330078
1,-5.487818270921707e-06,3.8459314964711666e-05,7.63229327276349e-05,74.50455474853516,64.7743148803711,89.71479797363281
2,-1.271488144993782e-06,4.489708226174116e-05,7.23137054592371e-05,74.94186401367188,63.520103454589844,89.99832916259766
3,1.1055730283260345e-05,3.5972800105810165e-05,6.98216026648879e-05,75.1812515258789,61.87347412109375,91.93157958984375
4,3.6860515137959737e-06,3.136280793114565e-05,8.396035991609097e-05,74.18995666503906,62.78028869628906,94.35840606689453
5,-4.742702003568411e-06,3.0492665246129036e-05,9.481876622885466e-05,72.08025360107422,67.13214111328125,95.58004760742188
6,3.7392601370811462e-06,3.806652966886759e-05,0.00010341941379010677,73.57290649414062,68.49268341064453,92.51166534423828
7,-2.4599721655249596e-06,3.3072312362492085e-05,9.24586784094572e-05,61.55390167236328,59.274986267089844,91.0278091430664
8,-1.5774276107549667e-06,2.2274558432400227e-05,8.200027514249086e-05,53.68563461303711,58.777381896972656,92.47982025146484
9,2.1181185729801655e-06,1.7923186533153057e-05,7.521838415414095e-05,48.585784912109375,58.544189453125,95.00154113769531
10,5.166861228644848e-06,1.0993098840117455e-05,7.552304305136204e-05,44.588401794433594,54.34490966796875,95.80224609375
11,2.0801089704036713e-06,2.539635170251131e-05,9.416812099516392e-05,47.13993453979492,54.24335479736328,94.18387603759766
12,-5.137582775205374e-06,2.9336893931031227e-05,0.00010054733138531446,47.23030090332031,58.22454833984375,88.0753402709961
13,6.896269042044878e-06,2.2959080524742603e-05,9.970273822546005e-05,61.85188293457031,56.03009033203125,83.99845886230469
14,2.4337205104529858e-06,1.645740121603012e-05,7.653306238353252e-05,66.51078033447266,57.94573974609375,82.75775146484375
15,-1.0168878361582756e-06,3.0892202630639076e-05,8.23258887976408e-05,83.93946838378906,64.2901611328125,88.72493743896484
16,-4.831410478800535e-06,3.391096834093332e-05,8.723139762878418e-05,74.84481811523438,71.72415161132812,88.78043365478516
17,-1.7306883819401264e-05,3.927433863282204e-05,9.237253107130527e-05,67.61661529541016,72.43923950195312,90.74685668945312
18,-2.156803384423256e-05,4.38059214502573e-05,9.57106240093708e-05,56.77887725830078,75.08720397949219,89.27989196777344
