,w10max
0,9.57795524597168
1,9.934539794921875
2,9.909987449645996
3,9.895522117614746
4,9.4065523147583
5,10.987865447998047
6,10.784689903259277
7,10.34593677520752
8,10.378557205200195
9,11.05484390258789
10,10.156097412109375
11,10.406149864196777
12,11.891034126281738
13,10.903875350952148
14,10.171887397766113
15,10.801523208618164
16,10.653119087219238
17,10.189112663269043
18,9.109195709228516
19,8.632705688476562
20,8.806913375854492
21,8.519559860229492
22,8.819441795349121
23,8.929129600524902
24,9.542821884155273
25,9.251660346984863
26,9.887768745422363
27,9.914063453674316
28,10.038146018981934
29,10.187740325927734
30,10.547884941101074
31,10.973858833312988
32,12.222189903259277
33,12.097431182861328
34,11.003714561462402
35,9.976791381835938
36,9.263300895690918
37,7.925352573394775
38,9.394933700561523
39,9.198570251464844
40,10.344072341918945
