,Pmin
0,991.444375
1,993.3825
2,993.1325
3,990.833125
4,989.73125
5,990.0075
6,990.2025
7,988.68375
8,988.590625
9,991.545
10,991.673125
11,990.631875
12,990.3275
13,992.535
14,991.99625
15,990.886875
16,990.644375
17,993.575625
18,992.41125
19,991.33125
20,991.541875
21,992.9475
22,994.2775
23,993.023125
24,991.97625
25,994.199375
26,994.621875
27,993.853125
28,994.615625
29,996.41625
30,997.17625
31,995.80125
32,994.961875
33,996.963125
34,997.7225
