,w10max
0,10.729930877685547
1,11.745209693908691
2,12.389571189880371
3,12.178399085998535
4,11.818599700927734
5,12.704343795776367
6,13.173258781433105
7,14.50981330871582
8,14.517306327819824
9,14.994585037231445
10,14.788310050964355
11,14.4605131149292
12,15.525918960571289
13,15.630081176757812
14,16.40784454345703
15,16.555679321289062
16,17.28398323059082
17,16.081003189086914
18,16.517057418823242
19,16.084068298339844
20,16.456968307495117
21,16.28192710876465
22,16.811256408691406
23,16.663436889648438
24,17.493257522583008
25,17.301603317260742
26,17.15009117126465
27,16.69167137145996
28,17.001338958740234
29,17.54615020751953
30,16.79292869567871
31,15.997676849365234
32,15.700154304504395
33,15.012237548828125
34,15.626827239990234
35,14.446619987487793
36,14.897503852844238
37,14.421792984008789
38,14.035009384155273
39,14.3605318069458
40,15.516464233398438
41,16.172780990600586
42,14.794981956481934
43,13.599499702453613
44,13.077128410339355
45,13.479616165161133
46,12.924378395080566
47,11.877778053283691
48,12.495077133178711
49,13.475724220275879
50,13.105745315551758
51,12.404934883117676
52,11.67321491241455
53,11.842198371887207
54,11.75306510925293
55,11.795002937316895
56,12.297479629516602
57,12.412097930908203
58,12.202973365783691
59,11.447492599487305
60,11.113203048706055
61,11.687766075134277
62,12.232243537902832
63,12.545140266418457
64,12.041172981262207
