,w10max
0,13.374659538269043
1,13.786468505859375
2,12.45007610321045
3,13.541770935058594
4,14.091252326965332
5,13.649166107177734
6,15.162989616394043
7,16.280004501342773
8,14.812766075134277
9,15.842569351196289
10,18.914100646972656
11,19.511995315551758
12,18.663982391357422
13,18.607831954956055
14,18.86139488220215
15,18.28287124633789
16,18.06736183166504
17,17.758554458618164
18,16.847427368164062
19,16.242212295532227
20,16.826770782470703
21,15.866325378417969
22,15.809138298034668
23,15.790327072143555
24,16.502687454223633
25,16.445594787597656
26,16.21993637084961
27,15.150703430175781
28,15.159871101379395
29,15.84091854095459
30,15.462169647216797
31,16.847871780395508
32,16.739709854125977
33,16.717411041259766
34,16.759151458740234
35,16.92854881286621
36,17.433393478393555
37,19.682836532592773
38,20.544017791748047
39,19.536479949951172
40,19.99020004272461
41,20.748538970947266
42,20.65182876586914
43,20.90755844116211
44,20.624181747436523
45,20.004085540771484
46,21.057292938232422
47,21.036996841430664
48,21.089845657348633
49,20.793615341186523
50,20.53533363342285
51,21.124774932861328
52,20.811561584472656
53,21.003515243530273
54,19.313270568847656
55,19.27018165588379
56,19.535781860351562
57,18.844694137573242
58,18.140750885009766
59,18.50176429748535
60,18.32326316833496
61,18.010122299194336
62,17.136184692382812
63,17.371990203857422
64,16.90363311767578
65,16.435243606567383
66,16.566129684448242
67,14.904011726379395
68,15.491897583007812
69,15.819887161254883
70,14.494560241699219
71,10.74228286743164
72,9.587920188903809
