,in_vor200,in_vor600,in_vor850,in_hum200,in_hum600,in_hum850
0,-2.4441013010800816e-05,2.624054832267575e-05,3.3035285014193505e-05,85.3580551147461,92.51204681396484,89.77932739257812
1,-2.7313362807035446e-05,2.976972609758377e-05,3.334111534059048e-05,75.10543823242188,85.51756286621094,92.54193115234375
2,-2.9157032258808613e-05,3.3113290555775166e-05,4.7023058868944645e-05,68.50448608398438,81.9814453125,95.29769134521484
3,-2.6640482246875763e-05,3.594160079956055e-05,5.725875962525606e-05,88.1747055053711,88.3976058959961,92.35262298583984
4,-1.3515236787497997e-05,3.9422535337507725e-05,6.534368731081486e-05,94.23363494873047,91.55240631103516,89.94375610351562
5,-5.197769496589899e-06,4.0196930058300495e-05,5.888123996555805e-05,97.20947265625,85.70718383789062,88.32439422607422
6,-2.5551944418111816e-05,3.946553260902874e-05,5.371205770643428e-05,98.25627899169922,82.33686828613281,90.19754028320312
7,-2.454489003866911e-05,3.8133468478918076e-05,5.746283568441868e-05,94.51045989990234,80.53160095214844,91.79467010498047
8,-2.54663173109293e-05,3.5860808566212654e-05,6.034667603671551e-05,91.67654418945312,80.79786682128906,90.6518325805664
9,-3.0438124667853117e-05,3.436009865254164e-05,6.456300616264343e-05,92.36495208740234,80.0931625366211,88.72876739501953
10,-2.2731430362910032e-05,3.5836827009916306e-05,6.77979551255703e-05,93.23309326171875,82.12921142578125,86.39918518066406
11,-1.4301505871117115e-05,4.596239887177944e-05,6.631109863519669e-05,97.56151580810547,81.62716674804688,83.66041564941406
12,-1.569981213833671e-05,4.8806479753693566e-05,6.60539953969419e-05,98.20796203613281,80.15714263916016,84.19975280761719
13,-2.1718908101320267e-05,5.443464033305645e-05,6.85111153870821e-05,95.0521011352539,79.38801574707031,86.91883850097656
14,-9.08633228391409e-06,6.145436782389879e-05,7.696496322751045e-05,99.5011215209961,77.9918212890625,90.28662109375
15,4.500849172472954e-06,6.257661152631044e-05,7.521291263401508e-05,93.21448516845703,77.59095764160156,92.20166015625
16,5.675726129084069e-07,5.992010119371116e-05,6.98071307851933e-05,88.1669921875,79.90191650390625,90.81024169921875
