,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,9.155349257642714,-4.7129190837343535e-07,-4.392862319946289e-06,-7.204509650667509e-06,74.86302319218716,69.16394805908203,78.75362489521504
1,8.87812654527661,-9.394406030575435e-07,-3.893331935008367e-06,-7.3803433527549105e-06,71.11543160577615,68.9695257951816,78.33066162665685
2,8.833357752945934,-1.5151104889810086e-06,-3.887821609775225e-06,-7.388507947325707e-06,68.02294734021028,68.36416172385216,77.60338998834293
3,8.733787561045029,-1.308298669755459e-06,-3.965338692069054e-06,-8.050833518306414e-06,65.70011198818683,67.70964456995328,77.04418055911859
4,9.028348145955942,7.9019821350718e-07,-5.0532393031413166e-06,-7.20117747585415e-06,67.64463644685502,66.909906758353,77.79112919477554
5,8.735675406938148,3.439956344664097e-07,-6.115071785946687e-06,-7.96609092503786e-06,67.28343778202931,67.44204610188802,77.63591461926698
6,8.561167576707279,4.7192831213275593e-07,-5.987651335696379e-06,-8.467662458618483e-06,66.89995880126953,66.76589972873529,76.86928986907006
7,8.310480506621145,-4.4292925546566643e-07,-5.662821543713411e-06,-8.510821498930454e-06,66.9348360021909,66.60685323079427,77.2745132446289
8,8.107475322131844,-1.1849915608763694e-07,-5.69405189404885e-06,-8.706701919436455e-06,66.60679058929284,69.01767052561044,76.71729431152343
9,8.009239969885675,-7.71243746081988e-07,-4.547097099324068e-06,-9.145416940251987e-06,66.39354197184245,68.0702880906562,76.09564972271522
10,7.7259520494583915,-2.4724914016070703e-06,-4.894295282260017e-06,-8.879875748793118e-06,64.14393641196841,65.94941180993908,74.8070227051177
11,7.317146514573445,-2.227711956948042e-06,-6.087209718922774e-06,-9.402710323532423e-06,61.846597205599146,64.39357842480143,74.83985928694408
12,7.309932688220093,-1.5435507521033287e-06,-8.030189201235772e-06,-9.280319015185038e-06,64.05452523827553,63.427756861348946,76.95537314067285
13,7.263076081996163,-1.5482228870193163e-06,-8.805942100783188e-06,-8.773555358250935e-06,64.95027214313546,62.588555908203126,77.16844533284505
14,7.376386282687901,-2.6531397691994973e-07,-8.681113103915172e-06,-8.34989392019864e-06,64.1116785681608,61.628052819147804,75.72901040040009
15,7.489958644165502,-1.331019060065349e-06,-8.563355853160223e-06,-8.868736525376638e-06,63.91329253862302,61.722033182779946,75.14156015316645
16,7.414856149486548,-2.1482839082904873e-06,-9.306373182854217e-06,-9.416596755323568e-06,63.27320571756957,62.71073017674363,74.03016003533517
