,w10max
0,13.516905784606934
1,13.285611152648926
2,14.367807388305664
3,15.518959045410156
4,14.380403518676758
5,14.21977424621582
6,13.768425941467285
7,12.262306213378906
8,12.462653160095215
9,11.542195320129395
10,10.20210075378418
11,10.820425987243652
12,12.196179389953613
13,11.666723251342773
14,12.224093437194824
15,11.778127670288086
16,11.120156288146973
17,10.369610786437988
18,10.528800010681152
19,10.686491966247559
20,10.686495780944824
21,9.196792602539062
22,9.063882827758789
23,8.737061500549316
24,9.220219612121582
25,9.442588806152344
26,8.283391952514648
27,8.420374870300293
