,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,6.881091257937563,-1.0698366289337476e-05,-3.3722647155324617e-06,-4.8353491971890134e-06,84.34509147802989,72.50675261716047,80.22556101481119
1,6.959638316223088,-1.2068217620253563e-05,-3.485505779584249e-06,-4.929513670504093e-06,85.13755442301432,71.34794514973959,80.01875704030196
2,7.899277465170659,-1.3609439003207872e-05,-3.005528660236058e-06,-4.9132434458035155e-06,81.1331203696144,69.9155781219609,78.47408629650891
3,7.915054784940245,-1.2933901355912288e-05,-3.3746939152479173e-06,-4.2084992552796996e-06,75.24902076919874,68.73381362309058,78.47759091854095
4,7.88080232936688,-1.1686244361195327e-05,-3.5180294832129694e-06,-3.6177872699449667e-06,70.31326729529131,67.044017585976,76.9863669427104
5,8.213545585070582,-1.1109890571484964e-05,-3.4429520989457766e-06,-2.933347908159097e-06,67.03430142700672,64.86562297840914,76.30345204472542
6,7.889222593792556,-1.0938985520564175e-05,-4.806236993846062e-06,-1.4490992820114516e-06,65.6592097955126,64.32192824984982,77.05919940738757
7,7.718426327596535,-9.715723960349957e-06,-5.403797452648481e-06,-1.663295552134514e-06,64.07702535241842,64.35136364599069,77.2380126953125
8,7.396304898162534,-8.538167313112263e-06,-5.346402154918529e-06,-2.0837840233848304e-06,60.920491927639574,64.67371903415537,75.5797276907442
9,6.945820106655204,-8.47004121169448e-06,-5.743225725988547e-06,-2.6284484192728997e-06,58.31202982564767,64.51136668026447,75.38198852539062
10,7.905099097313359,-8.627931432177623e-06,-5.311666366954645e-06,-3.439374268054962e-06,60.12370268305143,64.40295898417632,74.62085316975912
11,7.9898213442415,-7.952090042332808e-06,-6.268654639522235e-06,-3.6732138444979987e-06,60.64972280835112,63.292976669967175,73.61217673718929
12,8.166999857432183,-8.391761278957746e-06,-6.5499481926691485e-06,-3.75100117779619e-06,59.0250609010087,62.27432401175321,72.39409647764506
13,8.139171501412056,-9.435974061489105e-06,-6.689775424698988e-06,-3.7742468218008677e-06,59.227474450071654,61.209237355987234,71.08469797770182
14,8.282137610701223,-1.1593685485422611e-05,-6.592172818879287e-06,-4.018905262152354e-06,59.98291778564453,62.27107493082682,69.69973805745443
