,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,8.927905488821368,-8.823660512765248e-07,-4.18474276860555e-06,-5.72026086350282e-06,79.01996511866649,68.29361222187678,79.47338641683261
1,8.849594764508462,-6.746655950943629e-07,-4.709426624079545e-06,-6.557287027438481e-06,75.00925038854281,68.22305701772372,78.88099721272786
2,8.416829426645368,-1.1596511817572028e-07,-4.1528359534705824e-06,-6.914351336441594e-06,73.96815639511678,67.74195282488938,77.57639046130834
3,8.132941149485609,-2.326366181174914e-07,-3.163074143230915e-06,-7.791941364606221e-06,76.63084615071615,67.38323923746745,77.41807507077853
4,7.176345179548177,-2.726815485705932e-06,-2.669271392126878e-06,-8.70339572429657e-06,79.54192763765653,67.96470947265625,79.49179636637369
5,7.181040218965306,-3.3726256030301255e-06,-2.9765690366427103e-06,-9.271067877610525e-06,79.78103225727877,66.78655090332032,79.5160591562589
6,7.453102849711043,-3.857153933495283e-06,-4.812927606205145e-06,-9.11461344609658e-06,76.67975798249245,65.14152119954427,78.86193914711475
7,7.352261777811994,-4.671750745425622e-06,-6.734843676288923e-06,-9.235856123268604e-06,71.98069355984529,64.12919395466646,78.23142751057942
8,6.9838912792503836,-3.6821079750855763e-06,-6.2159340207775434e-06,-1.0507026066382727e-05,68.4948346932729,64.59073543647925,78.21281323333581
9,6.860798520889754,-1.4662044122815133e-06,-5.954674755533537e-06,-1.0562144840757052e-05,64.55659993489583,63.73646447261174,77.85360153019428
10,6.810056064211919,-7.67242939521869e-07,-4.784211826821168e-06,-1.0511799094577631e-05,62.48210045397282,61.98588612874349,77.56956990559895
11,6.638076763831001,-1.6185610244671503e-08,-4.5835195730129875e-06,-1.001870259642601e-05,61.248969907561936,62.275628153483076,78.77699635823568
12,6.661532546269912,6.56109024998558e-08,-5.783682256256891e-06,-9.339314371471089e-06,60.529455960538876,64.38970831716703,79.62848824781996
13,7.0478357871761546,-1.5377687911192577e-07,-6.166791232923667e-06,-8.992354075113933e-06,57.990228271484376,64.6040262858073,80.14651438395182
14,7.424004402853703,-1.4805855850378672e-06,-5.84630761295557e-06,-8.482074675460656e-06,54.279164688289164,63.793572489420576,79.1693837483724
15,7.565881668192257,-1.7882324755191802e-06,-5.611404776573181e-06,-8.03067038456599e-06,51.64706944227218,63.007310177385804,78.44052022298177
16,8.123130680568114,-4.314779810205535e-06,-6.1340691885018246e-06,-7.953159549733415e-06,51.264652996142374,63.580687305244666,77.98151989695442
17,7.795943332383953,-5.858961958438158e-06,-6.317898320655028e-06,-7.454600806037585e-06,51.31178821921348,63.91663767496745,78.21206512451172
18,7.5726821611945825,-6.246372746924559e-06,-6.278495614727338e-06,-7.268677776058515e-06,53.06636053969463,63.554927062988284,78.44392801920573
