,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,13.342918634120977,6.855593963344562e-06,5.730363072757899e-06,3.5121671747246224e-06,87.64551047170805,73.69237961116174,80.14569971868112
1,13.42231635155622,7.109219829241434e-06,4.726609525581201e-06,3.775651566684246e-06,89.94093835602204,73.39725033392509,81.33434600830078
2,13.367629185094811,4.00078498383528e-06,4.38434786754525e-06,4.715357686845099e-06,87.22261541216206,72.87412372713761,81.80584257766914
3,13.15377099745286,3.0390957059959573e-06,4.8675031090776125e-06,5.31347468495369e-06,86.69818166196346,72.18004755278429,81.58885701497395
4,12.295884432647533,-1.7222909567256769e-06,6.443611346185207e-06,5.444247896472613e-06,88.9702117934823,72.74630686442057,80.12957023878893
5,12.602353063737974,-2.288686422010263e-06,6.880696552495161e-06,4.884181544184685e-06,87.8325785090526,71.80183425645033,80.04514923095704
6,13.208242721102822,-4.6703692836066084e-06,6.049126386642456e-06,3.964477218687534e-06,87.7741195678711,71.5366418555379,80.44357833564281
7,13.118544126286482,-4.018618104358514e-06,5.4300141831239065e-06,3.7507464488347373e-06,84.98158162484566,70.67532348632812,80.07444994946322
8,13.22972216294147,-3.6093522794544695e-06,5.187264954050382e-06,4.6298140659928325e-06,80.47059878731767,69.73580780029297,78.04695992221436
9,13.904306473648951,-6.113379883269469e-06,3.860029391944409e-06,4.502121979991595e-06,76.30964965025584,70.01801309088866,78.28203932096561
10,14.240771163385944,-7.304522053649028e-06,3.5670197879274687e-06,4.650869717200597e-06,74.98002726236979,69.64215647379557,78.46490431576967
11,14.182585080495725,-8.033444949736197e-06,3.0953902751207353e-06,5.271891131997108e-06,77.5004862566789,69.4544682820638,78.32043762207032
12,13.822353706974535,-1.2196305518349011e-05,3.472156822681427e-06,5.0907256081700325e-06,80.34726151848832,68.07002421319484,76.83219443261623
13,14.88345311243708,-1.4622726788123448e-05,2.491206396371126e-06,4.18745136509339e-06,81.90472523098191,67.13034898887078,77.17152926425139
14,14.806009677347417,-1.3804008873800437e-05,2.40374356508255e-06,3.0354907115300498e-06,83.3050636023283,64.70245788147052,77.24346516927083
15,14.920059243011444,-1.4852895401418208e-05,1.9838567823171616e-06,2.6743393391370775e-06,80.2345987766981,63.0594158321619,76.74171956380208
16,14.655138691483687,-1.587331450233857e-05,2.517900429666042e-06,4.433778425057729e-06,74.3358260889848,61.83493894636631,72.95795647700628
17,15.231500027794391,-1.820312657703956e-05,2.18863133341074e-06,4.356369997064273e-06,73.41068778832754,59.869901366035144,72.53174787138899
18,16.1455698830386,-1.8760104042788348e-05,1.3432853544751803e-06,5.138820658127467e-06,71.57885390520096,58.02882334391276,72.46098377257586
19,15.922835165060436,-1.8398409398893515e-05,1.642775411407153e-07,4.169919217626254e-06,69.65645530000329,56.70196366285284,71.48348490397136
20,16.12109598745592,-1.9103719387203456e-05,-1.1199930061896641e-06,8.889784415562947e-07,68.92647976552446,55.650764533380666,68.67254384358723
21,15.99323619256417,-1.9651387507716814e-05,-2.617567467192809e-06,-1.0594958439469337e-06,68.15580838512008,56.00309033989906,69.45876922607422
22,15.921271671610885,-2.0463287364691495e-05,-4.458326535920302e-06,-1.9354280084371568e-06,67.7907264187932,56.19019063760837,68.6784912109375
23,15.846763834062342,-2.0646761792401474e-05,-4.347398256262144e-06,-1.2077934419115385e-06,68.03562304799756,56.37413696895043,68.71546834309896
24,15.253761212915803,-1.9337124346445004e-05,-3.5409505168596903e-06,-1.7762727414568266e-06,67.03840661048889,54.417749551435314,66.31898274719715
25,14.925276767586668,-1.896664034575224e-05,-1.8932701398928961e-06,-1.9459441925088564e-06,66.34539262726904,53.2143900928398,67.22987353180845
26,14.436837145336904,-2.202523561815421e-05,-1.392428142329057e-06,-1.316362371047338e-06,64.00843985478083,51.98243164966504,68.15308805406093
27,14.26581849255211,-2.5579193606972695e-05,-2.3753071824709575e-06,-1.5581802775462468e-06,61.77660878499349,51.69092233280341,70.30086806615193
