,outshear850-200,out_vor200,out_vor600,out_vor850,out_hum200,out_hum600,out_hum850
0,12.740619232646225,-1.5930856164560277e-05,1.8485912597154681e-06,-1.9731382642296833e-06,86.59041352242355,79.6812178524698,74.31159505112042
1,12.674551498009047,-1.3167337359239658e-05,1.6682121592263381e-06,-1.837375263373057e-06,84.41318181281288,80.00540262858073,75.00133717507124
2,14.563716488610954,-1.2740830425173044e-05,2.4073136349519095e-06,-2.190152493615945e-06,85.956640513738,79.48877614736557,72.08865526889761
3,14.506367115544466,-1.2745762554307778e-05,2.648367080837488e-06,-2.291395018498103e-06,85.17537442942461,79.63972269048294,70.65837707519532
4,14.847762364090887,-1.4954747166484595e-05,3.8457568734884265e-06,-2.6370321090022724e-06,83.6816226353248,79.26164551327626,67.54588597814242
5,13.657794159906917,-1.6632466576993464e-05,3.2778441285093626e-06,-1.4184353252251943e-06,80.64196478178104,79.68647082646687,66.97547666629156
6,12.831011354266298,-1.76015165074114e-05,2.952795900806352e-06,-6.726651193566343e-07,83.27550984789227,79.90382324907294,68.94739542561447
7,12.159966811510579,-1.6754834602276483e-05,7.735565304756165e-07,-1.230455624560515e-06,84.8125561863184,80.24430440266927,70.13345981438955
8,12.07831720923811,-1.6383015705893436e-05,1.1580220113197963e-06,-7.887060443560282e-07,81.7096665866673,80.23404591878256,70.0593544964989
9,12.123862637637648,-1.6497661514828604e-05,1.163478009402752e-06,-7.295127337177594e-07,78.35888470634818,80.22030995686849,70.47955809831619
10,10.309246238520084,-1.5206422455825252e-05,-2.8897084573987113e-08,1.0679091454417874e-06,78.99805429689123,79.96134028889826,70.23515935557512
11,10.072229532870308,-1.3166883339484533e-05,-9.470852091908454e-07,-1.1038966476917266e-06,77.79331481059393,78.04328356633583,65.59682756215334
12,9.999927121734556,-1.3820299257834752e-05,-1.6561631734172504e-06,-3.5489598910013833e-06,76.44757897257804,76.73136753241221,59.44623676687479
13,10.202096705705237,-1.5687538931767144e-05,-3.5479199141263963e-06,-4.461524076759815e-06,74.87994917581479,76.09497921069463,56.406054714570445
14,10.479649840776498,-1.705846516415477e-05,-5.1835939909021056e-06,-4.739554909368356e-06,76.30311693176627,75.3490999934574,57.04670002063116
15,10.0635807542596,-1.942939901103576e-05,-5.329229558507601e-06,-4.6281997735301655e-06,76.95441863338152,76.20321044921874,57.571195272604626
16,10.769559292458926,-2.0873335796829577e-05,-5.609833121423405e-06,-4.541780992847755e-06,76.24557178940516,73.62416790580353,57.496894488196155
17,11.173334435606375,-2.3269630037248135e-05,-6.302306428551674e-06,-6.076437421143055e-06,74.53988401070237,71.69997601384918,57.073953755696614
18,11.20683258597225,-2.4339962843419112e-05,-5.363649978491775e-06,-4.341812317425779e-06,70.89399828851471,69.12304799833733,55.36413248792229
19,12.119518697448076,-2.4295990200092396e-05,-5.290222664674123e-06,-3.1573853145043055e-06,68.03694770398239,67.5677041992545,54.70442423125108
20,13.119740114888797,-2.682761987671256e-05,-4.36075497418642e-06,-1.906751034160455e-06,64.14354284467797,65.10838352292777,49.8988268772761
21,13.292798973146516,-2.8205088650186857e-05,-3.917771391570568e-06,-2.4140967677036922e-06,64.3490600357453,62.99142397294442,48.07569246068597
22,13.01116527050423,-2.2612170626719794e-05,-5.277432501316071e-06,-2.7357988680402436e-06,64.00806986490885,60.883149852355324,47.63060658772786
23,12.88888897014937,-2.270087522144119e-05,-5.803738410274187e-06,-2.47233547270298e-06,64.90832056992998,58.36009063720703,48.367428588867185
24,13.03741968416945,-2.274303735693708e-05,-5.494555868053832e-06,-3.2109500167899114e-06,66.65961216594174,56.09440803082652,49.42660646567206
25,12.850935886563578,-2.2663967683911324e-05,-6.713345646858215e-06,-3.2664587100346885e-06,65.17776964878043,54.34115959020952,50.34382628401121
26,13.335241699645605,-2.2903135201583304e-05,-5.768355913460255e-06,-2.67991175254186e-06,60.62597886721293,52.93964970285694,53.24280486827095
27,13.010659537208266,-2.1295117524762947e-05,-6.405628907183806e-06,-4.198402166366577e-06,56.3337610983445,49.59312713791927,50.3596255980432
28,13.601513377468413,-2.1876239528258642e-05,-8.050383379062016e-06,-4.982311899463335e-06,54.86209757154187,46.168346455941595,42.49263084034125
29,14.33607484375049,-2.1602124130974214e-05,-8.286675438284874e-06,-3.6094958583513894e-06,52.824266713857654,45.48840772087375,38.33156154751778
30,14.981288683841315,-2.013214398175478e-05,-7.873082843919595e-06,-3.5809120163321494e-06,49.6087151179711,44.47993700653315,39.884611844519775
31,14.428723364966572,-1.904456876218319e-05,-9.787843252221743e-06,4.299605886141459e-09,45.25412139892578,42.67916020900011,45.75522427757581
32,14.509140554572072,-1.816894507414325e-05,-1.1634322161558258e-05,1.962496647881769e-06,42.795766046927675,41.525155886327575,50.994431618338304
