,w10max
0,13.960339546203613
1,14.965677261352539
2,15.632821083068848
3,14.769536018371582
4,14.082839012145996
5,15.222250938415527
6,15.377598762512207
7,14.807275772094727
8,15.716387748718262
9,16.350406646728516
10,15.738286018371582
11,14.28557014465332
12,15.813896179199219
13,16.71579360961914
14,17.013891220092773
15,16.121145248413086
16,17.28797149658203
17,17.39904022216797
18,17.583297729492188
19,17.793394088745117
20,18.85928726196289
21,19.441911697387695
22,19.488969802856445
23,18.95505142211914
24,19.394804000854492
25,19.558347702026367
26,20.53860855102539
27,19.64678382873535
28,20.676437377929688
29,21.043506622314453
30,20.558839797973633
31,19.338420867919922
32,18.53940200805664
33,18.870956420898438
34,19.894060134887695
35,20.11505889892578
36,21.619930267333984
37,22.761829376220703
38,21.925870895385742
39,23.654462814331055
40,22.756324768066406
41,22.733074188232422
42,23.826475143432617
43,23.92862892150879
44,22.98766326904297
45,23.173473358154297
46,22.762765884399414
47,21.810842514038086
48,21.723838806152344
49,21.652732849121094
50,22.498687744140625
51,20.79279327392578
52,19.558151245117188
53,19.076602935791016
54,18.92209815979004
