,w10max
0,8.585820198059082
1,10.098793983459473
2,10.385832786560059
3,11.913554191589355
4,11.638554573059082
5,11.11108684539795
6,10.144119262695312
7,11.291015625
8,11.882709503173828
9,11.153335571289062
10,12.437955856323242
11,12.798541069030762
12,11.547773361206055
13,11.59802532196045
14,13.864541053771973
15,12.304776191711426
16,11.882344245910645
17,12.639129638671875
18,11.956018447875977
19,12.252251625061035
20,12.973442077636719
21,14.376862525939941
22,14.052501678466797
23,14.638348579406738
24,16.31814956665039
25,16.329105377197266
26,18.05773162841797
27,18.474918365478516
28,20.098024368286133
29,20.5864200592041
30,21.687105178833008
31,20.04136085510254
32,19.945863723754883
33,21.227140426635742
34,23.37526512145996
35,23.707408905029297
36,21.829809188842773
37,20.630247116088867
38,20.368356704711914
39,22.524988174438477
40,21.386760711669922
41,21.492990493774414
42,20.326583862304688
43,20.08768081665039
44,20.415668487548828
45,20.992830276489258
46,22.754405975341797
47,24.592323303222656
48,25.452693939208984
49,24.641185760498047
50,23.00497055053711
51,22.35283660888672
52,23.583772659301758
53,23.802583694458008
54,24.662839889526367
55,24.672574996948242
56,25.117860794067383
57,24.328521728515625
58,22.055259704589844
59,21.210390090942383
60,21.538450241088867
61,21.4251708984375
62,21.1637020111084
63,21.16814613342285
64,20.010963439941406
65,20.043888092041016
66,21.514314651489258
67,20.388671875
68,19.211938858032227
69,17.952133178710938
70,17.470932006835938
71,16.72788429260254
72,16.51267433166504
73,16.336179733276367
74,15.440448760986328
75,15.59386920928955
76,15.373664855957031
77,14.523032188415527
78,13.367921829223633
79,13.16016960144043
80,12.253274917602539
81,11.765572547912598
82,11.894007682800293
83,11.436211585998535
84,11.73376750946045
85,10.912205696105957
86,10.950216293334961
87,10.433115005493164
88,11.232576370239258
