,w10max
0,9.372258186340332
1,9.65168285369873
2,9.780101776123047
3,9.947324752807617
4,10.360055923461914
5,10.2965726852417
6,11.588337898254395
7,12.217204093933105
8,12.119850158691406
9,13.399091720581055
10,13.405806541442871
11,12.74070930480957
12,11.355879783630371
13,12.732168197631836
14,13.960229873657227
15,14.06095027923584
16,12.635889053344727
17,14.197627067565918
18,14.82113265991211
19,14.181957244873047
20,13.877303123474121
21,15.332876205444336
22,15.777287483215332
23,16.123912811279297
24,17.56633186340332
25,18.575149536132812
26,19.27867889404297
27,19.35495948791504
28,21.046756744384766
29,21.908071517944336
30,21.421920776367188
31,22.39413833618164
32,22.149799346923828
33,24.435068130493164
34,25.017305374145508
35,27.4183406829834
36,24.443038940429688
37,24.378963470458984
38,22.19902801513672
39,21.30105972290039
40,20.616445541381836
41,21.315555572509766
42,22.293869018554688
43,19.930456161499023
44,18.20379066467285
45,18.76012420654297
46,19.649036407470703
47,18.27429962158203
48,19.08951187133789
49,19.252227783203125
50,18.16025733947754
51,18.38641929626465
52,19.513431549072266
53,19.533893585205078
54,19.623062133789062
55,19.6351261138916
56,18.77421760559082
57,18.880191802978516
58,19.552030563354492
59,21.51929473876953
60,21.688884735107422
61,22.340150833129883
62,21.50804901123047
63,22.636682510375977
64,21.78491973876953
65,21.795503616333008
66,21.598024368286133
67,21.963947296142578
68,22.158727645874023
69,22.990720748901367
70,23.453933715820312
71,23.500307083129883
72,25.061351776123047
73,25.27625274658203
74,26.30150032043457
75,26.860000610351562
76,26.041711807250977
77,26.57091522216797
78,26.065135955810547
79,27.563932418823242
80,27.268417358398438
81,28.93148422241211
82,28.2606143951416
83,29.057432174682617
84,31.117429733276367
85,30.023128509521484
86,29.260967254638672
87,30.35796356201172
88,28.15671157836914
89,28.35901641845703
90,28.986692428588867
91,28.1452693939209
92,25.708818435668945
93,24.471683502197266
94,24.003520965576172
95,23.502248764038086
96,22.17976951599121
97,20.21237564086914
98,19.091670989990234
99,17.880521774291992
100,16.623577117919922
101,16.161556243896484
102,14.977524757385254
103,15.615604400634766
104,14.211996078491211
