time,lat,lon
2020-11-08:00.00.00,8.2,135.2
2020-11-08:03.00.00,8.50038,134.493
2020-11-08:06.00.00,8.825,134.225
2020-11-08:09.00.00,9.03316,133.905
2020-11-08:12.00.00,9.27143,133.586
2020-11-08:15.00.00,9.65133,133.094
2020-11-08:18.00.00,10.15,132.51
2020-11-08:21.00.00,10.7013,131.877
2020-11-09:00.00.00,11.2,131.35
2020-11-09:03.00.00,11.5235,131.07
2020-11-09:06.00.00,11.7556,130.867
2020-11-09:09.00.00,11.9275,130.561
2020-11-09:12.00.00,12.0818,130.236
2020-11-09:15.00.00,12.2792,129.901
2020-11-09:18.00.00,12.5667,129.51
2020-11-09:21.00.00,12.9592,129.054
2020-11-10:00.00.00,13.3667,128.633
2020-11-10:03.00.00,13.6937,128.373
2020-11-10:06.00.00,13.9667,128.033
2020-11-10:09.00.00,14.2214,127.349
2020-11-10:12.00.00,14.4,126.633
2020-11-10:15.00.00,14.472,126.218
2020-11-10:18.00.00,14.51,125.833
2020-11-10:21.00.00,14.5904,125.258
2020-11-11:00.00.00,14.6333,124.633
2020-11-11:03.00.00,14.5425,124.039
2020-11-11:06.00.00,14.4667,123.467
2020-11-11:09.00.00,14.4913,123.203
2020-11-11:12.00.00,14.7,122.833
2020-11-11:15.00.00,14.9217,122.158
2020-11-11:18.00.00,15.1,121.333
2020-11-11:21.00.00,15.2011,120.511
2020-11-12:00.00.00,15.2333,119.6
2020-11-12:03.00.00,15.2429,118.984
2020-11-12:06.00.00,15.2,118.467
2020-11-12:09.00.00,15.2117,117.878
2020-11-12:12.00.00,15.2,117.333
2020-11-12:15.00.00,15.1899,116.838
2020-11-12:18.00.00,15.2333,116.4
2020-11-12:21.00.00,15.2857,115.974
2020-11-13:00.00.00,15.4,115.533
2020-11-13:03.00.00,15.4217,114.972
2020-11-13:06.00.00,15.4667,114.367
2020-11-13:09.00.00,15.4832,113.895
2020-11-13:12.00.00,15.5333,113.367
2020-11-13:15.00.00,15.5424,112.902
2020-11-13:18.00.00,15.5667,112.4
2020-11-13:21.00.00,15.6616,111.886
2020-11-14:00.00.00,15.7333,111.367
2020-11-14:03.00.00,15.7708,110.809
2020-11-14:06.00.00,15.9,110.3
2020-11-14:09.00.00,16.0965,109.872
2020-11-14:12.00.00,16.3667,109.4
2020-11-14:15.00.00,16.5961,108.797
2020-11-14:18.00.00,16.8333,108.3
2020-11-14:21.00.00,16.9255,108.03
2020-11-15:00.00.00,17.0667,107.7
2020-11-15:03.00.00,17.421,107.151
2020-11-15:06.00.00,17.7667,106.6
2020-11-15:09.00.00,18.0449,106.218
2020-11-15:12.00.00,18.22,105.76
2020-11-15:15.00.00,18.3286,104.99
2020-11-15:18.00.00,18.4857,104.214
2020-11-15:21.00.00,18.7903,103.798
2020-11-16:00.00.00,19.175,103.55
2020-11-16:03.00.00,19.6078,103.313
2020-11-16:06.00.00,20.1,103.1
