year,basin,region,no,name,time,intensity,lat,lon
2009,WP,MM,1,MORAKOT,2009-08-02:18:00:00,TS,20.1,133.4
2009,WP,MM,2,MORAKOT,2009-08-02:21:00:00,TS,20.2125,133.577
2009,WP,MM,3,MORAKOT,2009-08-03:00:00:00,TS,20.3,133.8
2009,WP,MM,4,MORAKOT,2009-08-03:03:00:00,TS,20.3501,134.093
2009,WP,MM,5,MORAKOT,2009-08-03:06:00:00,TS,20.3667,134.45
2009,WP,MM,6,MORAKOT,2009-08-03:09:00:00,TS,20.4307,134.782
2009,WP,MM,7,MORAKOT,2009-08-03:12:00:00,TS,20.57,135.11
2009,WP,MM,8,MORAKOT,2009-08-03:15:00:00,TS,20.82,135.425
2009,WP,MM,9,MORAKOT,2009-08-03:18:00:00,TS,21.1462,135.692
2009,WP,MM,10,MORAKOT,2009-08-03:21:00:00,TS,21.4592,135.898
2009,WP,MM,11,MORAKOT,2009-08-04:00:00:00,TS,21.7533,135.933
2009,WP,MM,12,MORAKOT,2009-08-04:03:00:00,TS,22.0318,135.752
2009,WP,MM,13,MORAKOT,2009-08-04:06:00:00,TS,22.25,135.425
2009,WP,MM,14,MORAKOT,2009-08-04:09:00:00,TS,22.3552,135.011
2009,WP,MM,15,MORAKOT,2009-08-04:12:00:00,TS,22.4,134.575
2009,WP,MM,16,MORAKOT,2009-08-04:15:00:00,TS,22.4461,134.239
2009,WP,MM,17,MORAKOT,2009-08-04:18:00:00,TS,22.5,133.925
2009,WP,MM,18,MORAKOT,2009-08-04:21:00:00,TS,22.596,133.605
2009,WP,MM,19,MORAKOT,2009-08-05:00:00:00,TS,22.7,133.225
2009,WP,MM,20,MORAKOT,2009-08-05:03:00:00,TS,22.7787,132.741
2009,WP,MM,21,MORAKOT,2009-08-05:06:00:00,TS,22.85,132.175
2009,WP,MM,22,MORAKOT,2009-08-05:09:00:00,TS,22.9247,131.586
2009,WP,MM,23,MORAKOT,2009-08-05:12:00:00,TS,23,130.925
2009,WP,MM,24,MORAKOT,2009-08-05:15:00:00,TS,23.0826,130.166
2009,WP,MM,25,MORAKOT,2009-08-05:18:00:00,TS,23.15,129.4
2009,WP,MM,26,MORAKOT,2009-08-05:21:00:00,TS,23.1813,128.735
2009,WP,MM,27,MORAKOT,2009-08-06:00:00:00,TS,23.2,128.1
2009,WP,MM,28,MORAKOT,2009-08-06:03:00:00,TS,23.2086,127.438
2009,WP,MM,29,MORAKOT,2009-08-06:06:00:00,TS,23.2,126.75
2009,WP,MM,30,MORAKOT,2009-08-06:09:00:00,TS,23.2874,126.073
2009,WP,MM,31,MORAKOT,2009-08-06:12:00:00,TS,23.4,125.35
2009,WP,MM,32,MORAKOT,2009-08-06:15:00:00,TS,23.3875,124.602
2009,WP,MM,33,MORAKOT,2009-08-06:18:00:00,TS,23.375,123.975
2009,WP,MM,34,MORAKOT,2009-08-06:21:00:00,TS,23.4353,123.552
