year,basin,region,no,name,time,intensity,lat,lon
2000,WP,MM,1,EWINIAR,2000-08-08:12:00:00,TS,14.1,142.5
2000,WP,MM,2,EWINIAR,2000-08-08:15:00:00,TS,14.1,142.348
2000,WP,MM,3,EWINIAR,2000-08-08:18:00:00,TS,14.1,142.2
2000,WP,MM,4,EWINIAR,2000-08-08:21:00:00,TS,14.1,142.057
2000,WP,MM,5,EWINIAR,2000-08-09:00:00:00,TS,14.2833,142.183
2000,WP,MM,6,EWINIAR,2000-08-09:03:00:00,TS,14.1842,141.997
2000,WP,MM,7,EWINIAR,2000-08-09:06:00:00,TS,14.07,141.59
2000,WP,MM,8,EWINIAR,2000-08-09:09:00:00,TS,14.0853,140.967
2000,WP,MM,9,EWINIAR,2000-08-09:12:00:00,TS,14.2385,140.315
2000,WP,MM,10,EWINIAR,2000-08-09:15:00:00,TS,14.4488,139.843
2000,WP,MM,11,EWINIAR,2000-08-09:18:00:00,TS,14.74,139.473
2000,WP,MM,12,EWINIAR,2000-08-09:21:00:00,TS,15.0694,139.143
2000,WP,MM,13,EWINIAR,2000-08-10:00:00:00,TS,15.475,138.9
2000,WP,MM,14,EWINIAR,2000-08-10:03:00:00,TS,15.945,138.759
2000,WP,MM,15,EWINIAR,2000-08-10:06:00:00,TS,16.55,138.7
2000,WP,MM,16,EWINIAR,2000-08-10:09:00:00,TS,17.3044,138.669
2000,WP,MM,17,EWINIAR,2000-08-10:12:00:00,TS,18.175,138.675
2000,WP,MM,18,EWINIAR,2000-08-10:15:00:00,TS,18.9914,138.689
2000,WP,MM,19,EWINIAR,2000-08-10:18:00:00,TS,20.025,138.725
2000,WP,MM,20,EWINIAR,2000-08-10:21:00:00,TS,21.5156,138.849
2000,WP,MM,21,EWINIAR,2000-08-11:00:00:00,TS,23.1,138.85
2000,WP,MM,22,EWINIAR,2000-08-11:03:00:00,TS,24.4219,138.515
2000,WP,MM,23,EWINIAR,2000-08-11:06:00:00,TS,25.575,138.05
2000,WP,MM,24,EWINIAR,2000-08-11:09:00:00,TS,26.6339,137.707
2000,WP,MM,25,EWINIAR,2000-08-11:12:00:00,TS,27.525,137.325
2000,WP,MM,26,EWINIAR,2000-08-11:15:00:00,TS,28.3072,136.788
2000,WP,MM,27,EWINIAR,2000-08-11:18:00:00,TS,28.875,136.25
2000,WP,MM,28,EWINIAR,2000-08-11:21:00:00,TS,29.233,135.782
2000,WP,MM,29,EWINIAR,2000-08-12:00:00:00,TS,29.4,135.525
2000,WP,MM,30,EWINIAR,2000-08-12:03:00:00,TS,29.3851,135.583
2000,WP,MM,31,EWINIAR,2000-08-12:06:00:00,TS,29.475,135.85
2000,WP,MM,32,EWINIAR,2000-08-12:09:00:00,TS,30.0245,136.173
2000,WP,MM,33,EWINIAR,2000-08-12:12:00:00,TS,30.625,136.45
2000,WP,MM,34,EWINIAR,2000-08-12:15:00:00,TS,30.8634,136.719
2000,WP,MM,35,EWINIAR,2000-08-12:18:00:00,TS,30.925,137
2000,WP,MM,36,EWINIAR,2000-08-12:21:00:00,TS,30.9587,137.501
2000,WP,MM,37,EWINIAR,2000-08-13:00:00:00,TS,31,138.15
2000,WP,MM,38,EWINIAR,2000-08-13:03:00:00,TS,31.204,138.707
2000,WP,MM,39,EWINIAR,2000-08-13:06:00:00,TS,31.475,139.35
2000,WP,MM,40,EWINIAR,2000-08-13:09:00:00,TS,31.6888,140.148
