time,lat,lon
2017-10-15:00.00.00,8.7,137.9
2017-10-15:03.00.00,8.90256,137.59
2017-10-15:06.00.00,8.96,137.32
2017-10-15:09.00.00,9.14875,137.074
2017-10-15:12.00.00,9.34546,136.827
2017-10-15:15.00.00,9.56819,136.607
2017-10-15:18.00.00,9.8,136.38
2017-10-15:21.00.00,10.0237,136.114
2017-10-16:00.00.00,10.225,135.775
2017-10-16:03.00.00,10.41,135.401
2017-10-16:06.00.00,10.55,135
2017-10-16:09.00.00,10.6481,134.598
2017-10-16:12.00.00,10.675,134.2
2017-10-16:15.00.00,10.628,133.829
2017-10-16:18.00.00,10.525,133.45
2017-10-16:21.00.00,10.4122,132.983
2017-10-17:00.00.00,10.275,132.6
2017-10-17:03.00.00,10.1074,132.414
2017-10-17:06.00.00,10.125,132.4
2017-10-17:09.00.00,10.2373,132.363
2017-10-17:12.00.00,10.425,132.35
2017-10-17:15.00.00,10.5988,132.405
2017-10-17:18.00.00,10.9,132.475
2017-10-17:21.00.00,11.4394,132.534
2017-10-18:00.00.00,12.05,132.525
2017-10-18:03.00.00,12.5381,132.417
2017-10-18:06.00.00,13,132.2
2017-10-18:09.00.00,13.5063,131.883
2017-10-18:12.00.00,13.975,131.525
2017-10-18:15.00.00,14.3455,131.225
2017-10-18:18.00.00,14.675,130.925
2017-10-18:21.00.00,15.012,130.554
2017-10-19:00.00.00,15.375,130.25
2017-10-19:03.00.00,15.8105,130.13
2017-10-19:06.00.00,16.25,130.1
2017-10-19:09.00.00,16.6106,130.059
2017-10-19:12.00.00,16.975,130.025
2017-10-19:15.00.00,17.4081,129.964
2017-10-19:18.00.00,17.875,129.925
2017-10-19:21.00.00,18.3538,129.953
2017-10-20:00.00.00,18.825,130
2017-10-20:03.00.00,19.2856,130.003
2017-10-20:06.00.00,19.675,130.025
2017-10-20:09.00.00,19.9331,130.093
2017-10-20:12.00.00,20.15,130.225
2017-10-20:15.00.00,20.4281,130.424
2017-10-20:18.00.00,20.725,130.675
2017-10-20:21.00.00,20.9936,130.926
2017-10-21:00.00.00,21.325,131.225
2017-10-21:03.00.00,21.7676,131.598
2017-10-21:06.00.00,22.35,131.975
2017-10-21:09.00.00,23.0624,132.279
2017-10-21:12.00.00,23.775,132.55
2017-10-21:15.00.00,24.537,132.906
2017-10-21:18.00.00,25.51,133.25
2017-10-21:21.00.00,26.6167,133.533
2017-10-22:00.00.00,27.775,133.775
2017-10-22:03.00.00,28.8262,134.069
2017-10-22:06.00.00,29.85,134.55
2017-10-22:09.00.00,30.9222,135.319
2017-10-22:12.00.00,32.125,136.275
2017-10-22:15.00.00,33.3841,137.196
2017-10-22:18.00.00,34.6857,138.207
2017-10-22:21.00.00,36.0125,139.831
