year,basin,region,no,name,time,intensity,lat,lon
2006,WP,MM,1,SHANSHAN,2006-09-09:00:00:00,TS,13.4667,138.667
2006,WP,MM,2,SHANSHAN,2006-09-09:03:00:00,TS,13.6459,138.401
2006,WP,MM,3,SHANSHAN,2006-09-09:06:00:00,TS,13.81,138.12
2006,WP,MM,4,SHANSHAN,2006-09-09:09:00:00,TS,14.01,137.791
2006,WP,MM,5,SHANSHAN,2006-09-09:12:00:00,TS,14.26,137.453
2006,WP,MM,6,SHANSHAN,2006-09-09:15:00:00,TS,14.5993,137.118
2006,WP,MM,7,SHANSHAN,2006-09-09:18:00:00,TS,14.975,136.75
2006,WP,MM,8,SHANSHAN,2006-09-09:21:00:00,TS,15.2999,136.38
2006,WP,MM,9,SHANSHAN,2006-09-10:00:00:00,TS,15.625,136
2006,WP,MM,10,SHANSHAN,2006-09-10:03:00:00,TS,15.997,135.576
2006,WP,MM,11,SHANSHAN,2006-09-10:06:00:00,TS,16.35,135.2
2006,WP,MM,12,SHANSHAN,2006-09-10:09:00:00,TS,16.6105,134.959
2006,WP,MM,13,SHANSHAN,2006-09-10:12:00:00,TS,16.875,134.775
2006,WP,MM,14,SHANSHAN,2006-09-10:15:00:00,TS,17.2575,134.561
2006,WP,MM,15,SHANSHAN,2006-09-10:18:00:00,TS,17.625,134.35
2006,WP,MM,16,SHANSHAN,2006-09-10:21:00:00,TS,17.8562,134.142
2006,WP,MM,17,SHANSHAN,2006-09-11:00:00:00,TS,18.05,133.95
2006,WP,MM,18,SHANSHAN,2006-09-11:03:00:00,TS,18.3037,133.791
2006,WP,MM,19,SHANSHAN,2006-09-11:06:00:00,TS,18.55,133.625
2006,WP,MM,20,SHANSHAN,2006-09-11:09:00:00,TS,18.7469,133.417
2006,WP,MM,21,SHANSHAN,2006-09-11:12:00:00,TS,18.925,133.175
2006,WP,MM,22,SHANSHAN,2006-09-11:15:00:00,TS,19.1312,132.908
2006,WP,MM,23,SHANSHAN,2006-09-11:18:00:00,TS,19.3,132.625
2006,WP,MM,24,SHANSHAN,2006-09-11:21:00:00,TS,19.3681,132.346
2006,WP,MM,25,SHANSHAN,2006-09-12:00:00:00,TS,19.425,132.075
2006,WP,MM,26,SHANSHAN,2006-09-12:03:00:00,TS,19.558,131.831
2006,WP,MM,27,SHANSHAN,2006-09-12:06:00:00,TS,19.725,131.575
2006,WP,MM,28,SHANSHAN,2006-09-12:09:00:00,TS,19.9224,131.293
2006,WP,MM,29,SHANSHAN,2006-09-12:12:00:00,TS,20.075,130.95
2006,WP,MM,30,SHANSHAN,2006-09-12:15:00:00,TS,20.0956,130.53
