year,basin,region,no,name,time,intensity,lat,lon
2006,WP,MM,1,DURIAN,2006-11-24:12:00:00,NR,6.1,149.8
2006,WP,MM,2,DURIAN,2006-11-24:15:00:00,NR,6.2101,149.292
2006,WP,MM,3,DURIAN,2006-11-24:18:00:00,NR,6.4,148.8
2006,WP,MM,4,DURIAN,2006-11-24:21:00:00,NR,6.71996,148.335
2006,WP,MM,5,DURIAN,2006-11-25:00:00:00,NR,7.1,147.9
2006,WP,MM,6,DURIAN,2006-11-25:03:00:00,NR,7.46492,147.5
2006,WP,MM,7,DURIAN,2006-11-25:06:00:00,TS,8.4,147.133
2006,WP,MM,8,DURIAN,2006-11-25:09:00:00,TS,8.79325,146.64
2006,WP,MM,9,DURIAN,2006-11-25:12:00:00,TS,9.02,146.14
2006,WP,MM,10,DURIAN,2006-11-25:15:00:00,TS,9.22732,145.696
2006,WP,MM,11,DURIAN,2006-11-25:18:00:00,TS,9.36154,145.262
2006,WP,MM,12,DURIAN,2006-11-25:21:00:00,TS,9.56177,144.714
2006,WP,MM,13,DURIAN,2006-11-26:00:00:00,TS,9.76,144.107
2006,WP,MM,14,DURIAN,2006-11-26:03:00:00,TS,9.88498,143.471
2006,WP,MM,15,DURIAN,2006-11-26:06:00:00,TS,9.975,142.825
2006,WP,MM,16,DURIAN,2006-11-26:09:00:00,TS,10.0699,142.231
2006,WP,MM,17,DURIAN,2006-11-26:12:00:00,TS,10.15,141.675
2006,WP,MM,18,DURIAN,2006-11-26:15:00:00,TS,10.2218,141.137
2006,WP,MM,19,DURIAN,2006-11-26:18:00:00,TS,10.275,140.625
2006,WP,MM,20,DURIAN,2006-11-26:21:00:00,TS,10.2943,140.128
2006,WP,MM,21,DURIAN,2006-11-27:00:00:00,TS,10.325,139.65
2006,WP,MM,22,DURIAN,2006-11-27:03:00:00,TS,10.4155,139.195
2006,WP,MM,23,DURIAN,2006-11-27:06:00:00,TS,10.525,138.725
2006,WP,MM,24,DURIAN,2006-11-27:09:00:00,TS,10.618,138.223
2006,WP,MM,25,DURIAN,2006-11-27:12:00:00,TS,10.7,137.65
2006,WP,MM,26,DURIAN,2006-11-27:15:00:00,TS,10.7398,136.995
2006,WP,MM,27,DURIAN,2006-11-27:18:00:00,TS,10.825,136.25
2006,WP,MM,28,DURIAN,2006-11-27:21:00:00,TS,11.0326,135.418
2006,WP,MM,29,DURIAN,2006-11-28:00:00:00,TS,11.3,134.575
2006,WP,MM,30,DURIAN,2006-11-28:03:00:00,TS,11.5715,133.826
2006,WP,MM,31,DURIAN,2006-11-28:06:00:00,TS,11.825,133.1
2006,WP,MM,32,DURIAN,2006-11-28:09:00:00,TS,12.0092,132.337
2006,WP,MM,33,DURIAN,2006-11-28:12:00:00,TS,12.175,131.575
2006,WP,MM,34,DURIAN,2006-11-28:15:00:00,TS,12.3748,130.836
2006,WP,MM,35,DURIAN,2006-11-28:18:00:00,TS,12.575,130.1
2006,WP,MM,36,DURIAN,2006-11-28:21:00:00,TS,12.763,129.337
2006,WP,MM,37,DURIAN,2006-11-29:00:00:00,TS,12.925,128.6
2006,WP,MM,38,DURIAN,2006-11-29:03:00:00,TS,13.0543,127.909
2006,WP,MM,39,DURIAN,2006-11-29:06:00:00,TS,13.15,127.3
2006,WP,MM,40,DURIAN,2006-11-29:09:00:00,TS,13.2216,126.799
2006,WP,MM,41,DURIAN,2006-11-29:12:00:00,TS,13.275,126.35
2006,WP,MM,42,DURIAN,2006-11-29:15:00:00,TS,13.3325,125.864
2006,WP,MM,43,DURIAN,2006-11-29:18:00:00,TS,13.375,125.4
2006,WP,MM,44,DURIAN,2006-11-29:21:00:00,TS,13.3929,125.007
2006,WP,MM,45,DURIAN,2006-11-30:00:00:00,TS,13.4,124.6
2006,WP,MM,46,DURIAN,2006-11-30:03:00:00,TS,13.4087,124.101
2006,WP,MM,47,DURIAN,2006-11-30:06:00:00,TS,13.425,123.55
2006,WP,MM,48,DURIAN,2006-11-30:09:00:00,TS,13.4643,122.986
2006,WP,MM,49,DURIAN,2006-11-30:12:00:00,TS,13.5,122.4
2006,WP,MM,50,DURIAN,2006-11-30:15:00:00,TS,13.4999,121.798
2006,WP,MM,51,DURIAN,2006-11-30:18:00:00,TS,13.5,121.2
2006,WP,MM,52,DURIAN,2006-11-30:21:00:00,TS,13.5375,120.606
2006,WP,MM,53,DURIAN,2006-12-01:00:00:00,TS,13.575,120.075
2006,WP,MM,54,DURIAN,2006-12-01:03:00:00,TS,13.5823,119.656
2006,WP,MM,55,DURIAN,2006-12-01:06:00:00,TS,13.575,119.3
2006,WP,MM,56,DURIAN,2006-12-01:09:00:00,TS,13.5643,118.956
2006,WP,MM,57,DURIAN,2006-12-01:12:00:00,TS,13.55,118.6
2006,WP,MM,58,DURIAN,2006-12-01:15:00:00,TS,13.5281,118.181
2006,WP,MM,59,DURIAN,2006-12-01:18:00:00,TS,13.525,117.75
2006,WP,MM,60,DURIAN,2006-12-01:21:00:00,TS,13.5675,117.346
2006,WP,MM,61,DURIAN,2006-12-02:00:00:00,TS,13.625,116.975
2006,WP,MM,62,DURIAN,2006-12-02:03:00:00,TS,13.6567,116.662
2006,WP,MM,63,DURIAN,2006-12-02:06:00:00,TS,13.7,116.35
2006,WP,MM,64,DURIAN,2006-12-02:09:00:00,TS,13.7912,115.983
2006,WP,MM,65,DURIAN,2006-12-02:12:00:00,TS,13.875,115.575
2006,WP,MM,66,DURIAN,2006-12-02:15:00:00,TS,13.9063,115.121
2006,WP,MM,67,DURIAN,2006-12-02:18:00:00,TS,13.9,114.675
2006,WP,MM,68,DURIAN,2006-12-02:21:00:00,TS,13.8718,114.297
2006,WP,MM,69,DURIAN,2006-12-03:00:00:00,TS,13.825,113.95
2006,WP,MM,70,DURIAN,2006-12-03:03:00:00,TS,13.7881,113.583
2006,WP,MM,71,DURIAN,2006-12-03:06:00:00,TS,13.725,113.25
2006,WP,MM,72,DURIAN,2006-12-03:09:00:00,TS,13.6205,113
2006,WP,MM,73,DURIAN,2006-12-03:12:00:00,TS,13.475,112.75
2006,WP,MM,74,DURIAN,2006-12-03:15:00:00,TS,13.31,112.419
2006,WP,MM,75,DURIAN,2006-12-03:18:00:00,TS,13.1,112.05
2006,WP,MM,76,DURIAN,2006-12-03:21:00:00,TS,12.8605,111.688
2006,WP,MM,77,DURIAN,2006-12-04:00:00:00,TS,12.55,111.3
2006,WP,MM,78,DURIAN,2006-12-04:03:00:00,TS,12.14,110.868
2006,WP,MM,79,DURIAN,2006-12-04:06:00:00,TS,11.7,110.425
2006,WP,MM,80,DURIAN,2006-12-04:09:00:00,TS,11.3004,110.041
2006,WP,MM,81,DURIAN,2006-12-04:12:00:00,TS,10.95,109.6
2006,WP,MM,82,DURIAN,2006-12-04:15:00:00,TS,10.6631,109.013
2006,WP,MM,83,DURIAN,2006-12-04:18:00:00,TS,10.425,108.35
2006,WP,MM,84,DURIAN,2006-12-04:21:00:00,TS,10.2311,107.693
2006,WP,MM,85,DURIAN,2006-12-05:00:00:00,TS,10,107.014
2006,WP,MM,86,DURIAN,2006-12-05:03:00:00,TS,9.62685,106.352
2006,WP,MM,87,DURIAN,2006-12-05:06:00:00,TS,9.21,105.61
2006,WP,MM,88,DURIAN,2006-12-05:09:00:00,TS,8.84286,104.59
2006,WP,MM,89,DURIAN,2006-12-05:12:00:00,TS,8.65,103.6
2006,WP,MM,90,DURIAN,2006-12-05:15:00:00,TS,8.73581,102.782
2006,WP,MM,91,DURIAN,2006-12-05:18:00:00,TS,8.9,102.1
2006,WP,MM,92,DURIAN,2006-12-05:21:00:00,TS,8.9969,101.391
2006,WP,MM,93,DURIAN,2006-12-06:00:00:00,TS,9.1,100.72
2006,WP,MM,94,DURIAN,2006-12-06:03:00:00,TS,9.24984,100.22
2006,NI,BB,95,DURIAN,2006-12-06:06:00:00,TS,9.5,99.5
2006,NI,BB,96,DURIAN,2006-12-06:09:00:00,TS,9.71487,98.8199
2006,NI,BB,97,DURIAN,2006-12-06:12:00:00,TS,9.9,98.2
2006,NI,BB,98,DURIAN,2006-12-06:15:00:00,TS,10.0647,97.6574
2006,NI,BB,99,DURIAN,2006-12-06:18:00:00,TS,10.2,97.1
2006,NI,BB,100,DURIAN,2006-12-06:21:00:00,TS,10.3001,96.4074
2006,NI,BB,101,DURIAN,2006-12-07:00:00:00,TS,10.4,95.7
2006,NI,BB,102,DURIAN,2006-12-07:03:00:00,TS,10.5648,95.0776
2006,NI,BB,103,DURIAN,2006-12-07:06:00:00,TS,10.7,94.5
2006,NI,BB,104,DURIAN,2006-12-07:09:00:00,TS,10.7223,93.9499
2006,NI,BB,105,DURIAN,2006-12-07:12:00:00,TS,10.7,93.4
2006,NI,BB,106,DURIAN,2006-12-07:15:00:00,TS,10.7,92.7925
2006,NI,BB,107,DURIAN,2006-12-07:18:00:00,NR,10.7,92.2
2006,NI,BB,108,DURIAN,2006-12-07:21:00:00,NR,10.6922,91.7149
2006,NI,BB,109,DURIAN,2006-12-08:00:00:00,NR,10.7,91.2
2006,NI,BB,110,DURIAN,2006-12-08:03:00:00,NR,10.7427,90.5075
2006,NI,BB,111,DURIAN,2006-12-08:06:00:00,NR,10.8,89.8
2006,NI,BB,112,DURIAN,2006-12-08:09:00:00,NR,10.8421,89.2499
2006,NI,BB,113,DURIAN,2006-12-08:12:00:00,NR,10.9,88.7
2006,NI,BB,114,DURIAN,2006-12-08:15:00:00,NR,11,88.0151
2006,NI,BB,115,DURIAN,2006-12-08:18:00:00,NR,11.1,87.3
2006,NI,BB,116,DURIAN,2006-12-08:21:00:00,NR,11.1497,86.6574
2006,NI,BB,117,DURIAN,2006-12-09:00:00:00,NR,11.2,86
2006,NI,BB,118,DURIAN,2006-12-09:03:00:00,NR,11.3001,85.2426
2006,NI,BB,119,DURIAN,2006-12-09:06:00:00,NR,11.4,84.5
2006,NI,BB,120,DURIAN,2006-12-09:09:00:00,NR,11.4496,83.8998
2006,NI,BB,121,DURIAN,2006-12-09:12:00:00,NR,11.5,83.3
2006,NI,BB,122,DURIAN,2006-12-09:15:00:00,NR,11.5881,82.5877
2006,NI,BB,123,DURIAN,2006-12-09:18:00:00,NR,11.7,81.8
