year,basin,region,no,name,time,intensity,lat,lon
2007,WP,MM,1,PABUK,2007-08-04:06:00:00,NR,17.8,138.2
2007,WP,MM,2,PABUK,2007-08-04:09:00:00,NR,18.0625,138.028
2007,WP,MM,3,PABUK,2007-08-04:12:00:00,NR,18.3,137.8
2007,WP,MM,4,PABUK,2007-08-04:15:00:00,NR,18.5,137.48
2007,WP,MM,5,PABUK,2007-08-04:18:00:00,TS,18.6,137.233
2007,WP,MM,6,PABUK,2007-08-04:21:00:00,TS,18.7888,136.885
2007,WP,MM,7,PABUK,2007-08-05:00:00:00,TS,19.0091,136.491
2007,WP,MM,8,PABUK,2007-08-05:03:00:00,TS,19.2984,136.025
2007,WP,MM,9,PABUK,2007-08-05:06:00:00,TS,19.62,135.46
2007,WP,MM,10,PABUK,2007-08-05:09:00:00,TS,19.9339,134.788
2007,WP,MM,11,PABUK,2007-08-05:12:00:00,TS,20.175,134.125
2007,WP,MM,12,PABUK,2007-08-05:15:00:00,TS,20.2818,133.602
2007,WP,MM,13,PABUK,2007-08-05:18:00:00,TS,20.375,133.05
2007,WP,MM,14,PABUK,2007-08-05:21:00:00,TS,20.5721,132.306
2007,WP,MM,15,PABUK,2007-08-06:00:00:00,TS,20.825,131.525
2007,WP,MM,16,PABUK,2007-08-06:03:00:00,TS,21.1212,130.866
2007,WP,MM,17,PABUK,2007-08-06:06:00:00,TS,21.4,130.2
2007,WP,MM,18,PABUK,2007-08-06:09:00:00,TS,21.6036,129.433
2007,WP,MM,19,PABUK,2007-08-06:12:00:00,TS,21.725,128.625
2007,WP,MM,20,PABUK,2007-08-06:15:00:00,TS,21.7462,127.861
2007,WP,MM,21,PABUK,2007-08-06:18:00:00,TS,21.75,127.025
2007,WP,MM,22,PABUK,2007-08-06:21:00:00,TS,21.8161,126.013
2007,WP,MM,23,PABUK,2007-08-07:00:00:00,TS,21.925,125
2007,WP,MM,24,PABUK,2007-08-07:03:00:00,TS,22.1185,124.131
2007,WP,MM,25,PABUK,2007-08-07:06:00:00,TS,22.225,123.325
2007,WP,MM,26,PABUK,2007-08-07:09:00:00,TS,22.1374,122.692
2007,WP,MM,27,PABUK,2007-08-07:12:00:00,TS,22,122.075
2007,WP,MM,28,PABUK,2007-08-07:15:00:00,TS,21.9996,121.29
2007,WP,MM,29,PABUK,2007-08-07:18:00:00,TS,22.075,120.425
2007,WP,MM,30,PABUK,2007-08-07:21:00:00,TS,22.1808,119.533
2007,WP,MM,31,PABUK,2007-08-08:00:00:00,TS,22.275,118.7
2007,WP,MM,32,PABUK,2007-08-08:03:00:00,TS,22.2949,118.043
2007,WP,MM,33,PABUK,2007-08-08:06:00:00,TS,22.275,117.45
2007,WP,MM,34,PABUK,2007-08-08:09:00:00,TS,22.2411,116.798
2007,WP,MM,35,PABUK,2007-08-08:12:00:00,TS,22.2,116.15
2007,WP,MM,36,PABUK,2007-08-08:15:00:00,TS,22.1841,115.528
2007,WP,MM,37,PABUK,2007-08-08:18:00:00,TS,22.15,114.925
2007,WP,MM,38,PABUK,2007-08-08:21:00:00,TS,22.0725,114.304
2007,WP,MM,39,PABUK,2007-08-09:00:00:00,TS,21.95,113.75
2007,WP,MM,40,PABUK,2007-08-09:03:00:00,TS,21.788,113.291
2007,WP,MM,41,PABUK,2007-08-09:06:00:00,TS,21.6,112.975
2007,WP,MM,42,PABUK,2007-08-09:09:00:00,TS,21.3711,112.793
2007,WP,MM,43,PABUK,2007-08-09:12:00:00,TS,21.225,112.75
2007,WP,MM,44,PABUK,2007-08-09:15:00:00,TS,21.2819,112.801
2007,WP,MM,45,PABUK,2007-08-09:18:00:00,TS,21.4333,112.94
2007,WP,MM,46,PABUK,2007-08-09:21:00:00,TS,21.5281,113.048
2007,WP,MM,47,PABUK,2007-08-10:00:00:00,TS,21.6769,113.231
2007,WP,MM,48,PABUK,2007-08-10:03:00:00,TS,22.0077,113.664
2007,WP,MM,49,PABUK,2007-08-10:06:00:00,TS,22.3,113.9
2007,WP,MM,50,PABUK,2007-08-10:09:00:00,TS,22.4142,113.765
2007,WP,MM,51,PABUK,2007-08-10:12:00:00,TS,22.4364,113.5
2007,WP,MM,52,PABUK,2007-08-10:15:00:00,TS,22.4435,113.289
2007,WP,MM,53,PABUK,2007-08-10:18:00:00,TS,22.4667,113.2
2007,WP,MM,54,PABUK,2007-08-10:21:00:00,TS,22.5564,113.397
2007,WP,MM,55,PABUK,2007-08-11:00:00:00,TS,22.65,113.7
2007,WP,MM,56,PABUK,2007-08-11:03:00:00,TS,22.781,113.87
2007,WP,MM,57,PABUK,2007-08-11:06:00:00,TS,22.9571,114.1
2007,WP,MM,58,PABUK,2007-08-11:09:00:00,TS,23.1003,114.508
2007,WP,MM,59,PABUK,2007-08-11:12:00:00,TS,23.32,115
2007,WP,MM,60,PABUK,2007-08-11:15:00:00,TS,23.8622,115.435
2007,WP,MM,61,PABUK,2007-08-11:18:00:00,TS,24.5,115.9
2007,WP,MM,62,PABUK,2007-08-11:21:00:00,TS,24.9442,116.383
2007,WP,MM,63,PABUK,2007-08-12:00:00:00,TS,25.3,117
2007,WP,MM,64,PABUK,2007-08-12:03:00:00,TS,25.5018,117.799
2007,WP,MM,65,PABUK,2007-08-12:06:00:00,TS,25.9,118.8
2007,WP,MM,66,PABUK,2007-08-12:09:00:00,TS,26.8621,120.075
2007,WP,MM,67,PABUK,2007-08-12:12:00:00,TS,28,121.3
2007,WP,MM,68,PABUK,2007-08-12:15:00:00,TS,28.9885,122.144
2007,WP,MM,69,PABUK,2007-08-12:18:00:00,TS,29.8,122.7
2007,WP,MM,70,PABUK,2007-08-12:21:00:00,TS,30.3093,123.077
2007,WP,MM,71,PABUK,2007-08-13:00:00:00,TS,30.7,123.3
2007,WP,MM,72,PABUK,2007-08-13:03:00:00,TS,31.1845,123.464
2007,WP,MM,73,PABUK,2007-08-13:06:00:00,TS,31.7,123.7
2007,WP,MM,74,PABUK,2007-08-13:09:00:00,TS,32.2131,124.22
2007,WP,MM,75,PABUK,2007-08-13:12:00:00,TS,32.8,124.8
2007,WP,MM,76,PABUK,2007-08-13:15:00:00,TS,33.5274,125.26
2007,WP,MM,77,PABUK,2007-08-13:18:00:00,TS,34.3,125.6
2007,WP,MM,78,PABUK,2007-08-13:21:00:00,TS,34.9698,125.811
2007,WP,MM,79,PABUK,2007-08-14:00:00:00,TS,35.7,125.9
2007,WP,MM,80,PABUK,2007-08-14:03:00:00,TS,36.59,125.887
2007,WP,MM,81,PABUK,2007-08-14:06:00:00,TS,37.6,125.9
2007,WP,MM,82,PABUK,2007-08-14:09:00:00,TS,38.7579,125.973
2007,WP,MM,83,PABUK,2007-08-14:12:00:00,ET,39.8,126.4
2007,WP,MM,84,PABUK,2007-08-14:15:00:00,ET,40.3652,127.412
2007,WP,MM,85,PABUK,2007-08-14:18:00:00,ET,40.9,128.8
2007,WP,MM,86,PABUK,2007-08-14:21:00:00,ET,41.8735,130.394
2007,WP,MM,87,PABUK,2007-08-15:00:00:00,ET,42.9,131.9
2007,WP,MM,88,PABUK,2007-08-15:03:00:00,ET,43.7199,132.912
2007,WP,MM,89,PABUK,2007-08-15:06:00:00,ET,44.4,133.6
