time,lat,lon
2019-10-17:06.00.00,7.9,168.6
2019-10-17:09.00.00,7.90782,167.753
2019-10-17:12.00.00,7.9,166.9
2019-10-17:15.00.00,7.87737,166.042
2019-10-17:18.00.00,7.9,165.2
2019-10-17:21.00.00,8.00471,164.407
2019-10-18:00.00.00,8.2,163.6
2019-10-18:03.00.00,8.49994,162.708
2019-10-18:06.00.00,8.78,161.68
2019-10-18:09.00.00,8.89719,160.849
2019-10-18:12.00.00,9.1,159.962
2019-10-18:15.00.00,9.18683,158.952
2019-10-18:18.00.00,9.44545,157.982
2019-10-18:21.00.00,9.78291,157.206
2019-10-19:00.00.00,10.1308,156.515
2019-10-19:03.00.00,10.3965,155.742
2019-10-19:06.00.00,10.6,155.013
2019-10-19:09.00.00,10.7453,154.408
2019-10-19:12.00.00,10.85,153.825
2019-10-19:15.00.00,10.9369,153.167
2019-10-19:18.00.00,11.05,152.525
2019-10-19:21.00.00,11.2324,151.945
2019-10-20:00.00.00,11.475,151.425
2019-10-20:03.00.00,11.7637,150.945
2019-10-20:06.00.00,12.075,150.525
2019-10-20:09.00.00,12.3624,150.164
2019-10-20:12.00.00,12.65,149.825
2019-10-20:15.00.00,12.933,149.465
2019-10-20:18.00.00,13.251,149.075
2019-10-20:21.00.00,13.6482,148.612
2019-10-21:00.00.00,14.05,148.175
2019-10-21:03.00.00,14.3679,147.88
2019-10-21:06.00.00,14.675,147.6
2019-10-21:09.00.00,15.0188,147.217
2019-10-21:12.00.00,15.4,146.8
2019-10-21:15.00.00,15.8298,146.415
2019-10-21:18.00.00,16.275,146.1
2019-10-21:21.00.00,16.6745,145.485
2019-10-22:00.00.00,17.1,145.1
2019-10-22:03.00.00,17.6109,144.688
2019-10-22:06.00.00,18.15,144.4
2019-10-22:09.00.00,18.657,143.98
2019-10-22:12.00.00,19.175,143.55
2019-10-22:15.00.00,19.7242,143.31
2019-10-22:18.00.00,20.325,143.1
2019-10-22:21.00.00,21.004,142.716
2019-10-23:00.00.00,21.675,142.35
2019-10-23:03.00.00,22.2342,142.136
2019-10-23:06.00.00,22.775,142.025
2019-10-23:09.00.00,23.3587,141.964
2019-10-23:12.00.00,24,141.95
2019-10-23:15.00.00,24.7175,141.925
2019-10-23:18.00.00,25.45,141.9
2019-10-23:21.00.00,26.0874,141.96
2019-10-24:00.00.00,26.8,142.075
2019-10-24:03.00.00,27.5054,142.227
2019-10-24:06.00.00,28.225,142.55
2019-10-24:09.00.00,28.8585,143.02
2019-10-24:12.00.00,29.475,143.6
2019-10-24:15.00.00,30.1454,144.212
2019-10-24:18.00.00,30.85,144.875
2019-10-24:21.00.00,31.5662,145.538
2019-10-25:00.00.00,32.3267,146.287
2019-10-25:03.00.00,33.1578,147.204
2019-10-25:06.00.00,33.9583,148.067
2019-10-25:09.00.00,34.5858,148.553
