time,lat,lon
2009-09-27:00.00.00 ,9.9,147.5
2009-09-27:03.00.00 ,9.92004,147.21
2009-09-27:06.00.00 ,9.9,146.9
2009-09-27:09.00.00 ,9.81499,146.557
2009-09-27:12.00.00 ,9.7,146.2
2009-09-27:15.00.00 ,9.59244,145.857
2009-09-27:18.00.00 ,9.48333,145.5
2009-09-27:21.00.00,9.4388,145.071
2009-09-28:00.00.00 ,9.4,144.61
2009-09-28:03.00.00 ,9.33568,144.135
2009-09-28:06.00.00 ,9.26667,143.6
2009-09-28:09.00.00 ,9.23671,142.939
2009-09-28:12.00.00 ,9.16667,142.233
2009-09-28:15.00.00 ,9.00906,141.571
2009-09-28:18.00.00 ,8.76667,140.933
2009-09-28:21.00.00 ,8.42334,140.293
2009-09-29:00.00.00 ,8.09231,139.746
2009-09-29:03.00.00 ,7.89774,139.348
2009-09-29:06.00.00 ,7.82667,138.993
2009-09-29:09.00.00 ,7.87312,138.582
2009-09-29:12.00.00 ,8,138.175
2009-09-29:15.00.00 ,8.09057,137.817
2009-09-29:18.00.00 ,8.275,137.475
2009-09-29:21.00.00 ,8.63355,137.161
2009-09-30:00.00.00 ,9.075,136.75
2009-09-30:03.00.00 ,9.4988,136.129
2009-09-30:06.00.00 ,9.9,135.4
2009-09-30:09.00.00 ,10.2324,134.686
2009-09-30:12.00.00 ,10.55,133.95
2009-09-30:15.00.00 ,10.9199,133.194
2009-09-30:18.00.00 ,11.275,132.45
2009-09-30:21.00.00 ,11.5554,131.753
2009-10-01:00.00.00 ,11.825,131.075
2009-10-01:03.00.00 ,12.1444,130.367
2009-10-01:06.00.00 ,12.475,129.7
2009-10-01:09.00.00 ,12.7797,129.131
2009-10-01:12.00.00 ,13.1,128.6
2009-10-01:15.00.00 ,13.4711,128.043
2009-10-01:18.00.00 ,13.85,127.475
2009-10-01:21.00.00 ,14.2007,126.867
2009-10-02:00.00.00 ,14.525,126.3
2009-10-02:03.00.00 ,14.8029,125.845
2009-10-02:06.00.00 ,15.1,125.45
2009-10-02:09.00.00 ,15.498,125.066
2009-10-02:12.00.00 ,15.9,124.675
2009-10-02:15.00.00 ,16.2075,124.229
2009-10-02:18.00.00 ,16.5,123.775
2009-10-02:21.00.00,16.8518,123.357
2009-10-03:00.00.00 ,17.2,122.95
2009-10-03:03.00.00 ,17.5062,122.526
2009-10-03:06.00.00 ,17.775,122.125
2009-10-03:09.00.00 ,18.0149,121.78
2009-10-03:12.00.00 ,18.225,121.45
2009-10-03:15.00.00 ,18.4332,121.076
2009-10-03:18.00.00 ,18.6,120.725
2009-10-03:21.00.00 ,18.6762,120.434
2009-10-04:00.00.00 ,18.775,120.2
2009-10-04:03.00.00 ,19.0187,119.997
2009-10-04:06.00.00 ,19.3,119.85
2009-10-04:09.00.00 ,19.5331,119.764
2009-10-04:12.00.00 ,19.725,119.7
2009-10-04:15.00.00 ,19.8763,119.589
2009-10-04:18.00.00 ,19.975,119.5
2009-10-04:21.00.00 ,20.0237,119.476
2009-10-05:00.00.00 ,20.05,119.5
2009-10-05:03.00.00 ,20.1131,119.549
2009-10-05:06.00.00 ,20.15,119.625
2009-10-05:09.00.00 ,20.1263,119.711
2009-10-05:12.00.00 ,20.05,119.8
2009-10-05:15.00.00 ,19.9531,119.869
2009-10-05:18.00.00 ,19.8,119.95
2009-10-05:21.00.00 ,19.5737,120.056
2009-10-06:00.00.00 ,19.325,120.2
2009-10-06:03.00.00 ,19.1194,120.396
2009-10-06:06.00.00 ,18.925,120.6
2009-10-06:09.00.00 ,18.7362,120.75
2009-10-06:12.00.00 ,18.525,120.9
2009-10-06:15.00.00 ,18.2499,121.074
2009-10-06:18.00.00 ,17.975,121.3
2009-10-06:21.00.00 ,17.732,121.623
2009-10-07:00.00.00 ,17.575,121.95
2009-10-07:03.00.00 ,17.5406,122.198
2009-10-07:06.00.00 ,17.6,122.375
2009-10-07:09.00.00 ,17.7144,122.492
2009-10-07:12.00.00 ,17.825,122.55
2009-10-07:15.00.00 ,17.8662,122.594
2009-10-07:18.00.00 ,17.825,122.575
2009-10-07:21.00.00,17.6775,122.478
2009-10-08:00.00.00 ,17.5,122.325
2009-10-08:03.00.00 ,17.3793,122.186
2009-10-08:06.00.00 ,17.3,121.975
2009-10-08:09.00.00 ,17.2582,121.635
2009-10-08:12.00.00 ,17.25,121.25
2009-10-08:15.00.00 ,17.2493,120.921
