year,basin,region,no,name,time,intensity,lat,lon
2000,EP,MM,1,FABIO,2000-08-01:18:00:00,TS,15,-106
2000,EP,MM,2,FABIO,2000-08-01:21:00:00,TS,15.0527,-106.452
2000,EP,MM,3,FABIO,2000-08-02:00:00:00,TS,15.1,-106.9
2000,EP,MM,4,FABIO,2000-08-02:03:00:00,TS,15.1424,-107.343
2000,EP,MM,5,FABIO,2000-08-02:06:00:00,TS,15.2,-107.8
2000,EP,MM,6,FABIO,2000-08-02:09:00:00,TS,15.3148,-108.277
2000,EP,MM,7,FABIO,2000-08-02:12:00:00,TS,15.4,-108.8
2000,EP,MM,8,FABIO,2000-08-02:15:00:00,TS,15.3425,-109.393
2000,EP,MM,9,FABIO,2000-08-02:18:00:00,TS,15.3,-110
2000,EP,MM,10,FABIO,2000-08-02:21:00:00,TS,15.4273,-110.55
2000,EP,MM,11,FABIO,2000-08-03:00:00:00,TS,15.6,-111.1
2000,EP,MM,12,FABIO,2000-08-03:03:00:00,TS,15.6998,-111.678
2000,EP,MM,13,FABIO,2000-08-03:06:00:00,TS,15.8,-112.3
2000,EP,MM,14,FABIO,2000-08-03:09:00:00,TS,15.935,-112.993
2000,EP,MM,15,FABIO,2000-08-03:12:00:00,TS,16.2,-113.667
2000,EP,MM,16,FABIO,2000-08-03:15:00:00,TS,16.4091,-114.341
2000,EP,MM,17,FABIO,2000-08-03:18:00:00,TS,16.56,-114.94
2000,EP,MM,18,FABIO,2000-08-03:21:00:00,TS,16.6455,-115.404
2000,EP,MM,19,FABIO,2000-08-04:00:00:00,TS,16.7,-115.8
2000,EP,MM,20,FABIO,2000-08-04:03:00:00,TS,16.7598,-116.193
2000,EP,MM,21,FABIO,2000-08-04:06:00:00,TS,16.8,-116.6
2000,EP,MM,22,FABIO,2000-08-04:09:00:00,TS,16.81,-117.068
2000,EP,MM,23,FABIO,2000-08-04:12:00:00,TS,16.8,-117.567
2000,EP,MM,24,FABIO,2000-08-04:15:00:00,TS,16.7882,-118.067
2000,EP,MM,25,FABIO,2000-08-04:18:00:00,TS,16.7667,-118.567
2000,EP,MM,26,FABIO,2000-08-04:21:00:00,TS,16.7307,-119.058
2000,EP,MM,27,FABIO,2000-08-05:00:00:00,TS,16.7,-119.533
2000,EP,MM,28,FABIO,2000-08-05:03:00:00,TS,16.7098,-119.981
2000,EP,MM,29,FABIO,2000-08-05:06:00:00,TS,16.7,-120.433
2000,EP,MM,30,FABIO,2000-08-05:09:00:00,TS,16.62,-120.928
2000,EP,MM,31,FABIO,2000-08-05:12:00:00,TS,16.5,-121.433
2000,EP,MM,32,FABIO,2000-08-05:15:00:00,TS,16.3541,-121.932
2000,EP,MM,33,FABIO,2000-08-05:18:00:00,TS,16.2333,-122.4
2000,EP,MM,34,FABIO,2000-08-05:21:00:00,TS,16.2165,-122.812
2000,EP,MM,35,FABIO,2000-08-06:00:00:00,TS,16.2,-123.2
2000,EP,MM,36,FABIO,2000-08-06:03:00:00,TS,16.0966,-123.6
2000,EP,MM,37,FABIO,2000-08-06:06:00:00,TS,15.9333,-124
2000,EP,MM,38,FABIO,2000-08-06:09:00:00,TS,15.7292,-124.425
2000,EP,MM,39,FABIO,2000-08-06:12:00:00,TS,15.5,-124.8
2000,EP,MM,40,FABIO,2000-08-06:15:00:00,TS,15.2764,-125.09
2000,EP,MM,41,FABIO,2000-08-06:18:00:00,TS,15.0889,-125.356
2000,EP,MM,42,FABIO,2000-08-06:21:00:00,TS,14.9849,-125.65
2000,EP,MM,43,FABIO,2000-08-07:00:00:00,TS,14.9,-125.9
2000,EP,MM,44,FABIO,2000-08-07:03:00:00,TS,14.8,-126.192
2000,EP,MM,45,FABIO,2000-08-07:06:00:00,TS,14.7,-126.5
2000,EP,MM,46,FABIO,2000-08-07:09:00:00,TS,14.6,-126.8
2000,EP,MM,47,FABIO,2000-08-07:12:00:00,TS,14.5,-127.1
2000,EP,MM,48,FABIO,2000-08-07:15:00:00,TS,14.3925,-127.4
2000,EP,MM,49,FABIO,2000-08-07:18:00:00,TS,14.3,-127.7
2000,EP,MM,50,FABIO,2000-08-07:21:00:00,TS,14.2401,-128
2000,EP,MM,51,FABIO,2000-08-08:00:00:00,TS,14.2,-128.3
