year,basin,region,no,name,time,intensity,lat,lon
2004,WP,MM,1,AERE,2004-08-17:18:00:00,NR,9.4,146.5
2004,WP,MM,2,AERE,2004-08-17:21:00:00,NR,9.20799,145.589
2004,WP,MM,3,AERE,2004-08-18:00:00:00,TS,9.4,143.62
2004,WP,MM,4,AERE,2004-08-18:03:00:00,TS,9.6993,142.628
2004,WP,MM,5,AERE,2004-08-18:06:00:00,TS,10.02,141.68
2004,WP,MM,6,AERE,2004-08-18:09:00:00,TS,10.2534,140.824
2004,WP,MM,7,AERE,2004-08-18:12:00:00,TS,10.4333,140.2
2004,WP,MM,8,AERE,2004-08-18:15:00:00,TS,10.5523,139.752
2004,WP,MM,9,AERE,2004-08-18:18:00:00,TS,10.6667,139.4
2004,WP,MM,10,AERE,2004-08-18:21:00:00,TS,10.8349,139.057
2004,WP,MM,11,AERE,2004-08-19:00:00:00,TS,11.0333,138.7
2004,WP,MM,12,AERE,2004-08-19:03:00:00,TS,11.215,138.257
2004,WP,MM,13,AERE,2004-08-19:06:00:00,TS,11.4667,137.8
2004,WP,MM,14,AERE,2004-08-19:09:00:00,TS,11.8533,137.378
2004,WP,MM,15,AERE,2004-08-19:12:00:00,TS,12.3,137
2004,WP,MM,16,AERE,2004-08-19:15:00:00,TS,12.7116,136.677
2004,WP,MM,17,AERE,2004-08-19:18:00:00,TS,13.1333,136.4
2004,WP,MM,18,AERE,2004-08-19:21:00:00,TS,13.5733,136.125
2004,WP,MM,19,AERE,2004-08-20:00:00:00,TS,14.0077,135.862
2004,WP,MM,20,AERE,2004-08-20:03:00:00,TS,14.5343,135.768
2004,WP,MM,21,AERE,2004-08-20:06:00:00,TS,15.04,135.727
2004,WP,MM,22,AERE,2004-08-20:09:00:00,TS,15.3912,135.62
2004,WP,MM,23,AERE,2004-08-20:12:00:00,TS,15.725,135.375
2004,WP,MM,24,AERE,2004-08-20:15:00:00,TS,16.2483,134.994
2004,WP,MM,25,AERE,2004-08-20:18:00:00,TS,16.775,134.575
2004,WP,MM,26,AERE,2004-08-20:21:00:00,TS,17.1528,134.283
2004,WP,MM,27,AERE,2004-08-21:00:00:00,TS,17.475,133.95
2004,WP,MM,28,AERE,2004-08-21:03:00:00,TS,17.8014,133.442
2004,WP,MM,29,AERE,2004-08-21:06:00:00,TS,18.15,132.875
2004,WP,MM,30,AERE,2004-08-21:09:00:00,TS,18.5804,132.366
2004,WP,MM,31,AERE,2004-08-21:12:00:00,TS,19,131.85
2004,WP,MM,32,AERE,2004-08-21:15:00:00,TS,19.3188,131.282
2004,WP,MM,33,AERE,2004-08-21:18:00:00,TS,19.6,130.725
2004,WP,MM,34,AERE,2004-08-21:21:00:00,TS,19.8885,130.237
2004,WP,MM,35,AERE,2004-08-22:00:00:00,TS,20.2,129.775
2004,WP,MM,36,AERE,2004-08-22:03:00:00,TS,20.5749,129.3
2004,WP,MM,37,AERE,2004-08-22:06:00:00,TS,20.95,128.825
2004,WP,MM,38,AERE,2004-08-22:09:00:00,TS,21.2556,128.34
2004,WP,MM,39,AERE,2004-08-22:12:00:00,TS,21.55,127.875
2004,WP,MM,40,AERE,2004-08-22:15:00:00,TS,21.8896,127.448
2004,WP,MM,41,AERE,2004-08-22:18:00:00,TS,22.225,127.05
2004,WP,MM,42,AERE,2004-08-22:21:00:00,TS,22.5362,126.657
2004,WP,MM,43,AERE,2004-08-23:00:00:00,TS,22.875,126.2
2004,WP,MM,44,AERE,2004-08-23:03:00:00,TS,23.1131,125.806
2004,WP,MM,45,AERE,2004-08-23:06:00:00,TS,23.35,125.475
2004,WP,MM,46,AERE,2004-08-23:09:00:00,TS,23.5493,125.176
2004,WP,MM,47,AERE,2004-08-23:12:00:00,TS,23.75,124.975
2004,WP,MM,48,AERE,2004-08-23:15:00:00,TS,24.1375,124.7
2004,WP,MM,49,AERE,2004-08-23:18:00:00,TS,24.5,124.4
2004,WP,MM,50,AERE,2004-08-23:21:00:00,TS,24.7312,124.157
2004,WP,MM,51,AERE,2004-08-24:00:00:00,TS,24.85,123.925
2004,WP,MM,52,AERE,2004-08-24:03:00:00,TS,25.0506,123.739
2004,WP,MM,53,AERE,2004-08-24:06:00:00,TS,25.25,123.5
2004,WP,MM,54,AERE,2004-08-24:09:00:00,TS,25.3668,123.272
2004,WP,MM,55,AERE,2004-08-24:12:00:00,TS,25.475,122.95
2004,WP,MM,56,AERE,2004-08-24:15:00:00,TS,25.5132,122.574
2004,WP,MM,57,AERE,2004-08-24:18:00:00,TS,25.5,122.125
2004,WP,MM,58,AERE,2004-08-24:21:00:00,TS,25.4891,121.759
2004,WP,MM,59,AERE,2004-08-25:00:00:00,TS,25.475,121.4
2004,WP,MM,60,AERE,2004-08-25:03:00:00,TS,25.5335,120.963
2004,WP,MM,61,AERE,2004-08-25:06:00:00,TS,25.525,120.425
2004,WP,MM,62,AERE,2004-08-25:09:00:00,TS,25.3222,119.757
2004,WP,MM,63,AERE,2004-08-25:12:00:00,TS,25.025,119.075
2004,WP,MM,64,AERE,2004-08-25:15:00:00,TS,24.7429,118.495
2004,WP,MM,65,AERE,2004-08-25:18:00:00,TS,24.45,118
2004,WP,MM,66,AERE,2004-08-25:21:00:00,TS,24.1305,117.586
2004,WP,MM,67,AERE,2004-08-26:00:00:00,TS,23.875,117.225
2004,WP,MM,68,AERE,2004-08-26:03:00:00,TS,23.7623,116.867
2004,WP,MM,69,AERE,2004-08-26:06:00:00,TS,23.7133,116.507
2004,WP,MM,70,AERE,2004-08-26:09:00:00,TS,23.6812,116.135
2004,WP,MM,71,AERE,2004-08-26:12:00:00,TS,23.6083,115.683
2004,WP,MM,72,AERE,2004-08-26:15:00:00,TS,23.3888,115.097
2004,WP,MM,73,AERE,2004-08-26:18:00:00,TS,23.1333,114.489
2004,WP,MM,74,AERE,2004-08-26:21:00:00,TS,22.9238,113.965
2004,WP,MM,75,AERE,2004-08-27:00:00:00,TS,22.8,113.55
2004,WP,MM,76,AERE,2004-08-27:03:00:00,TS,22.7348,113.326
2004,WP,MM,77,AERE,2004-08-27:06:00:00,TS,22.7,113.186
2004,WP,MM,78,AERE,2004-08-27:09:00:00,TS,22.6525,113.037
2004,WP,MM,79,AERE,2004-08-27:12:00:00,TS,22.6,112.9
2004,WP,MM,80,AERE,2004-08-27:15:00:00,TS,22.55,112.758
2004,WP,MM,81,AERE,2004-08-27:18:00:00,TS,22.5,112.6
2004,WP,MM,82,AERE,2004-08-27:21:00:00,TS,22.4575,112.435
2004,WP,MM,83,AERE,2004-08-28:00:00:00,TS,22.4,112.3
2004,WP,MM,84,AERE,2004-08-28:03:00:00,TS,22.3447,112.303
2004,WP,MM,85,AERE,2004-08-28:06:00:00,TS,22.2,112.2
2004,WP,MM,86,AERE,2004-08-28:09:00:00,TS,21.8431,111.729
2004,WP,MM,87,AERE,2004-08-28:12:00:00,TS,21.5,111.2
2004,WP,MM,88,AERE,2004-08-28:15:00:00,TS,21.3823,110.883
2004,WP,MM,89,AERE,2004-08-28:18:00:00,TS,21.4,110.7
2004,WP,MM,90,AERE,2004-08-28:21:00:00,TS,21.4849,110.613
2004,WP,MM,91,AERE,2004-08-29:00:00:00,TS,21.6,110.6
2004,WP,MM,92,AERE,2004-08-29:03:00:00,TS,21.6649,110.63
2004,WP,MM,93,AERE,2004-08-29:06:00:00,TS,21.7,110.6
2004,WP,MM,94,AERE,2004-08-29:09:00:00,TS,21.7151,110.38
2004,WP,MM,95,AERE,2004-08-29:12:00:00,TS,21.7,110.1
2004,WP,MM,96,AERE,2004-08-29:15:00:00,TS,21.65,109.862
2004,WP,MM,97,AERE,2004-08-29:18:00:00,TS,21.6,109.7
2004,WP,MM,98,AERE,2004-08-29:21:00:00,TS,21.5775,109.67
2004,WP,MM,99,AERE,2004-08-30:00:00:00,TS,21.6,109.7
2004,WP,MM,100,AERE,2004-08-30:03:00:00,TS,21.7,109.707
2004,WP,MM,101,AERE,2004-08-30:06:00:00,TS,21.8,109.7
2004,WP,MM,102,AERE,2004-08-30:09:00:00,TS,21.8449,109.703
2004,WP,MM,103,AERE,2004-08-30:12:00:00,TS,21.8,109.6
2004,WP,MM,104,AERE,2004-08-30:15:00:00,TS,21.6302,109.28
2004,WP,MM,105,AERE,2004-08-30:18:00:00,TS,21.4,108.9
2004,WP,MM,106,AERE,2004-08-30:21:00:00,TS,21.1899,108.615
2004,WP,MM,107,AERE,2004-08-31:00:00:00,TS,21,108.4
