year,basin,region,no,name,time,intensity,lat,lon
2009,WP,MM,1,CHAN-HOM,2009-05-02:18:00:00,TS,9.73333,111.1
2009,WP,MM,2,CHAN-HOM,2009-05-02:21:00:00,TS,9.71919,111.248
2009,WP,MM,3,CHAN-HOM,2009-05-03:00:00:00,TS,9.7,111.367
2009,WP,MM,4,CHAN-HOM,2009-05-03:03:00:00,TS,9.67999,111.438
2009,WP,MM,5,CHAN-HOM,2009-05-03:06:00:00,TS,9.7,111.5
2009,WP,MM,6,CHAN-HOM,2009-05-03:09:00:00,TS,9.79393,111.609
2009,WP,MM,7,CHAN-HOM,2009-05-03:12:00:00,TS,9.92667,111.74
2009,WP,MM,8,CHAN-HOM,2009-05-03:15:00:00,TS,10.0637,111.873
2009,WP,MM,9,CHAN-HOM,2009-05-03:18:00:00,TS,10.225,112
2009,WP,MM,10,CHAN-HOM,2009-05-03:21:00:00,TS,10.4106,112.166
2009,WP,MM,11,CHAN-HOM,2009-05-04:00:00:00,TS,10.6,112.275
2009,WP,MM,12,CHAN-HOM,2009-05-04:03:00:00,TS,10.7644,112.241
2009,WP,MM,13,CHAN-HOM,2009-05-04:06:00:00,TS,10.925,112.15
2009,WP,MM,14,CHAN-HOM,2009-05-04:09:00:00,TS,11.1094,112.096
2009,WP,MM,15,CHAN-HOM,2009-05-04:12:00:00,TS,11.275,112.05
2009,WP,MM,16,CHAN-HOM,2009-05-04:15:00:00,TS,11.3806,112.005
2009,WP,MM,17,CHAN-HOM,2009-05-04:18:00:00,TS,11.475,111.975
2009,WP,MM,18,CHAN-HOM,2009-05-04:21:00:00,TS,11.5862,111.973
2009,WP,MM,19,CHAN-HOM,2009-05-05:00:00:00,TS,11.75,111.975
2009,WP,MM,20,CHAN-HOM,2009-05-05:03:00:00,TS,12.0063,111.935
2009,WP,MM,21,CHAN-HOM,2009-05-05:06:00:00,TS,12.3,111.925
2009,WP,MM,22,CHAN-HOM,2009-05-05:09:00:00,TS,12.5681,111.989
2009,WP,MM,23,CHAN-HOM,2009-05-05:12:00:00,TS,12.825,112.125
2009,WP,MM,24,CHAN-HOM,2009-05-05:15:00:00,TS,13.0775,112.311
2009,WP,MM,25,CHAN-HOM,2009-05-05:18:00:00,TS,13.3,112.55
2009,WP,MM,26,CHAN-HOM,2009-05-05:21:00:00,TS,13.4624,112.793
2009,WP,MM,27,CHAN-HOM,2009-05-06:00:00:00,TS,13.625,113.1
2009,WP,MM,28,CHAN-HOM,2009-05-06:03:00:00,TS,13.8644,113.502
2009,WP,MM,29,CHAN-HOM,2009-05-06:06:00:00,TS,14.1,113.95
2009,WP,MM,30,CHAN-HOM,2009-05-06:09:00:00,TS,14.2535,114.347
2009,WP,MM,31,CHAN-HOM,2009-05-06:12:00:00,TS,14.4,114.8
2009,WP,MM,32,CHAN-HOM,2009-05-06:15:00:00,TS,14.6012,115.377
2009,WP,MM,33,CHAN-HOM,2009-05-06:18:00:00,TS,14.825,116.025
2009,WP,MM,34,CHAN-HOM,2009-05-06:21:00:00,TS,15.0423,116.675
2009,WP,MM,35,CHAN-HOM,2009-05-07:00:00:00,TS,15.275,117.35
2009,WP,MM,36,CHAN-HOM,2009-05-07:03:00:00,TS,15.5261,118.043
2009,WP,MM,37,CHAN-HOM,2009-05-07:06:00:00,TS,15.8,118.75
2009,WP,MM,38,CHAN-HOM,2009-05-07:09:00:00,TS,16.1054,119.457
2009,WP,MM,39,CHAN-HOM,2009-05-07:12:00:00,TS,16.4,120.175
2009,WP,MM,40,CHAN-HOM,2009-05-07:15:00:00,TS,16.6657,120.884
2009,WP,MM,41,CHAN-HOM,2009-05-07:18:00:00,TS,16.85,121.65
2009,WP,MM,42,CHAN-HOM,2009-05-07:21:00:00,TS,16.9054,122.563
2009,WP,MM,43,CHAN-HOM,2009-05-08:00:00:00,TS,16.9,123.45
2009,WP,MM,44,CHAN-HOM,2009-05-08:03:00:00,TS,16.9244,124.134
2009,WP,MM,45,CHAN-HOM,2009-05-08:06:00:00,TS,16.95,124.75
2009,WP,MM,46,CHAN-HOM,2009-05-08:09:00:00,TS,16.9714,125.464
2009,WP,MM,47,CHAN-HOM,2009-05-08:12:00:00,TS,17,126.1
2009,WP,MM,48,CHAN-HOM,2009-05-08:15:00:00,TS,17.0478,126.542
2009,WP,MM,49,CHAN-HOM,2009-05-08:18:00:00,TS,17.1,126.875
2009,WP,MM,50,CHAN-HOM,2009-05-08:21:00:00,TS,17.1318,127.206
2009,WP,MM,51,CHAN-HOM,2009-05-09:00:00:00,TS,17.175,127.5
2009,WP,MM,52,CHAN-HOM,2009-05-09:03:00:00,TS,17.2418,127.763
2009,WP,MM,53,CHAN-HOM,2009-05-09:06:00:00,TS,17.35,128.025
2009,WP,MM,54,CHAN-HOM,2009-05-09:09:00:00,TS,17.482,128.394
2009,WP,MM,55,CHAN-HOM,2009-05-09:12:00:00,TS,17.7,128.65
2009,WP,MM,56,CHAN-HOM,2009-05-09:15:00:00,TS,18.0674,128.624
2009,WP,MM,57,CHAN-HOM,2009-05-09:18:00:00,TS,18.45,128.425
2009,WP,MM,58,CHAN-HOM,2009-05-09:21:00:00,TS,18.6789,128.135
2009,WP,MM,59,CHAN-HOM,2009-05-10:00:00:00,TS,18.9,127.9
2009,WP,MM,60,CHAN-HOM,2009-05-10:03:00:00,TS,19.2275,127.96
2009,WP,MM,61,CHAN-HOM,2009-05-10:06:00:00,TS,19.6,128.05
2009,WP,MM,62,CHAN-HOM,2009-05-10:09:00:00,TS,19.9957,127.918
2009,WP,MM,63,CHAN-HOM,2009-05-10:12:00:00,TS,20.35,127.725
2009,WP,MM,64,CHAN-HOM,2009-05-10:15:00:00,TS,20.5606,127.6
2009,WP,MM,65,CHAN-HOM,2009-05-10:18:00:00,TS,20.775,127.475
2009,WP,MM,66,CHAN-HOM,2009-05-10:21:00:00,TS,21.185,127.326
2009,WP,MM,67,CHAN-HOM,2009-05-11:00:00:00,TS,21.55,127.15
2009,WP,MM,68,CHAN-HOM,2009-05-11:03:00:00,TS,21.6276,126.877
2009,WP,MM,69,CHAN-HOM,2009-05-11:06:00:00,TS,21.675,126.725
2009,WP,MM,70,CHAN-HOM,2009-05-11:09:00:00,TS,21.914,126.936
2009,WP,MM,71,CHAN-HOM,2009-05-11:12:00:00,TS,22.25,127.2
2009,WP,MM,72,CHAN-HOM,2009-05-11:15:00:00,TS,22.6206,127.217
2009,WP,MM,73,CHAN-HOM,2009-05-11:18:00:00,TS,23.0267,127.127
2009,WP,MM,74,CHAN-HOM,2009-05-11:21:00:00,TS,23.4382,126.974
2009,WP,MM,75,CHAN-HOM,2009-05-12:00:00:00,TS,23.8077,126.869
2009,WP,MM,76,CHAN-HOM,2009-05-12:03:00:00,TS,24.0699,126.966
2009,WP,MM,77,CHAN-HOM,2009-05-12:06:00:00,TS,24.3,127.2
2009,WP,MM,78,CHAN-HOM,2009-05-12:09:00:00,TS,24.5526,127.504
2009,WP,MM,79,CHAN-HOM,2009-05-12:12:00:00,TS,24.8,127.833
2009,WP,MM,80,CHAN-HOM,2009-05-12:15:00:00,TS,25.0383,128.101
2009,WP,MM,81,CHAN-HOM,2009-05-12:18:00:00,TS,25.2667,128.333
2009,WP,MM,82,CHAN-HOM,2009-05-12:21:00:00,TS,25.4859,128.54
2009,WP,MM,83,CHAN-HOM,2009-05-13:00:00:00,TS,25.7,128.733
