time,lat,lon
2019-11-17:12.00.00,10.6,143.6
2019-11-17:15.00.00,10.7905,142.785
2019-11-17:18.00.00,11,142
2019-11-17:21.00.00,11.2421,141.257
2019-11-18:00.00.00,11.48,140.42
2019-11-18:03.00.00,11.7301,139.527
2019-11-18:06.00.00,11.9571,138.629
2019-11-18:09.00.00,12.1433,137.769
2019-11-18:12.00.00,12.3,136.9
2019-11-18:15.00.00,12.406,135.951
2019-11-18:18.00.00,12.5556,134.967
2019-11-18:21.00.00,12.779,133.955
2019-11-19:00.00.00,13.0818,132.955
2019-11-19:03.00.00,13.5041,131.976
2019-11-19:06.00.00,13.9667,131.1
2019-11-19:09.00.00,14.3221,130.394
2019-11-19:12.00.00,14.6333,129.833
2019-11-19:15.00.00,14.9082,129.343
2019-11-19:18.00.00,15.2692,128.892
2019-11-19:21.00.00,15.6881,128.518
2019-11-20:00.00.00,16.2067,128.16
2019-11-20:03.00.00,16.8917,127.751
2019-11-20:06.00.00,17.625,127.275
2019-11-20:09.00.00,18.2328,126.693
2019-11-20:12.00.00,18.751,126.125
2019-11-20:15.00.00,19.2103,125.699
2019-11-20:18.00.00,19.575,125.35
2019-11-20:21.00.00,19.8437,125.019
2019-11-21:00.00.00,20.075,124.8
2019-11-21:03.00.00,20.3581,124.499
2019-11-21:06.00.00,20.575,124.325
2019-11-21:09.00.00,20.9437,124.257
2019-11-21:12.00.00,21.3,124.25
2019-11-21:15.00.00,21.6731,124.24
2019-11-21:18.00.00,22.1,124.325
2019-11-21:21.00.00,22.5463,124.581
2019-11-22:00.00.00,22.975,124.875
2019-11-22:03.00.00,23.4,125.072
2019-11-22:06.00.00,23.825,125.2
2019-11-22:09.00.00,24.2268,125.322
2019-11-22:12.00.00,24.5714,125.386
2019-11-22:15.00.00,24.8284,125.39
2019-11-22:18.00.00,25,125.4
2019-11-22:21.00.00,25.1033,125.476
2019-11-23:00.00.00,25.1667,125.567
2019-11-23:03.00.00,25.2175,125.628
2019-11-23:06.00.00,25.3364,125.7
2019-11-23:09.00.00,25.4916,125.841
2019-11-23:12.00.00,25.9444,125.944
2019-11-23:15.00.00,27.1288,125.798
2019-11-23:18.00.00,28.4429,125.686
2019-11-23:21.00.00,29.3804,125.858
2019-11-24:00.00.00,30.1,126.26
