year,basin,region,no,name,time,intensity,lat,lon
2004,WP,MM,1,MERANTI,2004-08-02:18:00:00,NR,15.8,165.8
2004,WP,MM,2,MERANTI,2004-08-02:21:00:00,NR,16.25,165.945
2004,WP,MM,3,MERANTI,2004-08-03:00:00:00,TS,16.62,166.1
2004,WP,MM,4,MERANTI,2004-08-03:03:00:00,TS,17.1413,166.246
2004,WP,MM,5,MERANTI,2004-08-03:06:00:00,TS,17.66,166.34
2004,WP,MM,6,MERANTI,2004-08-03:09:00:00,TS,18.1266,166.352
2004,WP,MM,7,MERANTI,2004-08-03:12:00:00,TS,18.5667,166.3
2004,WP,MM,8,MERANTI,2004-08-03:15:00:00,TS,19.0225,166.206
2004,WP,MM,9,MERANTI,2004-08-03:18:00:00,TS,19.5333,166.067
2004,WP,MM,10,MERANTI,2004-08-03:21:00:00,TS,20.1242,165.903
2004,WP,MM,11,MERANTI,2004-08-04:00:00:00,TS,20.8,165.733
2004,WP,MM,12,MERANTI,2004-08-04:03:00:00,TS,21.5717,165.583
2004,WP,MM,13,MERANTI,2004-08-04:06:00:00,TS,22.3538,165.462
2004,WP,MM,14,MERANTI,2004-08-04:09:00:00,TS,22.9964,165.371
2004,WP,MM,15,MERANTI,2004-08-04:12:00:00,TS,23.5467,165.333
2004,WP,MM,16,MERANTI,2004-08-04:15:00:00,TS,24.035,165.357
2004,WP,MM,17,MERANTI,2004-08-04:18:00:00,TS,24.475,165.45
2004,WP,MM,18,MERANTI,2004-08-04:21:00:00,TS,24.9018,165.565
2004,WP,MM,19,MERANTI,2004-08-05:00:00:00,TS,25.325,165.725
2004,WP,MM,20,MERANTI,2004-08-05:03:00:00,TS,25.7693,165.911
2004,WP,MM,21,MERANTI,2004-08-05:06:00:00,TS,26.225,166.15
2004,WP,MM,22,MERANTI,2004-08-05:09:00:00,TS,26.6931,166.447
2004,WP,MM,23,MERANTI,2004-08-05:12:00:00,TS,27.15,166.775
2004,WP,MM,24,MERANTI,2004-08-05:15:00:00,TS,27.5775,167.093
2004,WP,MM,25,MERANTI,2004-08-05:18:00:00,TS,27.975,167.4
2004,WP,MM,26,MERANTI,2004-08-05:21:00:00,TS,28.3429,167.664
2004,WP,MM,27,MERANTI,2004-08-06:00:00:00,TS,28.7,167.95
2004,WP,MM,28,MERANTI,2004-08-06:03:00:00,TS,29.0674,168.31
2004,WP,MM,29,MERANTI,2004-08-06:06:00:00,TS,29.45,168.725
2004,WP,MM,30,MERANTI,2004-08-06:09:00:00,TS,29.8496,169.199
2004,WP,MM,31,MERANTI,2004-08-06:12:00:00,TS,30.275,169.65
2004,WP,MM,32,MERANTI,2004-08-06:15:00:00,TS,30.7486,170
2004,WP,MM,33,MERANTI,2004-08-06:18:00:00,TS,31.2,170.275
2004,WP,MM,34,MERANTI,2004-08-06:21:00:00,TS,31.5485,170.471
2004,WP,MM,35,MERANTI,2004-08-07:00:00:00,TS,31.875,170.7
2004,WP,MM,36,MERANTI,2004-08-07:03:00:00,TS,32.2255,171.136
