year,basin,region,no,name,time,intensity,lat,lon
2009,WP,MM,1,MIRINAE,2009-10-25:18:00:00,TS,11.8,152.567
2009,WP,MM,2,MIRINAE,2009-10-25:21:00:00,TS,12.0309,152.024
2009,WP,MM,3,MIRINAE,2009-10-26:00:00:00,TS,12.2667,151.4
2009,WP,MM,4,MIRINAE,2009-10-26:03:00:00,TS,12.5118,150.648
2009,WP,MM,5,MIRINAE,2009-10-26:06:00:00,TS,12.7667,149.867
2009,WP,MM,6,MIRINAE,2009-10-26:09:00:00,TS,13.0354,149.191
2009,WP,MM,7,MIRINAE,2009-10-26:12:00:00,TS,13.2923,148.5
2009,WP,MM,8,MIRINAE,2009-10-26:15:00:00,TS,13.5161,147.711
2009,WP,MM,9,MIRINAE,2009-10-26:18:00:00,TS,13.7333,146.893
2009,WP,MM,10,MIRINAE,2009-10-26:21:00:00,TS,13.9579,146.085
2009,WP,MM,11,MIRINAE,2009-10-27:00:00:00,TS,14.225,145.275
2009,WP,MM,12,MIRINAE,2009-10-27:03:00:00,TS,14.5491,144.484
2009,WP,MM,13,MIRINAE,2009-10-27:06:00:00,TS,14.9,143.7
2009,WP,MM,14,MIRINAE,2009-10-27:09:00:00,TS,15.2632,142.935
2009,WP,MM,15,MIRINAE,2009-10-27:12:00:00,TS,15.575,142.125
2009,WP,MM,16,MIRINAE,2009-10-27:15:00:00,TS,15.7694,141.2
2009,WP,MM,17,MIRINAE,2009-10-27:18:00:00,TS,15.9,140.25
2009,WP,MM,18,MIRINAE,2009-10-27:21:00:00,TS,16.0453,139.349
2009,WP,MM,19,MIRINAE,2009-10-28:00:00:00,TS,16.15,138.5
2009,WP,MM,20,MIRINAE,2009-10-28:03:00:00,TS,16.1914,137.722
2009,WP,MM,21,MIRINAE,2009-10-28:06:00:00,TS,16.2,136.975
2009,WP,MM,22,MIRINAE,2009-10-28:09:00:00,TS,16.2141,136.204
2009,WP,MM,23,MIRINAE,2009-10-28:12:00:00,TS,16.225,135.425
2009,WP,MM,24,MIRINAE,2009-10-28:15:00:00,TS,16.2578,134.645
2009,WP,MM,25,MIRINAE,2009-10-28:18:00:00,TS,16.25,133.85
2009,WP,MM,26,MIRINAE,2009-10-28:21:00:00,TS,16.1323,133.023
2009,WP,MM,27,MIRINAE,2009-10-29:00:00:00,TS,16,132.2
2009,WP,MM,28,MIRINAE,2009-10-29:03:00:00,TS,15.9471,131.418
2009,WP,MM,29,MIRINAE,2009-10-29:06:00:00,TS,15.925,130.65
2009,WP,MM,30,MIRINAE,2009-10-29:09:00:00,TS,15.9165,129.883
2009,WP,MM,31,MIRINAE,2009-10-29:12:00:00,TS,15.875,129.1
2009,WP,MM,32,MIRINAE,2009-10-29:15:00:00,TS,15.7472,128.286
2009,WP,MM,33,MIRINAE,2009-10-29:18:00:00,TS,15.575,127.45
2009,WP,MM,34,MIRINAE,2009-10-29:21:00:00,TS,15.402,126.564
2009,WP,MM,35,MIRINAE,2009-10-30:00:00:00,TS,15.225,125.75
2009,WP,MM,36,MIRINAE,2009-10-30:03:00:00,TS,15.0544,125.135
2009,WP,MM,37,MIRINAE,2009-10-30:06:00:00,TS,14.9,124.575
2009,WP,MM,38,MIRINAE,2009-10-30:09:00:00,TS,14.7786,123.935
2009,WP,MM,39,MIRINAE,2009-10-30:12:00:00,TS,14.65,123.25
2009,WP,MM,40,MIRINAE,2009-10-30:15:00:00,TS,14.4511,122.525
2009,WP,MM,41,MIRINAE,2009-10-30:18:00:00,TS,14.275,121.775
2009,WP,MM,42,MIRINAE,2009-10-30:21:00:00,TS,14.1987,121.008
2009,WP,MM,43,MIRINAE,2009-10-31:00:00:00,TS,14.175,120.275
2009,WP,MM,44,MIRINAE,2009-10-31:03:00:00,TS,14.1547,119.631
2009,WP,MM,45,MIRINAE,2009-10-31:06:00:00,TS,14.15,119.025
2009,WP,MM,46,MIRINAE,2009-10-31:09:00:00,TS,14.1573,118.402
2009,WP,MM,47,MIRINAE,2009-10-31:12:00:00,TS,14.15,117.775
2009,WP,MM,48,MIRINAE,2009-10-31:15:00:00,TS,14.0949,117.13
2009,WP,MM,49,MIRINAE,2009-10-31:18:00:00,TS,14.025,116.5
2009,WP,MM,50,MIRINAE,2009-10-31:21:00:00,TS,13.9749,115.899
2009,WP,MM,51,MIRINAE,2009-11-01:00:00:00,TS,13.925,115.35
2009,WP,MM,52,MIRINAE,2009-11-01:03:00:00,TS,13.8529,114.874
2009,WP,MM,53,MIRINAE,2009-11-01:06:00:00,TS,13.8,114.425
2009,WP,MM,54,MIRINAE,2009-11-01:09:00:00,TS,13.8123,113.966
2009,WP,MM,55,MIRINAE,2009-11-01:12:00:00,TS,13.825,113.45
2009,WP,MM,56,MIRINAE,2009-11-01:15:00:00,TS,13.7944,112.823
2009,WP,MM,57,MIRINAE,2009-11-01:18:00:00,TS,13.7,112.15
2009,WP,MM,58,MIRINAE,2009-11-01:21:00:00,TS,13.5205,111.501
2009,WP,MM,59,MIRINAE,2009-11-02:00:00:00,TS,13.3,110.875
2009,WP,MM,60,MIRINAE,2009-11-02:03:00:00,TS,13.0829,110.298
2009,WP,MM,61,MIRINAE,2009-11-02:06:00:00,TS,12.9,109.72
2009,WP,MM,62,MIRINAE,2009-11-02:09:00:00,TS,12.7856,109.115
2009,WP,MM,63,MIRINAE,2009-11-02:12:00:00,TS,12.73,108.47
2009,WP,MM,64,MIRINAE,2009-11-02:15:00:00,TS,12.7239,107.757
2009,WP,MM,65,MIRINAE,2009-11-02:18:00:00,TS,12.7333,107
