year,basin,region,no,name,time,intensity,lat,lon
2007,WP,MM,1,MITAG,2007-11-19:18:00:00,TS,10,140
2007,WP,MM,2,MITAG,2007-11-19:21:00:00,TS,11.0683,139.094
2007,WP,MM,3,MITAG,2007-11-20:00:00:00,TS,11.74,138.5
2007,WP,MM,4,MITAG,2007-11-20:03:00:00,TS,12.0394,137.92
2007,WP,MM,5,MITAG,2007-11-20:06:00:00,TS,12.2182,137.391
2007,WP,MM,6,MITAG,2007-11-20:09:00:00,TS,12.5262,136.832
2007,WP,MM,7,MITAG,2007-11-20:12:00:00,TS,12.8933,136.227
2007,WP,MM,8,MITAG,2007-11-20:15:00:00,TS,13.2588,135.538
2007,WP,MM,9,MITAG,2007-11-20:18:00:00,TS,13.55,134.85
2007,WP,MM,10,MITAG,2007-11-20:21:00:00,TS,13.7241,134.237
2007,WP,MM,11,MITAG,2007-11-21:00:00:00,TS,13.85,133.65
2007,WP,MM,12,MITAG,2007-11-21:03:00:00,TS,14.02,133.028
2007,WP,MM,13,MITAG,2007-11-21:06:00:00,TS,14.175,132.45
2007,WP,MM,14,MITAG,2007-11-21:09:00:00,TS,14.2973,131.979
2007,WP,MM,15,MITAG,2007-11-21:12:00:00,TS,14.375,131.55
2007,WP,MM,16,MITAG,2007-11-21:15:00:00,TS,14.4042,131.108
2007,WP,MM,17,MITAG,2007-11-21:18:00:00,TS,14.4,130.625
2007,WP,MM,18,MITAG,2007-11-21:21:00:00,TS,14.397,130.032
2007,WP,MM,19,MITAG,2007-11-22:00:00:00,TS,14.375,129.45
2007,WP,MM,20,MITAG,2007-11-22:03:00:00,TS,14.3379,128.999
2007,WP,MM,21,MITAG,2007-11-22:06:00:00,TS,14.275,128.6
2007,WP,MM,22,MITAG,2007-11-22:09:00:00,TS,14.1806,128.172
2007,WP,MM,23,MITAG,2007-11-22:12:00:00,TS,14.075,127.775
2007,WP,MM,24,MITAG,2007-11-22:15:00:00,TS,13.9856,127.403
2007,WP,MM,25,MITAG,2007-11-22:18:00:00,TS,13.9,127.125
2007,WP,MM,26,MITAG,2007-11-22:21:00:00,TS,13.7974,126.986
2007,WP,MM,27,MITAG,2007-11-23:00:00:00,TS,13.725,126.925
2007,WP,MM,28,MITAG,2007-11-23:03:00:00,TS,13.7075,126.861
2007,WP,MM,29,MITAG,2007-11-23:06:00:00,TS,13.75,126.8
2007,WP,MM,30,MITAG,2007-11-23:09:00:00,TS,13.8513,126.716
2007,WP,MM,31,MITAG,2007-11-23:12:00:00,TS,13.975,126.625
2007,WP,MM,32,MITAG,2007-11-23:15:00:00,TS,14.0662,126.543
2007,WP,MM,33,MITAG,2007-11-23:18:00:00,TS,14.15,126.45
2007,WP,MM,34,MITAG,2007-11-23:21:00:00,TS,14.23,126.332
2007,WP,MM,35,MITAG,2007-11-24:00:00:00,TS,14.325,126.2
2007,WP,MM,36,MITAG,2007-11-24:03:00:00,TS,14.4587,126.077
2007,WP,MM,37,MITAG,2007-11-24:06:00:00,TS,14.6,125.925
2007,WP,MM,38,MITAG,2007-11-24:09:00:00,TS,14.7125,125.713
2007,WP,MM,39,MITAG,2007-11-24:12:00:00,TS,14.825,125.475
2007,WP,MM,40,MITAG,2007-11-24:15:00:00,TS,14.9512,125.252
2007,WP,MM,41,MITAG,2007-11-24:18:00:00,TS,15.1,125.025
2007,WP,MM,42,MITAG,2007-11-24:21:00:00,TS,15.2556,124.8
2007,WP,MM,43,MITAG,2007-11-25:00:00:00,TS,15.475,124.55
2007,WP,MM,44,MITAG,2007-11-25:03:00:00,TS,15.8062,124.254
2007,WP,MM,45,MITAG,2007-11-25:06:00:00,TS,16.175,123.925
2007,WP,MM,46,MITAG,2007-11-25:09:00:00,TS,16.4853,123.623
2007,WP,MM,47,MITAG,2007-11-25:12:00:00,TS,16.8,123.225
2007,WP,MM,48,MITAG,2007-11-25:15:00:00,TS,17.1498,122.597
2007,WP,MM,49,MITAG,2007-11-25:18:00:00,TS,17.525,121.95
2007,WP,MM,50,MITAG,2007-11-25:21:00:00,TS,17.9248,121.472
2007,WP,MM,51,MITAG,2007-11-26:00:00:00,TS,18.325,121.125
2007,WP,MM,52,MITAG,2007-11-26:03:00:00,TS,18.6968,120.872
2007,WP,MM,53,MITAG,2007-11-26:06:00:00,TS,19.05,120.725
2007,WP,MM,54,MITAG,2007-11-26:09:00:00,TS,19.4081,120.61
2007,WP,MM,55,MITAG,2007-11-26:12:00:00,TS,19.725,120.6
2007,WP,MM,56,MITAG,2007-11-26:15:00:00,TS,19.9912,120.696
2007,WP,MM,57,MITAG,2007-11-26:18:00:00,TS,20.175,120.9
2007,WP,MM,58,MITAG,2007-11-26:21:00:00,TS,20.2728,121.121
2007,WP,MM,59,MITAG,2007-11-27:00:00:00,TS,20.3,121.5
2007,WP,MM,60,MITAG,2007-11-27:03:00:00,TS,20.2935,122.126
2007,WP,MM,61,MITAG,2007-11-27:06:00:00,TS,20.26,122.853
2007,WP,MM,62,MITAG,2007-11-27:09:00:00,TS,20.2327,123.482
2007,WP,MM,63,MITAG,2007-11-27:12:00:00,TS,20.2833,124.133
2007,WP,MM,64,MITAG,2007-11-27:15:00:00,TS,20.4727,124.954
2007,WP,MM,65,MITAG,2007-11-27:18:00:00,MX,20.8143,125.871
2007,WP,MM,66,MITAG,2007-11-27:21:00:00,MX,21.3643,126.988
2007,WP,MM,67,MITAG,2007-11-28:00:00:00,MX,21.8,127.9
