year,basin,region,no,name,time,intensity,lat,lon
2007,WP,MM,1,HAGIBIS,2007-11-18:12:00:00,NR,8.6,128.1
2007,WP,MM,2,HAGIBIS,2007-11-18:15:00:00,NR,8.9451,127.713
2007,WP,MM,3,HAGIBIS,2007-11-18:18:00:00,TS,9.2,127.2
2007,WP,MM,4,HAGIBIS,2007-11-18:21:00:00,TS,9.50252,126.694
2007,WP,MM,5,HAGIBIS,2007-11-19:00:00:00,TS,9.79,126.12
2007,WP,MM,6,HAGIBIS,2007-11-19:03:00:00,TS,10.0782,125.466
2007,WP,MM,7,HAGIBIS,2007-11-19:06:00:00,TS,10.3,124.767
2007,WP,MM,8,HAGIBIS,2007-11-19:09:00:00,TS,10.3792,124.031
2007,WP,MM,9,HAGIBIS,2007-11-19:12:00:00,TS,10.3333,123.3
2007,WP,MM,10,HAGIBIS,2007-11-19:15:00:00,TS,10.2206,122.645
2007,WP,MM,11,HAGIBIS,2007-11-19:18:00:00,TS,10.0333,122
2007,WP,MM,12,HAGIBIS,2007-11-19:21:00:00,TS,9.78495,121.3
2007,WP,MM,13,HAGIBIS,2007-11-20:00:00:00,TS,9.56667,120.6
2007,WP,MM,14,HAGIBIS,2007-11-20:03:00:00,TS,9.47163,119.918
2007,WP,MM,15,HAGIBIS,2007-11-20:06:00:00,TS,9.46667,119.3
2007,WP,MM,16,HAGIBIS,2007-11-20:09:00:00,TS,9.53058,118.814
2007,WP,MM,17,HAGIBIS,2007-11-20:12:00:00,TS,9.60769,118.385
2007,WP,MM,18,HAGIBIS,2007-11-20:15:00:00,TS,9.59082,117.773
2007,WP,MM,19,HAGIBIS,2007-11-20:18:00:00,TS,9.56667,117.113
2007,WP,MM,20,HAGIBIS,2007-11-20:21:00:00,TS,9.59242,116.491
2007,WP,MM,21,HAGIBIS,2007-11-21:00:00:00,TS,9.625,115.925
2007,WP,MM,22,HAGIBIS,2007-11-21:03:00:00,TS,9.64613,115.432
2007,WP,MM,23,HAGIBIS,2007-11-21:06:00:00,TS,9.675,115
2007,WP,MM,24,HAGIBIS,2007-11-21:09:00:00,TS,9.71746,114.581
2007,WP,MM,25,HAGIBIS,2007-11-21:12:00:00,TS,9.775,114.2
