year,basin,region,no,name,time,intensity,lat,lon
2006,WP,MM,1,KAEMI,2006-07-17:00:00:00,NR,7.6,151.5
2006,WP,MM,2,KAEMI,2006-07-17:03:00:00,NR,7.79033,150.73
2006,WP,MM,3,KAEMI,2006-07-17:06:00:00,NR,8,150
2006,WP,MM,4,KAEMI,2006-07-17:09:00:00,NR,8.24232,149.335
2006,WP,MM,5,KAEMI,2006-07-17:12:00:00,NR,8.5,148.7
2006,WP,MM,6,KAEMI,2006-07-17:15:00:00,NR,8.75753,148.02
2006,WP,MM,7,KAEMI,2006-07-17:18:00:00,TS,8.96667,147.533
2006,WP,MM,8,KAEMI,2006-07-17:21:00:00,TS,9.18742,147.204
2006,WP,MM,9,KAEMI,2006-07-18:00:00:00,TS,9.4,146.86
2006,WP,MM,10,KAEMI,2006-07-18:03:00:00,TS,9.58573,146.412
2006,WP,MM,11,KAEMI,2006-07-18:06:00:00,TS,9.76667,145.833
2006,WP,MM,12,KAEMI,2006-07-18:09:00:00,TS,9.98841,145.16
2006,WP,MM,13,KAEMI,2006-07-18:12:00:00,TS,10.1923,144.477
2006,WP,MM,14,KAEMI,2006-07-18:15:00:00,TS,10.3541,143.908
2006,WP,MM,15,KAEMI,2006-07-18:18:00:00,TS,10.54,143.353
2006,WP,MM,16,KAEMI,2006-07-18:21:00:00,TS,10.7793,142.734
2006,WP,MM,17,KAEMI,2006-07-19:00:00:00,TS,11.05,142.075
2006,WP,MM,18,KAEMI,2006-07-19:03:00:00,TS,11.3899,141.43
2006,WP,MM,19,KAEMI,2006-07-19:06:00:00,TS,11.7,140.825
2006,WP,MM,20,KAEMI,2006-07-19:09:00:00,TS,11.8893,140.282
2006,WP,MM,21,KAEMI,2006-07-19:12:00:00,TS,12,139.8
2006,WP,MM,22,KAEMI,2006-07-19:15:00:00,TS,12.0512,139.345
2006,WP,MM,23,KAEMI,2006-07-19:18:00:00,TS,12.125,138.95
2006,WP,MM,24,KAEMI,2006-07-19:21:00:00,TS,12.288,138.626
2006,WP,MM,25,KAEMI,2006-07-20:00:00:00,TS,12.575,138.325
2006,WP,MM,26,KAEMI,2006-07-20:03:00:00,TS,13.0385,138.02
2006,WP,MM,27,KAEMI,2006-07-20:06:00:00,TS,13.525,137.625
2006,WP,MM,28,KAEMI,2006-07-20:09:00:00,TS,13.8534,137.029
2006,WP,MM,29,KAEMI,2006-07-20:12:00:00,TS,14.125,136.4
2006,WP,MM,30,KAEMI,2006-07-20:15:00:00,TS,14.4045,135.948
2006,WP,MM,31,KAEMI,2006-07-20:18:00:00,TS,14.7,135.475
2006,WP,MM,32,KAEMI,2006-07-20:21:00:00,TS,15.0614,134.816
2006,WP,MM,33,KAEMI,2006-07-21:00:00:00,TS,15.4,134.1
2006,WP,MM,34,KAEMI,2006-07-21:03:00:00,TS,15.6424,133.429
2006,WP,MM,35,KAEMI,2006-07-21:06:00:00,TS,15.825,132.8
2006,WP,MM,36,KAEMI,2006-07-21:09:00:00,TS,15.9861,132.222
2006,WP,MM,37,KAEMI,2006-07-21:12:00:00,TS,16.125,131.7
2006,WP,MM,38,KAEMI,2006-07-21:15:00:00,TS,16.2697,131.234
2006,WP,MM,39,KAEMI,2006-07-21:18:00:00,TS,16.4,130.775
2006,WP,MM,40,KAEMI,2006-07-21:21:00:00,TS,16.5002,130.224
2006,WP,MM,41,KAEMI,2006-07-22:00:00:00,TS,16.6,129.725
2006,WP,MM,42,KAEMI,2006-07-22:03:00:00,TS,16.7298,129.389
2006,WP,MM,43,KAEMI,2006-07-22:06:00:00,TS,16.875,129.15
2006,WP,MM,44,KAEMI,2006-07-22:09:00:00,TS,16.9855,128.953
2006,WP,MM,45,KAEMI,2006-07-22:12:00:00,TS,17.175,128.75
2006,WP,MM,46,KAEMI,2006-07-22:15:00:00,TS,17.5488,128.458
2006,WP,MM,47,KAEMI,2006-07-22:18:00:00,TS,17.975,128.125
2006,WP,MM,48,KAEMI,2006-07-22:21:00:00,TS,18.3017,127.81
2006,WP,MM,49,KAEMI,2006-07-23:00:00:00,TS,18.625,127.45
2006,WP,MM,50,KAEMI,2006-07-23:03:00:00,TS,19.005,127.003
2006,WP,MM,51,KAEMI,2006-07-23:06:00:00,TS,19.4,126.525
2006,WP,MM,52,KAEMI,2006-07-23:09:00:00,TS,19.7954,126.1
2006,WP,MM,53,KAEMI,2006-07-23:12:00:00,TS,20.15,125.65
2006,WP,MM,54,KAEMI,2006-07-23:15:00:00,TS,20.4264,125.091
2006,WP,MM,55,KAEMI,2006-07-23:18:00:00,TS,20.65,124.55
2006,WP,MM,56,KAEMI,2006-07-23:21:00:00,TS,20.8403,124.16
2006,WP,MM,57,KAEMI,2006-07-24:00:00:00,TS,21.05,123.8
2006,WP,MM,58,KAEMI,2006-07-24:03:00:00,TS,21.3455,123.369
2006,WP,MM,59,KAEMI,2006-07-24:06:00:00,TS,21.675,122.9
2006,WP,MM,60,KAEMI,2006-07-24:09:00:00,TS,21.9779,122.42
2006,WP,MM,61,KAEMI,2006-07-24:12:00:00,TS,22.3,121.9
2006,WP,MM,62,KAEMI,2006-07-24:15:00:00,TS,22.6788,121.316
2006,WP,MM,63,KAEMI,2006-07-24:18:00:00,TS,23.05,120.725
2006,WP,MM,64,KAEMI,2006-07-24:21:00:00,TS,23.3487,120.175
2006,WP,MM,65,KAEMI,2006-07-25:00:00:00,TS,23.625,119.675
2006,WP,MM,66,KAEMI,2006-07-25:03:00:00,TS,23.9526,119.261
2006,WP,MM,67,KAEMI,2006-07-25:06:00:00,TS,24.225,118.825
2006,WP,MM,68,KAEMI,2006-07-25:09:00:00,TS,24.3609,118.223
2006,WP,MM,69,KAEMI,2006-07-25:12:00:00,TS,24.425,117.625
2006,WP,MM,70,KAEMI,2006-07-25:15:00:00,TS,24.474,117.192
2006,WP,MM,71,KAEMI,2006-07-25:18:00:00,TS,24.5357,116.821
2006,WP,MM,72,KAEMI,2006-07-25:21:00:00,TS,24.7261,116.382
2006,WP,MM,73,KAEMI,2006-07-26:00:00:00,TS,24.94,115.92
2006,WP,MM,74,KAEMI,2006-07-26:03:00:00,TS,24.9612,115.487
2006,WP,MM,75,KAEMI,2006-07-26:06:00:00,TS,24.95,115.1
2006,WP,MM,76,KAEMI,2006-07-26:09:00:00,TS,25.1135,114.831
2006,WP,MM,77,KAEMI,2006-07-26:12:00:00,TS,25.3,114.6
2006,WP,MM,78,KAEMI,2006-07-26:15:00:00,TS,25.4125,114.304
2006,WP,MM,79,KAEMI,2006-07-26:18:00:00,TS,25.4857,114.014
2006,WP,MM,80,KAEMI,2006-07-26:21:00:00,TS,25.5054,113.832
2006,WP,MM,81,KAEMI,2006-07-27:00:00:00,TS,25.48,113.6
2006,WP,MM,82,KAEMI,2006-07-27:03:00:00,TS,25.4826,113.056
2006,WP,MM,83,KAEMI,2006-07-27:06:00:00,TS,25.2,112.2
2006,WP,MM,84,KAEMI,2006-07-27:09:00:00,TS,24.6457,111.268
2006,WP,MM,85,KAEMI,2006-07-27:12:00:00,TS,24,110.4
2006,WP,MM,86,KAEMI,2006-07-27:15:00:00,TS,23.4847,109.723
2006,WP,MM,87,KAEMI,2006-07-27:18:00:00,TS,23,109.3
2006,WP,MM,88,KAEMI,2006-07-27:21:00:00,TS,22.4322,109.176
2006,WP,MM,89,KAEMI,2006-07-28:00:00:00,TS,22,109.2
2006,WP,MM,90,KAEMI,2006-07-28:03:00:00,TS,21.8825,109.158
2006,WP,MM,91,KAEMI,2006-07-28:06:00:00,TS,21.9,109.1
2006,WP,MM,92,KAEMI,2006-07-28:09:00:00,TS,21.85,109.008
2006,WP,MM,93,KAEMI,2006-07-28:12:00:00,TS,21.8,108.9
2006,WP,MM,94,KAEMI,2006-07-28:15:00:00,TS,21.7575,108.8
2006,WP,MM,95,KAEMI,2006-07-28:18:00:00,TS,21.7,108.7
2006,WP,MM,96,KAEMI,2006-07-28:21:00:00,TS,21.61,108.6
2006,WP,MM,97,KAEMI,2006-07-29:00:00:00,TS,21.5,108.5
