year,basin,region,no,name,time,intensity,lat,lon
2006,WP,MM,1,XANGSANE,2006-09-25:00:00:00,TS,11.8,129.1
2006,WP,MM,2,XANGSANE,2006-09-25:03:00:00,TS,11.8012,128.963
2006,WP,MM,3,XANGSANE,2006-09-25:06:00:00,TS,11.7571,128.743
2006,WP,MM,4,XANGSANE,2006-09-25:09:00:00,TS,11.7355,128.53
2006,WP,MM,5,XANGSANE,2006-09-25:12:00:00,TS,11.7167,128.35
2006,WP,MM,6,XANGSANE,2006-09-25:15:00:00,TS,11.7314,128.187
2006,WP,MM,7,XANGSANE,2006-09-25:18:00:00,TS,11.7733,128.02
2006,WP,MM,8,XANGSANE,2006-09-25:21:00:00,TS,11.8106,127.812
2006,WP,MM,9,XANGSANE,2006-09-26:00:00:00,TS,11.85,127.6
2006,WP,MM,10,XANGSANE,2006-09-26:03:00:00,TS,11.8906,127.412
2006,WP,MM,11,XANGSANE,2006-09-26:06:00:00,TS,11.95,127.225
2006,WP,MM,12,XANGSANE,2006-09-26:09:00:00,TS,12.0481,127.033
2006,WP,MM,13,XANGSANE,2006-09-26:12:00:00,TS,12.15,126.8
2006,WP,MM,14,XANGSANE,2006-09-26:15:00:00,TS,12.2125,126.492
2006,WP,MM,15,XANGSANE,2006-09-26:18:00:00,TS,12.275,126.15
2006,WP,MM,16,XANGSANE,2006-09-26:21:00:00,TS,12.3543,125.842
2006,WP,MM,17,XANGSANE,2006-09-27:00:00:00,TS,12.475,125.5
2006,WP,MM,18,XANGSANE,2006-09-27:03:00:00,TS,12.6675,125.087
2006,WP,MM,19,XANGSANE,2006-09-27:06:00:00,TS,12.875,124.625
2006,WP,MM,20,XANGSANE,2006-09-27:09:00:00,TS,13.0249,124.147
2006,WP,MM,21,XANGSANE,2006-09-27:12:00:00,TS,13.175,123.65
2006,WP,MM,22,XANGSANE,2006-09-27:15:00:00,TS,13.3637,123.152
2006,WP,MM,23,XANGSANE,2006-09-27:18:00:00,TS,13.575,122.65
2006,WP,MM,24,XANGSANE,2006-09-27:21:00:00,TS,13.7829,122.167
2006,WP,MM,25,XANGSANE,2006-09-28:00:00:00,TS,14.025,121.65
2006,WP,MM,26,XANGSANE,2006-09-28:03:00:00,TS,14.3301,121.041
2006,WP,MM,27,XANGSANE,2006-09-28:06:00:00,TS,14.65,120.425
2006,WP,MM,28,XANGSANE,2006-09-28:09:00:00,TS,14.9621,119.909
2006,WP,MM,29,XANGSANE,2006-09-28:12:00:00,TS,15.2,119.375
2006,WP,MM,30,XANGSANE,2006-09-28:15:00:00,TS,15.3039,118.711
2006,WP,MM,31,XANGSANE,2006-09-28:18:00:00,TS,15.325,118.025
2006,WP,MM,32,XANGSANE,2006-09-28:21:00:00,TS,15.3191,117.412
2006,WP,MM,33,XANGSANE,2006-09-29:00:00:00,TS,15.325,116.825
2006,WP,MM,34,XANGSANE,2006-09-29:03:00:00,TS,15.4154,116.239
2006,WP,MM,35,XANGSANE,2006-09-29:06:00:00,TS,15.525,115.65
2006,WP,MM,36,XANGSANE,2006-09-29:09:00:00,TS,15.608,115.034
2006,WP,MM,37,XANGSANE,2006-09-29:12:00:00,TS,15.65,114.425
2006,WP,MM,38,XANGSANE,2006-09-29:15:00:00,TS,15.6218,113.834
2006,WP,MM,39,XANGSANE,2006-09-29:18:00:00,TS,15.575,113.3
2006,WP,MM,40,XANGSANE,2006-09-29:21:00:00,TS,15.5598,112.858
2006,WP,MM,41,XANGSANE,2006-09-30:00:00:00,TS,15.575,112.45
2006,WP,MM,42,XANGSANE,2006-09-30:03:00:00,TS,15.6168,112.006
2006,WP,MM,43,XANGSANE,2006-09-30:06:00:00,TS,15.7,111.55
2006,WP,MM,44,XANGSANE,2006-09-30:09:00:00,TS,15.8449,111.091
2006,WP,MM,45,XANGSANE,2006-09-30:12:00:00,TS,15.975,110.625
2006,WP,MM,46,XANGSANE,2006-09-30:15:00:00,TS,16.0024,110.159
2006,WP,MM,47,XANGSANE,2006-09-30:18:00:00,TS,16,109.675
2006,WP,MM,48,XANGSANE,2006-09-30:21:00:00,TS,16.0654,109.171
2006,WP,MM,49,XANGSANE,2006-10-01:00:00:00,TS,16.075,108.625
2006,WP,MM,50,XANGSANE,2006-10-01:03:00:00,TS,15.9263,108.012
2006,WP,MM,51,XANGSANE,2006-10-01:06:00:00,TS,15.725,107.4
2006,WP,MM,52,XANGSANE,2006-10-01:09:00:00,TS,15.5629,106.858
2006,WP,MM,53,XANGSANE,2006-10-01:12:00:00,TS,15.45,106.35
2006,WP,MM,54,XANGSANE,2006-10-01:15:00:00,TS,15.4092,105.861
2006,WP,MM,55,XANGSANE,2006-10-01:18:00:00,TS,15.4643,105.371
2006,WP,MM,56,XANGSANE,2006-10-01:21:00:00,TS,15.5462,104.793
2006,WP,MM,57,XANGSANE,2006-10-02:00:00:00,TS,15.63,104.3
2006,WP,MM,58,XANGSANE,2006-10-02:03:00:00,TS,15.6922,104.19
2006,WP,MM,59,XANGSANE,2006-10-02:06:00:00,TS,15.7,104.1
2006,WP,MM,60,XANGSANE,2006-10-02:09:00:00,TS,15.7401,103.97
2006,WP,MM,61,XANGSANE,2006-10-02:12:00:00,TS,15.8,103.8
