year,basin,region,no,name,time,intensity,lat,lon
2007,WP,MM,1,FITOW,2007-08-27:18:00:00,TS,16.7,152.5
2007,WP,MM,2,FITOW,2007-08-27:21:00:00,TS,17.0299,152.753
2007,WP,MM,3,FITOW,2007-08-28:00:00:00,TS,17.3857,153.257
2007,WP,MM,4,FITOW,2007-08-28:03:00:00,TS,17.7637,153.724
2007,WP,MM,5,FITOW,2007-08-28:06:00:00,TS,18.1364,154.155
2007,WP,MM,6,FITOW,2007-08-28:09:00:00,TS,18.5107,154.444
2007,WP,MM,7,FITOW,2007-08-28:12:00:00,TS,19.0308,154.731
2007,WP,MM,8,FITOW,2007-08-28:15:00:00,TS,19.5717,154.989
2007,WP,MM,9,FITOW,2007-08-28:18:00:00,TS,20.1,155.233
2007,WP,MM,10,FITOW,2007-08-28:21:00:00,TS,20.5939,155.522
2007,WP,MM,11,FITOW,2007-08-29:00:00:00,TS,21.025,155.8
2007,WP,MM,12,FITOW,2007-08-29:03:00:00,TS,21.3917,155.947
2007,WP,MM,13,FITOW,2007-08-29:06:00:00,TS,21.725,156.1
2007,WP,MM,14,FITOW,2007-08-29:09:00:00,TS,22.044,156.424
2007,WP,MM,15,FITOW,2007-08-29:12:00:00,TS,22.4,156.725
2007,WP,MM,16,FITOW,2007-08-29:15:00:00,TS,22.8749,156.847
2007,WP,MM,17,FITOW,2007-08-29:18:00:00,TS,23.35,156.875
2007,WP,MM,18,FITOW,2007-08-29:21:00:00,TS,23.7137,156.877
2007,WP,MM,19,FITOW,2007-08-30:00:00:00,TS,24.025,156.875
2007,WP,MM,20,FITOW,2007-08-30:03:00:00,TS,24.2913,156.943
2007,WP,MM,21,FITOW,2007-08-30:06:00:00,TS,24.625,157
2007,WP,MM,22,FITOW,2007-08-30:09:00:00,TS,25.1929,157.033
2007,WP,MM,23,FITOW,2007-08-30:12:00:00,TS,25.75,156.925
2007,WP,MM,24,FITOW,2007-08-30:15:00:00,TS,26.0765,156.569
2007,WP,MM,25,FITOW,2007-08-30:18:00:00,TS,26.275,156.1
2007,WP,MM,26,FITOW,2007-08-30:21:00:00,TS,26.4163,155.661
2007,WP,MM,27,FITOW,2007-08-31:00:00:00,TS,26.55,155.275
2007,WP,MM,28,FITOW,2007-08-31:03:00:00,TS,26.774,155.041
2007,WP,MM,29,FITOW,2007-08-31:06:00:00,TS,27.025,154.8
2007,WP,MM,30,FITOW,2007-08-31:09:00:00,TS,27.2689,154.383
2007,WP,MM,31,FITOW,2007-08-31:12:00:00,TS,27.475,153.925
2007,WP,MM,32,FITOW,2007-08-31:15:00:00,TS,27.5985,153.551
2007,WP,MM,33,FITOW,2007-08-31:18:00:00,TS,27.7,153.175
2007,WP,MM,34,FITOW,2007-08-31:21:00:00,TS,27.8651,152.716
2007,WP,MM,35,FITOW,2007-09-01:00:00:00,TS,28,152.275
2007,WP,MM,36,FITOW,2007-09-01:03:00:00,TS,28.0421,151.957
2007,WP,MM,37,FITOW,2007-09-01:06:00:00,TS,28.025,151.65
2007,WP,MM,38,FITOW,2007-09-01:09:00:00,TS,27.9884,151.222
2007,WP,MM,39,FITOW,2007-09-01:12:00:00,TS,27.925,150.825
2007,WP,MM,40,FITOW,2007-09-01:15:00:00,TS,27.8572,150.596
2007,WP,MM,41,FITOW,2007-09-01:18:00:00,TS,27.775,150.4
2007,WP,MM,42,FITOW,2007-09-01:21:00:00,TS,27.6861,150.134
2007,WP,MM,43,FITOW,2007-09-02:00:00:00,TS,27.575,149.8
2007,WP,MM,44,FITOW,2007-09-02:03:00:00,TS,27.4271,149.36
2007,WP,MM,45,FITOW,2007-09-02:06:00:00,TS,27.275,148.925
2007,WP,MM,46,FITOW,2007-09-02:09:00:00,TS,27.1454,148.621
2007,WP,MM,47,FITOW,2007-09-02:12:00:00,TS,27.05,148.35
2007,WP,MM,48,FITOW,2007-09-02:15:00:00,TS,26.9975,148.025
2007,WP,MM,49,FITOW,2007-09-02:18:00:00,TS,26.975,147.7
2007,WP,MM,50,FITOW,2007-09-02:21:00:00,TS,26.9474,147.412
2007,WP,MM,51,FITOW,2007-09-03:00:00:00,TS,26.95,147.125
2007,WP,MM,52,FITOW,2007-09-03:03:00:00,TS,27.0011,146.824
2007,WP,MM,53,FITOW,2007-09-03:06:00:00,TS,27.075,146.475
2007,WP,MM,54,FITOW,2007-09-03:09:00:00,TS,27.1271,146.06
2007,WP,MM,55,FITOW,2007-09-03:12:00:00,TS,27.2,145.575
2007,WP,MM,56,FITOW,2007-09-03:15:00:00,TS,27.3251,145.029
2007,WP,MM,57,FITOW,2007-09-03:18:00:00,TS,27.5,144.4
2007,WP,MM,58,FITOW,2007-09-03:21:00:00,TS,27.5498,143.863
2007,WP,MM,59,FITOW,2007-09-04:00:00:00,TS,27.6,143.4
2007,WP,MM,60,FITOW,2007-09-04:03:00:00,TS,27.7229,142.925
2007,WP,MM,61,FITOW,2007-09-04:06:00:00,TS,27.85,142.475
2007,WP,MM,62,FITOW,2007-09-04:09:00:00,TS,27.9244,141.969
2007,WP,MM,63,FITOW,2007-09-04:12:00:00,TS,28.025,141.475
2007,WP,MM,64,FITOW,2007-09-04:15:00:00,TS,28.2555,141.047
2007,WP,MM,65,FITOW,2007-09-04:18:00:00,TS,28.525,140.65
2007,WP,MM,66,FITOW,2007-09-04:21:00:00,TS,28.8731,140.285
2007,WP,MM,67,FITOW,2007-09-05:00:00:00,TS,29.25,139.925
2007,WP,MM,68,FITOW,2007-09-05:03:00:00,TS,29.5399,139.569
2007,WP,MM,69,FITOW,2007-09-05:06:00:00,TS,29.8,139.325
2007,WP,MM,70,FITOW,2007-09-05:09:00:00,TS,30.0231,139.139
2007,WP,MM,71,FITOW,2007-09-05:12:00:00,TS,30.25,138.925
2007,WP,MM,72,FITOW,2007-09-05:15:00:00,TS,30.4981,138.749
2007,WP,MM,73,FITOW,2007-09-05:18:00:00,TS,30.825,138.575
2007,WP,MM,74,FITOW,2007-09-05:21:00:00,TS,31.3594,138.436
2007,WP,MM,75,FITOW,2007-09-06:00:00:00,TS,32,138.4
2007,WP,MM,76,FITOW,2007-09-06:03:00:00,TS,32.5325,138.442
2007,WP,MM,77,FITOW,2007-09-06:06:00:00,TS,33.075,138.5
2007,WP,MM,78,FITOW,2007-09-06:09:00:00,TS,33.5631,138.576
2007,WP,MM,79,FITOW,2007-09-06:12:00:00,TS,34.1,138.7
2007,WP,MM,81,FITOW,2007-09-06:15:00:00,TS,34.8057,138.931
2007,WP,MM,82,FITOW,2007-09-06:18:00:00,TS,35.6,139.225
2007,WP,MM,83,FITOW,2007-09-06:21:00:00,TS,36.3132,139.51
2007,WP,MM,84,FITOW,2007-09-07:00:00:00,TS,37.225,139.8
2007,WP,MM,85,FITOW,2007-09-07:03:00:00,TS,38.55,140.067
2007,WP,MM,86,FITOW,2007-09-07:06:00:00,TS,39.8,140.125
2007,WP,MM,87,FITOW,2007-09-07:09:00:00,TS,40.7091,140.062
2007,WP,MM,88,FITOW,2007-09-07:12:00:00,MX,41.2929,140.157
2007,WP,MM,89,FITOW,2007-09-07:15:00:00,MX,41.8252,140.486
2007,WP,MM,90,FITOW,2007-09-07:18:00:00,MX,42.4375,140.725
2007,WP,MM,91,FITOW,2007-09-07:21:00:00,TS,43.0139,141.039
2007,WP,MM,92,FITOW,2007-09-08:00:00:00,ET,43.4,141.25
